sigma,node,theta,z_real,z_imag,base_depth,primal_depth,dual_depth,primal_rouche_ratio,dual_weighted_rouche_ratio,computed_primal_dual_rouche_ratio,deep_primal_residual_to_forcing,dual_residual_to_rhs,one_sided_resolvent_coefficient,primal_dual_resolvent_coefficient,one_sided_resolvent_budget,primal_dual_resolvent_budget,budget_gain_factor,primal_correction_reconstruction_defect,corrected_feshbach_smallest_singular,corrected_determinant_phase
0.001,14,2.748893571891069,0.2255339859292319,-0.5116898894522786,50,66,58,7.316991938973093e-15,2.001158252351488e-14,1.8796643639050828e-14,8.670835751439473e-15,1.990333061661018e-15,1.7553137467608217e-13,5.669119086866624e-28,5696987230034.223,1.763942483262758e+27,309627248936656.25,1.1298185889421363e-16,0.011026445776232682,-2.539307140865773
0.001,14,2.748893571891069,0.2255339859292319,-0.5116898894522786,50,66,66,7.316991938973093e-15,2.0011582523514874e-14,1.8796643639050825e-14,8.670835751439473e-15,2.006104861009034e-15,1.7553137467608217e-13,5.779370202200935e-28,5696987230034.223,1.7302923415758262e+27,303720593308304.1,1.1298185889421363e-16,0.011026445776232682,-2.539307140865773
0.001,15,2.945243112740431,0.22006816778946398,-0.5297082771094945,50,66,50,3.8966351365259254e-15,9.022622284249502e-15,8.908180144837599e-15,6.942429066195101e-15,1.644805460601927e-15,8.55184545115351e-14,2.367291002960926e-28,11693382506872.967,4.224237741575605e+27,361250283148844.56,1.3484743655370776e-16,0.016489360519970436,-2.5748241964362912
0.001,15,2.945243112740431,0.22006816778946398,-0.5297082771094945,50,66,58,3.8966351365259254e-15,9.022622284249507e-15,8.9081801448376e-15,6.942429066195101e-15,1.657838616633383e-15,8.55184545115351e-14,2.3564947344060533e-28,11693382506872.967,4.2435910651505776e+27,362905349470637.9,1.3484743655370776e-16,0.016489360519970436,-2.5748241964362912
0.001,15,2.945243112740431,0.22006816778946398,-0.5297082771094945,50,66,66,3.8966351365259254e-15,9.022622284249498e-15,8.908180144837599e-15,6.942429066195101e-15,1.6589544002621117e-15,8.55184545115351e-14,2.3553648410662308e-28,11693382506872.967,4.2456267605120117e+27,363079438991804.0,1.3484743655370776e-16,0.016489360519970436,-2.5748241964362912
0.001,16,3.141592653589793,0.2182225868628763,-0.5484467747212602,50,66,50,2.8406604342554062e-15,4.232534822186578e-15,4.765306520869583e-15,5.867957129002645e-15,1.3867875944067058e-15,5.693191369597148e-14,1.318476364827779e-28,17564840791058.064,7.584512143534832e+27,431800790781773.94,9.253556483165679e-17,0.02230567544616625,-2.5868684484295934
0.001,16,3.141592653589793,0.2182225868628763,-0.5484467747212602,50,66,58,2.8406604342554062e-15,4.232534822186579e-15,4.765306520869582e-15,5.867957129002645e-15,1.3996128590618377e-15,5.693191369597148e-14,1.3206534761330237e-28,17564840791058.064,7.572008994577996e+27,431088962584435.5,9.253556483165679e-17,0.02230567544616625,-2.5868684484295934
0.001,16,3.141592653589793,0.2182225868628763,-0.5484467747212602,50,66,66,2.8406604342554062e-15,4.232534822186577e-15,4.765306520869581e-15,5.867957129002645e-15,1.3975793289141936e-15,5.693191369597148e-14,1.3466491009486853e-28,17564840791058.064,7.425839435793012e+27,422767249878710.5,9.253556483165679e-17,0.02230567544616625,-2.5868684484295934
0.001,17,3.3379421944391554,0.22006816778946398,-0.567185272333026,50,66,50,6.544598183478136e-16,4.486003270277344e-15,4.2383276482887414e-15,5.001616376124853e-15,1.2693956070096096e-15,3.8821885188195587e-14,7.964135045814107e-29,25758666668358.117,1.2556291351759394e+28,487458901247536.7,4.106957228070137e-17,0.02832610468115956,-2.5588925630666735
0.001,17,3.3379421944391554,0.22006816778946398,-0.567185272333026,50,66,58,6.544598183478136e-16,4.486003270277344e-15,4.2383276482887414e-15,5.001616376124853e-15,1.2682234636693907e-15,3.8821885188195587e-14,7.946052023150684e-29,25758666668358.117,1.2584866007503012e+28,488568223252107.6,4.106957228070137e-17,0.02832610468115956,-2.5588925630666735
0.001,17,3.3379421944391554,0.22006816778946398,-0.567185272333026,50,66,66,6.544598183478136e-16,4.486003270277344e-15,4.2383276482887414e-15,5.001616376124853e-15,1.2703281899981748e-15,3.8821885188195587e-14,7.884295303994207e-29,25758666668358.117,1.268344172108055e+28,492395118286959.25,4.106957228070137e-17,0.02832610468115956,-2.5588925630666735
0.001,18,3.5342917352885173,0.2255339859292319,-0.5852036599902419,50,66,50,2.6249321361005466e-16,2.4288669074180245e-15,2.4563092947259328e-15,4.488698462431272e-15,1.1840982775184128e-15,2.9724585544227685e-14,5.112477592056801e-29,33642184800594.91,1.955998793136397e+28,581412534509889.6,1.1173354551376755e-16,0.03433821088079722,-2.490632244341956
0.001,18,3.5342917352885173,0.2255339859292319,-0.5852036599902419,50,66,58,2.6249321361005466e-16,2.428866907418025e-15,2.4563092947259335e-15,4.488698462431272e-15,1.1797792948484578e-15,2.9724585544227685e-14,5.114348215197997e-29,33642184800594.91,1.9552833673474919e+28,581199877159261.0,1.1173354551376755e-16,0.03433821088079722,-2.490632244341956
0.001,18,3.5342917352885173,0.2255339859292319,-0.5852036599902419,50,66,66,2.6249321361005466e-16,2.428866907418025e-15,2.456309294725933e-15,4.488698462431272e-15,1.1926287324037492e-15,2.9724585544227685e-14,5.186582390521756e-29,33642184800594.91,1.9280518937237982e+28,573105434487032.4,1.1173354551376755e-16,0.03433821088079722,-2.490632244341956
0.001,19,3.730641276137879,0.234409992956335,-0.6018095011600697,50,66,50,1.1078979609501365e-15,2.4492275723290966e-15,1.942683181699518e-15,3.977120465767447e-15,1.0342918930241314e-15,2.3854051824894932e-14,3.6598415676962254e-29,41921599204222.555,2.73235871417645e+28,651778263721683.9,1.1126168442353237e-16,0.04013519993395697,-2.386438082944387
0.001,19,3.730641276137879,0.234409992956335,-0.6018095011600697,50,66,58,1.1078979609501365e-15,2.4492275723290966e-15,1.942683181699518e-15,3.977120465767447e-15,1.0345106671548471e-15,2.3854051824894932e-14,3.66234015541552e-29,41921599204222.555,2.730494595160128e+28,651333595805452.8,1.1126168442353237e-16,0.04013519993395697,-2.386438082944387
0.001,19,3.730641276137879,0.234409992956335,-0.6018095011600697,50,66,66,1.1078979609501365e-15,2.449227572329097e-15,1.942683181699519e-15,3.977120465767447e-15,1.0333122298120989e-15,2.3854051824894932e-14,3.650024545415458e-29,41921599204222.555,2.7397076034900327e+28,653531271587100.0,1.1126168442353237e-16,0.04013519993395697,-2.386438082944387
0.001,20,3.9269908169872414,0.2463550888984437,-0.6163646426790159,50,66,50,1.8886368765020124e-16,2.4181889947997174e-15,2.4511030656477398e-15,3.592389661524457e-15,9.5684459685529e-16,1.9705360755725972e-14,2.59875608068377e-29,50747611900960.52,3.847994844275201e+28,758261265926164.2,3.610179136468492e-17,0.04554266913987329,-2.2516480723412013
0.001,20,3.9269908169872414,0.2463550888984437,-0.6163646426790159,50,66,58,1.8886368765020124e-16,2.418188994799717e-15,2.4511030656477398e-15,3.592389661524457e-15,9.56881096894911e-16,1.9705360755725972e-14,2.599548838878948e-29,50747611900960.52,3.8468213600912623e+28,758030026634307.9,3.610179136468492e-17,0.04554266913987329,-2.2516480723412013
0.001,20,3.9269908169872414,0.2463550888984437,-0.6163646426790159,50,66,66,1.8886368765020124e-16,2.4181889947997174e-15,2.4511030656477398e-15,3.592389661524457e-15,9.62133155270652e-16,1.9705360755725972e-14,2.6232857749800995e-29,50747611900960.52,3.8120131993914526e+28,751170952995977.5,3.610179136468492e-17,0.04554266913987329,-2.2516480723412013
0.001,21,4.123340357836604,0.26091023041738987,-0.6283097386211246,50,66,50,3.8007176461030016e-16,1.2131117301823675e-15,1.2966992874225253e-15,3.2496784357262737e-15,9.13597018742686e-16,1.5869491456084637e-14,1.901258539148779e-29,63013991517452.336,5.25967394443742e+28,834683507230406.5,4.604016841189532e-17,0.05041865755520739,-2.091362887837618
0.001,21,4.123340357836604,0.26091023041738987,-0.6283097386211246,50,66,58,3.8007176461030016e-16,1.2131117301823675e-15,1.2966992874225253e-15,3.2496784357262737e-15,9.133401363386168e-16,1.5869491456084637e-14,1.9034404764356867e-29,63013991517452.336,5.253644715344933e+28,833726699234706.5,4.604016841189532e-17,0.05041865755520739,-2.091362887837618
0.001,21,4.123340357836604,0.26091023041738987,-0.6283097386211246,50,66,66,3.8007176461030016e-16,1.2131117301823677e-15,1.2966992874225253e-15,3.2496784357262737e-15,8.963927502887297e-16,1.5869491456084637e-14,1.8978751467490625e-29,63013991517452.336,5.269050504786545e+28,836171519673885.5,4.604016841189532e-17,0.05041865755520739,-2.091362887837618
0.001,22,4.319689898685965,0.27751607158721764,-0.6371857456482277,50,66,50,4.253516845097736e-16,1.1684312156467383e-15,9.794143721258873e-16,3.0739231682864847e-15,8.506478738010802e-16,1.4102892284420156e-14,1.5510160411998798e-29,70907440816571.11,6.447386573941492e+28,909267983683136.1,3.516238030835635e-17,0.054645536093132295,-1.9101804816889998
0.001,22,4.319689898685965,0.27751607158721764,-0.6371857456482277,50,66,58,4.253516845097736e-16,1.1684312156467383e-15,9.794143721258873e-16,3.0739231682864847e-15,8.507236798048566e-16,1.4102892284420156e-14,1.5528525411327816e-29,70907440816571.11,6.439761493840971e+28,908192626849958.9,3.516238030835635e-17,0.054645536093132295,-1.9101804816889998
0.001,22,4.319689898685965,0.27751607158721764,-0.6371857456482277,50,66,66,4.253516845097736e-16,1.1684312156467383e-15,9.794143721258873e-16,3.0739231682864847e-15,8.535504855576486e-16,1.4102892284420156e-14,1.5622508149595004e-29,70907440816571.11,6.4010208247254e+28,902729072014326.4,3.516238030835635e-17,0.054645536093132295,-1.9101804816889998
0.001,23,4.516039439535327,0.29553445924443367,-0.6426515637879957,50,66,50,9.458853347559707e-17,8.987329309428248e-16,9.166181191143356e-16,2.8842164181431082e-15,7.866403763858662e-16,1.2912275215926004e-14,1.3916283694037473e-29,77445685076987.8,7.185826489211742e+28,927853692825933.6,5.5214472131893574e-17,0.058124051522659405,-1.7122658288659678
0.001,23,4.516039439535327,0.29553445924443367,-0.6426515637879957,50,66,58,9.458853347559707e-17,8.987329309428248e-16,9.166181191143354e-16,2.8842164181431082e-15,7.861927328356753e-16,1.2912275215926004e-14,1.3915718643371394e-29,77445685076987.8,7.1861182711993004e+28,927891368519197.6,5.5214472131893574e-17,0.058124051522659405,-1.7122658288659678
0.001,23,4.516039439535327,0.29553445924443367,-0.6426515637879957,50,66,66,9.458853347559707e-17,8.987329309428248e-16,9.166181191143356e-16,2.8842164181431082e-15,7.847094947589758e-16,1.2912275215926004e-14,1.3916422204638128e-29,77445685076987.8,7.185754968448101e+28,927844457868095.8,5.5214472131893574e-17,0.058124051522659405,-1.7122658288659678
0.001,24,4.71238898038469,0.3142729568561994,-0.6444971447145833,50,66,50,5.2127719277718635e-17,8.459869421287154e-16,8.28030499102245e-16,2.7977081752575932e-15,7.681410380072075e-16,1.2099029312830841e-14,1.2238365149250229e-29,82651258555057.38,8.171026013725887e+28,988614832559728.4,5.685266654014007e-17,0.06077166481434081,-1.5014837904339118
0.001,24,4.71238898038469,0.3142729568561994,-0.6444971447145833,50,66,58,5.2127719277718635e-17,8.459869421287157e-16,8.28030499102245e-16,2.7977081752575932e-15,7.681790771627661e-16,1.2099029312830841e-14,1.2254815655460172e-29,82651258555057.38,8.16005746732262e+28,987287744915205.8,5.685266654014007e-17,0.06077166481434081,-1.5014837904339118
0.001,24,4.71238898038469,0.3142729568561994,-0.6444971447145833,50,66,66,5.2127719277718635e-17,8.459869421287157e-16,8.28030499102245e-16,2.7977081752575932e-15,7.677048706799368e-16,1.2099029312830841e-14,1.2214319522210938e-29,82651258555057.38,8.18711184181456e+28,990561061615388.5,5.685266654014007e-17,0.06077166481434081,-1.5014837904339118
0.001,25,4.908738521234052,0.33301145446796504,-0.6426515637879957,50,66,50,7.261410715393716e-17,8.6765137406958595e-16,9.011428930812197e-16,2.706273360999223e-15,7.46566534193491e-16,1.151069708948131e-14,1.0956170924847896e-29,86875711542597.94,9.127276371091136e+28,1050613135596102.8,6.284796453671338e-18,0.0625238352429609,-1.2815075168206562
0.001,25,4.908738521234052,0.33301145446796504,-0.6426515637879957,50,66,58,7.261410715393716e-17,8.676513740695859e-16,9.011428930812195e-16,2.706273360999223e-15,7.461399118529311e-16,1.151069708948131e-14,1.0966494915211829e-29,86875711542597.94,9.118683843211203e+28,1049624075739514.5,6.284796453671338e-18,0.0625238352429609,-1.2815075168206562
0.001,25,4.908738521234052,0.33301145446796504,-0.6426515637879957,50,66,66,7.261410715393716e-17,8.6765137406958595e-16,9.011428930812197e-16,2.706273360999223e-15,7.484857948860482e-16,1.151069708948131e-14,1.0966318916743453e-29,86875711542597.94,9.118830188981574e+28,1049640921157845.1,6.284796453671338e-18,0.0625238352429609,-1.2815075168206562
0.001,26,5.105088062083414,0.3510298421251811,-0.6371857456482277,50,66,50,3.8404237481045673e-16,6.276080023803718e-16,6.857934389688773e-16,2.6273808511794184e-15,7.597868215695487e-16,1.0738339323751353e-14,1.0372406486402168e-29,93124269018783.22,9.640964238250415e+28,1035279453984849.8,8.172119562973289e-17,0.06333656257409798,-1.0558916493002073
0.001,26,5.105088062083414,0.3510298421251811,-0.6371857456482277,50,66,58,3.8404237481045673e-16,6.276080023803718e-16,6.857934389688773e-16,2.6273808511794184e-15,7.593130419903248e-16,1.0738339323751353e-14,1.0369160837378687e-29,93124269018783.22,9.643981954597574e+28,1035603506606036.0,8.172119562973289e-17,0.06333656257409798,-1.0558916493002073
0.001,26,5.105088062083414,0.3510298421251811,-0.6371857456482277,50,66,66,3.8404237481045673e-16,6.276080023803717e-16,6.857934389688772e-16,2.6273808511794184e-15,7.588951713228705e-16,1.0738339323751353e-14,1.0388953719336913e-29,93124269018783.22,9.625608381898012e+28,1033630490023660.9,8.172119562973289e-17,0.06333656257409798,-1.0558916493002073
0.001,27,5.301437602932776,0.36763568329500884,-0.6283097386211246,50,66,50,6.829177168475234e-16,1.2620097464992611e-15,1.0337522284961999e-15,2.706927951584171e-15,7.35810793236431e-16,1.1669734978802943e-14,1.1094711894279703e-29,85691748940006.97,9.013302999923654e+28,1051828572927586.4,5.884661889020787e-17,0.06318913129333578,-0.8281197614883772
0.001,27,5.301437602932776,0.36763568329500884,-0.6283097386211246,50,66,58,6.829177168475234e-16,1.2620097464992613e-15,1.0337522284961997e-15,2.706927951584171e-15,7.377271420257522e-16,1.1669734978802943e-14,1.1109416651844142e-29,85691748940006.97,9.001372721348073e+28,1050436341035583.1,5.884661889020787e-17,0.06318913129333578,-0.8281197614883772
0.001,27,5.301437602932776,0.36763568329500884,-0.6283097386211246,50,66,66,6.829177168475234e-16,1.2620097464992615e-15,1.0337522284961997e-15,2.706927951584171e-15,7.363050142080037e-16,1.1669734978802943e-14,1.1108961096181557e-29,85691748940006.97,9.001741849143079e+28,1050479417270993.4,5.884661889020787e-17,0.06318913129333578,-0.8281197614883772
0.001,28,5.497787143782138,0.382190824813955,-0.6163646426790159,50,66,50,1.8256174043352514e-17,1.0777454098328383e-15,1.0736315653560009e-15,2.750838945683486e-15,7.660570503741434e-16,1.207698759307442e-14,1.2289900293758957e-29,82802105433432.14,8.136762513100433e+28,982675799185069.8,4.184864136552786e-18,0.062086575309921815,-0.6016340972258565
0.001,28,5.497787143782138,0.382190824813955,-0.6163646426790159,50,66,58,1.8256174043352514e-17,1.077745409832838e-15,1.0736315653560009e-15,2.750838945683486e-15,7.660201140875038e-16,1.207698759307442e-14,1.2289495896996946e-29,82802105433432.14,8.1370302604874e+28,982708135003774.4,4.184864136552786e-18,0.062086575309921815,-0.6016340972258565
0.001,28,5.497787143782138,0.382190824813955,-0.6163646426790159,50,66,66,1.8256174043352514e-17,1.0777454098328383e-15,1.0736315653560007e-15,2.750838945683486e-15,7.663607539498513e-16,1.207698759307442e-14,1.2326319581706507e-29,82802105433432.14,8.112721671471986e+28,979772389724331.5,4.184864136552786e-18,0.062086575309921815,-0.6016340972258565
0.001,29,5.6941366846315,0.39413592075606374,-0.6018095011600697,50,66,50,3.2252472546773866e-16,9.459529625905208e-16,9.643260723830367e-16,2.790532734942192e-15,7.746994383132143e-16,1.2200874620762002e-14,1.277198407894104e-29,81961337287928.38,7.829637069849149e+28,955284202152998.8,3.6004399869573654e-17,0.06006167318276065,-0.37984885107662736
0.001,29,5.6941366846315,0.39413592075606374,-0.6018095011600697,50,66,58,3.2252472546773866e-16,9.459529625905208e-16,9.643260723830367e-16,2.790532734942192e-15,7.739515229525967e-16,1.2200874620762002e-14,1.2777927031924505e-29,81961337287928.38,7.82599554295144e+28,954839904021928.0,3.6004399869573654e-17,0.06006167318276065,-0.37984885107662736
0.001,29,5.6941366846315,0.39413592075606374,-0.6018095011600697,50,66,66,3.2252472546773866e-16,9.459529625905206e-16,9.64326072383037e-16,2.790532734942192e-15,7.744942728238181e-16,1.2200874620762002e-14,1.2756813563554888e-29,81961337287928.38,7.838948143421273e+28,956420234565380.5,3.6004399869573654e-17,0.06006167318276065,-0.37984885107662736
0.001,30,5.890486225480862,0.4030119277831668,-0.585203659990242,50,66,50,7.367318425369864e-16,1.1676875550877242e-15,9.859350338741745e-16,2.9027010861014946e-15,8.077639336703591e-16,1.3102466199726835e-14,1.4340664537445145e-29,76321509611743.75,6.973177549679672e+28,913658231493719.6,7.029915154357166e-17,0.05717634380752023,-0.16614076745099332
0.001,30,5.890486225480862,0.4030119277831668,-0.585203659990242,50,66,58,7.367318425369864e-16,1.1676875550877242e-15,9.859350338741745e-16,2.9027010861014946e-15,8.052671156568446e-16,1.3102466199726835e-14,1.4296841766014576e-29,76321509611743.75,6.994551778401347e+28,916458782587429.4,7.029915154357166e-17,0.05717634380752023,-0.16614076745099332
0.001,30,5.890486225480862,0.4030119277831668,-0.585203659990242,50,66,66,7.367318425369864e-16,1.1676875550877242e-15,9.859350338741745e-16,2.9027010861014946e-15,8.097604549483665e-16,1.3102466199726835e-14,1.4295851724766312e-29,76321509611743.75,6.995036177296009e+28,916522250788874.4,7.029915154357166e-17,0.05717634380752023,-0.16614076745099332
0.001,31,6.086835766330224,0.4084777459229348,-0.567185272333026,50,66,50,1.2694542415727188e-16,1.65344610021446e-15,1.6213887438589838e-15,3.0986617258845606e-15,8.469361786053469e-16,1.493584475198261e-14,1.824903914265627e-29,66953025865326.984,5.479740561586859e+28,818445543090033.2,5.57966076020682e-17,0.05352222495952227,0.036197206618681914
0.001,31,6.086835766330224,0.4084777459229348,-0.567185272333026,50,66,58,1.2694542415727188e-16,1.6534461002144597e-15,1.6213887438589836e-15,3.0986617258845606e-15,8.464131467996162e-16,1.493584475198261e-14,1.8233366337498533e-29,66953025865326.984,5.484450767291445e+28,819149052101569.2,5.57966076020682e-17,0.05352222495952227,0.036197206618681914
0.001,31,6.086835766330224,0.4084777459229348,-0.567185272333026,50,66,66,1.2694542415727188e-16,1.65344610021446e-15,1.6213887438589836e-15,3.0986617258845606e-15,8.427207791237669e-16,1.493584475198261e-14,1.8204187969069308e-29,66953025865326.984,5.493241454653709e+28,820462015518629.2,5.57966076020682e-17,0.05352222495952227,0.036197206618681914
0.0005,0,0.0,0.3620769146299895,-0.5215803677067302,54,70,54,3.1315627479399748e-15,3.3667054269932763e-15,4.294057557668121e-15,5.13447392146795e-15,1.5490071428565878e-15,1.0061528091949729e-13,1.9532251753914227e-28,9938848163631.338,5.119737409690092e+27,515123817710029.56,4.4696967697316553e-17,0.029307281642200644,-0.21071753818123726
0.0005,0,0.0,0.3620769146299895,-0.5215803677067302,54,70,62,3.1315627479399748e-15,3.366705426993277e-15,4.294057557668121e-15,5.13447392146795e-15,1.5456113262775832e-15,1.0061528091949729e-13,1.95130506748464e-28,9938848163631.338,5.124775293537577e+27,515630705808584.06,4.4696967697316553e-17,0.029307281642200644,-0.21071753818123726
0.0005,0,0.0,0.3620769146299895,-0.5215803677067302,54,70,70,3.1315627479399748e-15,3.3667054269932763e-15,4.294057557668121e-15,5.13447392146795e-15,1.5267704209631383e-15,1.0061528091949729e-13,1.9238357332355786e-28,9938848163631.338,5.197948986622462e+27,522993097494237.0,4.4696967697316553e-17,0.029307281642200644,-0.21071753818123726
0.0005,1,0.19634954084936207,0.36088959845616414,-0.5095253442899179,54,70,54,1.7047110814599998e-15,4.166449470437119e-15,3.980130369308517e-15,5.6791899357938014e-15,1.6334435888582596e-15,1.2668311809519254e-13,2.593397028067528e-28,7893711609218.332,3.855946425392285e+27,488483316376707.2,9.913650098751518e-17,0.02528132808299551,-0.06287946705078105
0.0005,1,0.19634954084936207,0.36088959845616414,-0.5095253442899179,54,70,62,1.7047110814599998e-15,4.1664494704371194e-15,3.980130369308516e-15,5.6791899357938014e-15,1.6474998595340754e-15,1.2668311809519254e-13,2.6176189221389633e-28,7893711609218.332,3.820265782548879e+27,483963181285663.6,9.913650098751518e-17,0.02528132808299551,-0.06287946705078105
0.0005,1,0.19634954084936207,0.36088959845616414,-0.5095253442899179,54,70,70,1.7047110814599998e-15,4.1664494704371194e-15,3.980130369308517e-15,5.6791899357938014e-15,1.6449973057767969e-15,1.2668311809519254e-13,2.5945429496349764e-28,7893711609218.332,3.8542433847190116e+27,488267569873974.0,9.913650098751518e-17,0.02528132808299551,-0.06287946705078105
0.0005,2,0.39269908169872414,0.3573732778293937,-0.49793358866247867,54,70,54,7.44012214990386e-15,1.0695153203036873e-14,7.785644658574846e-15,6.326358651763877e-15,1.792409540288021e-15,1.5758690537151654e-13,3.646375450427047e-28,6345704915281.242,2.742449354420913e+27,432174106901308.3,1.7496181889310768e-16,0.021316775021302248,0.06581214169304701
0.0005,2,0.39269908169872414,0.3573732778293937,-0.49793358866247867,54,70,62,7.44012214990386e-15,1.0695153203036873e-14,7.785644658574845e-15,6.326358651763877e-15,1.799670614140462e-15,1.5758690537151654e-13,3.6572128922843473e-28,6345704915281.242,2.734322637081644e+27,430893442664983.8,1.7496181889310768e-16,0.021316775021302248,0.06581214169304701
0.0005,2,0.39269908169872414,0.3573732778293937,-0.49793358866247867,54,70,70,7.44012214990386e-15,1.0695153203036878e-14,7.785644658574846e-15,6.326358651763877e-15,1.7988760610504342e-15,1.5758690537151654e-13,3.7046334057146284e-28,6345704915281.242,2.6993224173205095e+27,425377866345503.6,1.7496181889310768e-16,0.021316775021302248,0.06581214169304701
0.0005,3,0.5890486225480862,0.3516630829793896,-0.48725056549244355,54,70,54,5.0465089079530616e-15,1.5085825111205188e-14,1.2300264494745167e-14,7.31369206593033e-15,1.9773016855428886e-15,2.099911643368332e-13,5.631952954488583e-28,4762105125508.805,1.7755830137093075e+27,372856744425522.56,1.4508418311530122e-16,0.017563199058490957,0.1708077828346388
0.0005,3,0.5890486225480862,0.3516630829793896,-0.48725056549244355,54,70,62,5.0465089079530616e-15,1.5085825111205182e-14,1.2300264494745167e-14,7.31369206593033e-15,1.972449550796866e-15,2.099911643368332e-13,5.601011526326639e-28,4762105125508.805,1.7853917909285692e+27,374916500974515.94,1.4508418311530122e-16,0.017563199058490957,0.1708077828346388
0.0005,3,0.5890486225480862,0.3516630829793896,-0.48725056549244355,54,70,70,5.0465089079530616e-15,1.5085825111205182e-14,1.2300264494745169e-14,7.31369206593033e-15,1.987553124403754e-15,2.099911643368332e-13,5.680060948187651e-28,4762105125508.805,1.760544489085209e+27,369698787129800.0,1.4508418311530122e-16,0.017563199058490957,0.1708077828346388
0.0005,4,0.7853981633974483,0.34397845349192335,-0.4778868173691286,54,70,54,7.323244738243027e-15,1.8876001901437867e-14,1.776397152974232e-14,8.644753047783403e-15,2.2449854699454e-15,2.875459260543246e-13,8.463404544548184e-28,3477705331186.1836,1.1815576045506956e+27,339752075587061.7,2.402231050943614e-16,0.014188393018052577,0.24887676333693962
0.0005,4,0.7853981633974483,0.34397845349192335,-0.4778868173691286,54,70,62,7.323244738243027e-15,1.8876001901437867e-14,1.7763971529742324e-14,8.644753047783403e-15,2.2427581841512016e-15,2.875459260543246e-13,8.480346452807883e-28,3477705331186.1836,1.1791971065862262e+27,339073324013918.94,2.402231050943614e-16,0.014188393018052577,0.24887676333693962
0.0005,4,0.7853981633974483,0.34397845349192335,-0.4778868173691286,54,70,70,7.323244738243027e-15,1.8876001901437864e-14,1.776397152974232e-14,8.644753047783403e-15,2.23727124720444e-15,2.875459260543246e-13,8.465974454916195e-28,3477705331186.1836,1.1811989338324566e+27,339648941283237.06,2.402231050943614e-16,0.014188393018052577,0.24887676333693962
0.0005,5,0.9817477042468103,0.3346147053686084,-0.47020218788166235,54,70,54,1.8572676475321153e-14,4.84269412288886e-14,4.554724322523684e-14,1.1327858066892382e-14,2.7221980094392594e-15,4.990061754448779e-13,1.7217169019095205e-27,2003983215455.1067,5.808155794317145e+26,289830560931025.9,2.4669943437526846e-16,0.011418481657319509,0.30801569796279593
0.0005,5,0.9817477042468103,0.3346147053686084,-0.47020218788166235,54,70,62,1.8572676475321153e-14,4.84269412288886e-14,4.554724322523685e-14,1.1327858066892382e-14,2.74531721484437e-15,4.990061754448779e-13,1.7587105607872903e-27,2003983215455.1067,5.685983937870382e+26,283734109847775.8,2.4669943437526846e-16,0.011418481657319509,0.30801569796279593
0.0005,5,0.9817477042468103,0.3346147053686084,-0.47020218788166235,54,70,70,1.8572676475321153e-14,4.84269412288886e-14,4.5547243225236844e-14,1.1327858066892382e-14,2.746264384519147e-15,4.990061754448779e-13,1.727627912962585e-27,2003983215455.1067,5.7882834173773355e+26,288838917049652.56,2.4669943437526846e-16,0.011418481657319509,0.30801569796279593
0.0005,6,1.1780972450961724,0.32393168219857327,-0.4644919930316582,54,70,54,4.895199339598169e-14,6.445271867819015e-14,8.496820126397175e-14,1.6753158117789855e-14,3.613917116611422e-15,9.354942630116705e-13,3.950790388961966e-27,1068953642516.8605,2.531139092556758e+26,236786609997152.84,3.250537313024668e-16,0.009651946165511386,0.42060240404106086
0.0005,6,1.1780972450961724,0.32393168219857327,-0.4644919930316582,54,70,62,4.895199339598169e-14,6.445271867819014e-14,8.496820126397177e-14,1.6753158117789855e-14,3.6093061088012755e-15,9.354942630116705e-13,3.916645600507976e-27,1068953642516.8605,2.5532052220150284e+26,238850883748661.44,3.250537313024668e-16,0.009651946165511386,0.42060240404106086
0.0005,6,1.1780972450961724,0.32393168219857327,-0.4644919930316582,54,70,70,4.895199339598169e-14,6.445271867819019e-14,8.496820126397176e-14,1.6753158117789855e-14,3.617480015509078e-15,9.354942630116705e-13,3.9863763176920635e-27,1068953642516.8605,2.508543901291464e+26,234672842817119.38,3.250537313024668e-16,0.009651946165511386,0.42060240404106086
0.0005,7,1.3744467859455345,0.312339926571134,-0.4609756724048878,54,70,54,5.5096992322368664e-14,1.2829128121288889e-13,1.473273070614586e-13,3.106915016956248e-14,5.9731032155217015e-15,1.822864756129835e-12,1.1030788803232792e-26,548587050485.8887,9.065534821107107e+25,165252439208648.44,4.1185503428444977e-16,0.009260311571327002,0.9937555932161093
0.0005,7,1.3744467859455345,0.312339926571134,-0.4609756724048878,54,70,62,5.5096992322368664e-14,1.2829128121288894e-13,1.4732730706145863e-13,3.106915016956248e-14,6.025643197080136e-15,1.822864756129835e-12,1.110708776458844e-26,548587050485.8887,9.00326009116492e+25,164117255104557.22,4.1185503428444977e-16,0.009260311571327002,0.9937555932161093
0.0005,7,1.3744467859455345,0.312339926571134,-0.4609756724048878,54,70,70,5.5096992322368664e-14,1.2829128121288932e-13,1.4732730706145903e-13,3.106915016956248e-14,5.985392082959447e-15,1.822864756129835e-12,1.0954088747161209e-26,548587050485.8887,9.129011304194575e+25,166409529647280.7,4.1185503428444977e-16,0.009260311571327002,0.9937555932161093
