sigma,length,raw_trace_real,raw_trace_imag,perron_parity_real,perron_parity_imag,bulk_trace_real,bulk_trace_imag,deterministic_flat_trace,deterministic_parity_baseline
0.06,148,1.000683208687889,-2.6740227208986426e-18,1.000683208687889,-2.674022720898645e-18,-6.780377541333558e-38,-3.384930289525481e-119,,2
0.06,149,0.999349622920706,9.556981360576067e-18,0.999349622920706,9.55698136057607e-18,9.4387124345199e-38,-2.0283749548139102e-120,,0
0.06,150,1.0006191231947539,-1.577224346418443e-17,1.0006191231947539,-1.577224346418444e-17,1.831064145169985e-38,5.298324583123901e-121,,2
0.06,151,0.9994106287840728,2.1368086660958505e-17,0.9994106287840728,2.1368086660958524e-17,-3.040519240804147e-38,1.3408402496901394e-121,,0
0.06,152,1.0005610489694847,-2.6389690516757455e-17,1.0005610489694847,-2.638969051675746e-17,-4.7834430213495447e-39,7.783873906897508e-123,,2
0.06,153,0.9994659122511823,5.199491819944066e-19,0.9994659122511823,5.199491819944069e-19,9.757898582982398e-39,-2.1381978511172452e-123,,0
0.06,154,1.000508422150596,-5.97606175462064e-18,1.000508422150596,-5.9760617546206456e-18,1.1900256647413447e-39,-5.3103762950583006e-124,,2
0.06,155,0.9995160100871439,1.0906586398914491e-17,0.9995160100871439,1.0906586398914493e-17,-3.120257388314871e-39,-2.98301205390589e-125,,0
0.06,156,1.000460731767237,-1.5349437674014234e-17,1.000460731767237,-1.5349437674014243e-17,-2.7330989373657643e-40,8.625054765892034e-126,,2
0.06,157,0.9995614087080926,1.9340099901508144e-17,0.9995614087080926,1.934009990150816e-17,9.942357437843418e-40,2.102781627833271e-126,,0
0.06,158,1.000417514778011,8.211942209305821e-19,1.000417514778011,8.211942209305824e-19,5.365463003120396e-41,1.1415191976246179e-127,,2
0.06,159,0.9996025489039612,3.503031844326318e-18,0.9996025489039612,3.50303184432632e-18,-3.1570451540161614e-40,-3.47765688039006e-128,,0
0.06,160,1.0003783515751552,-7.413552725368396e-18,1.0003783515751552,-7.413552725368402e-18,-6.575742454060965e-42,-8.324982138842274e-129,,2
0.06,161,0.999639830118252,1.0940143774586037e-17,0.999639830118252,1.094014377458604e-17,9.990368113083306e-41,-4.3614679944559845e-130,,0
0.06,162,1.0003428619104329,-1.4110673997178895e-17,1.0003428619104329,-1.41106739971789e-17,-1.2040378554803044e-42,1.401613878084354e-130,,2
0.06,163,0.9996736143263643,1.6951220510489326e-17,0.9996736143263643,1.695122051048934e-17,-3.150633688101045e-41,3.295279940218233e-131,,0
0.06,164,1.000310701203181,-1.9486176404943472e-17,1.000310701203181,-1.948617640494349e-17,1.4147249006605874e-42,1.6636033280582604e-132,,2
0.06,165,0.99970422955013,2.1738352376452535e-17,0.99970422955013,2.1738352376452565e-17,9.9020775710274e-42,-5.64666984851223e-133,,0
0.06,166,1.000281557194664,8.280274606722759e-18,1.000281557194664,8.280274606722759e-18,-7.718598099856487e-43,-1.304129634069983e-133,,2
0.06,167,0.9997319730426848,-4.992872880490788e-18,0.9997319730426848,-4.992872880490789e-18,-3.101363761256337e-42,-6.333939901561833e-135,,0
0.06,168,1.000255146916252,2.0023019626529284e-18,1.000255146916252,2.002301962652929e-18,3.4556029404796722e-43,2.2739661784199513e-135,,2
0.06,169,0.9997571141745942,7.123750208414999e-19,0.9997571141745942,7.123750208415005e-19,9.679487661555399e-43,5.1602198150037494e-136,,0
0.06,170,1.0002312139419873,-3.1707681671341357e-18,1.0002312139419873,-3.170768167134139e-18,-1.4089843943985003e-43,2.406780337567066e-137,,2
0.06,171,0.9997798970492607,5.391239963832457e-18,0.9997798970492607,5.391239963832465e-18,-3.0101576653584156e-43,-9.153942189200258e-138,,0
0.06,172,1.0002095258988626,-7.390979911510994e-18,1.0002095258988626,-7.390979911510992e-18,5.437457555890478e-44,-2.0414283509494868e-138,,2
0.06,173,0.9998005428730027,9.186074855326766e-18,0.9998005428730027,9.186074855326767e-18,9.326416982946853e-44,-9.125547597863377e-140,,0
0.06,174,1.0001898722106335,-1.0791575265821706e-17,1.0001898722106335,-1.079157526582171e-17,-2.0231871383489129e-44,3.6835755555795208e-140,,2
0.06,175,0.9998192521028177,1.2221557695819927e-17,0.9998192521028177,1.2221557695819936e-17,-2.8785032442445103e-44,8.074545032826524e-141,,0
0.06,176,1.0001720620532681,-1.3489183627874385e-17,1.0001720620532681,-1.3489183627874398e-17,7.333651997334847e-45,3.451845800325241e-142,,2
0.06,177,0.999836206392685,-4.014422353126521e-18,0.999836206392685,-4.014422353126526e-18,8.848438231367004e-45,-1.4817423535613982e-142,,0
0.06,178,1.0001559225021728,2.1405701824171568e-18,1.0001559225021728,2.1405701824171564e-18,-2.606240129239662e-45,-3.1931506084343232e-143,,2
0.06,179,0.9998515703573029,-4.375435797840242e-19,0.9998515703573029,-4.375435797840242e-19,-2.7084303181589855e-45,-1.3022963418504032e-144,,0
0.06,180,1.0001412968532126,-1.106748248636076e-18,1.0001412968532126,-1.1067482486360764e-18,9.118872079298739e-46,5.958291026714909e-145,,2
0.06,181,0.9998654931703859,2.503628534923379e-18,0.9998654931703859,2.5036285349233806e-18,8.252792035808504e-46,1.2625179922277038e-145,,0
0.06,182,1.0001280431012185,-3.763698798681221e-18,1.0001280431012185,-3.763698798681224e-18,-3.150387838921539e-46,4.899064810210783e-147,,2
0.06,183,0.9998781100130413,4.8968820622823095e-18,0.9998781100130413,4.896882062282316e-18,-2.5024798674895837e-46,-2.395083313826545e-147,,0
0.06,184,1.0001160325612148,-5.912463579335683e-18,1.0001160325612148,-5.912463579335692e-18,1.0769463074237419e-46,-4.990820517063091e-148,,2
0.06,185,0.9998895433862858,6.819129215582487e-18,0.9998895433862858,6.819129215582487e-18,7.5482785896051705e-47,-1.8370434188221685e-149,,0
0.06,186,1.0001051486189736,-7.625001613792066e-18,1.0001051486189736,-7.625001613792068e-18,-3.6484499439224546e-47,9.624390156060008e-150,,2
0.06,187,0.9998999043004476,-3.0418892987981354e-18,0.9998999043004476,-3.0418892987981377e-18,-2.263666437843754e-47,1.9725220414282482e-150,,0
0.06,188,1.0000952855987704,1.868474772743536e-18,1.0000952855987704,1.868474772743538e-18,1.226374203608819e-47,6.863731809721139e-152,,2
0.06,189,0.9999092933530024,-8.008125782879349e-19,0.9999092933530024,-8.008125782879358e-19,6.745128684248666e-48,-3.866189100737452e-152,,0
0.06,190,1.0000863477373436,-1.68551397066242e-19,1.0000863477373436,-1.6855139706624225e-19,-4.093915710911461e-48,-7.794470382334515e-153,,2
0.06,191,0.9999178017053059,1.0465990630251382e-18,0.9999178017053059,1.0465990630251382e-18,-1.9954343180989665e-48,-2.5540806363928955e-154,,0
0.06,192,1.0000782482540982,-1.8398682962632626e-18,1.0000782482540982,-1.839868296263263e-18,1.3582281445252846e-48,1.552578814359138e-154,,2
0.06,193,0.9999255119677098,2.5544794932373352e-18,0.9999255119677098,2.5544794932373367e-18,5.854856022244048e-49,3.0793953330083183e-155,,0
0.06,194,1.000070908508525,-3.1961605964068996e-18,1.000070908508525,-3.196160596406902e-18,-4.481028711831102e-49,9.460167582531489e-157,,2
0.06,195,0.999932499001652,3.770270679264637e-18,0.999932499001652,3.7702706792646406e-18,-1.7016081246017607e-49,-6.232871261584037e-157,,0
0.06,196,1.0000642572366538,-4.2818221708965684e-18,1.0000642572366538,-4.281822170896575e-18,1.4708160481467955e-49,-1.2163472814254077e-157,,2
0.06,197,0.9999388306465109,4.735501796362428e-18,0.9999388306465109,4.735501796362428e-18,4.890092929629015e-50,-3.485415184074002e-159,,0
0.06,198,1.0000582298591296,1.4842782254190615e-18,1.0000582298591296,1.484278225419062e-18,-4.804860772034396e-50,2.5014376489952887e-159,,2
0.06,199,0.9999445683782795,-8.153647435003451e-19,0.9999445683782795,-8.153647435003456e-19,-1.386338497139185e-50,4.8035488257872667e-160,,0
0.06,200,1.0000527678541888,2.0731294389306209e-19,1.0000527678541888,2.0731294389306226e-19,1.5627180693419895e-50,1.2762340591992904e-161,,2
0.05,2,1.2657731024794763,-6.9388492902093495e-18,1.9193713532923677,0.0,-0.6535982508128915,-6.9388939039072276e-18,1.1801429862402304,2
0.05,3,0.1760810513949503,-6.938893903907228e-18,0.11847131029422453,0.0,0.05760974110072581,-6.938893903907228e-18,0.17453335382628332,0
0.05,4,2.087367729108001,8.673617379884035e-19,1.8452436852546397,0.0,0.24212404385336164,8.673617379884035e-19,1.4198783447036916,2
0.05,5,0.15929502489659964,9.161508357502512e-18,0.18954777557915548,0.0,-0.03025275068255597,9.161508357502512e-18,0.06980285351283122,0
0.05,6,1.6970419164745125,9.486769009248164e-20,1.7770928307743863,0.0,-0.08005091429987403,9.486769009248164e-20,1.6221410887189234,2
0.05,7,0.2703802528220358,-8.707498697774207e-19,0.2548934416554003,0.0,0.015486811166635311,-8.707498697774207e-19,0.02594193052751372,0
0.05,8,1.7415537950118676,4.334161711981848e-19,1.7144368874628446,0.0,0.027116907549023038,4.334161711981848e-19,1.7638731479009206,2
0.05,9,0.3081755299813675,2.6729183441793515e-19,0.31497037510770876,0.0,-0.0067948451263410235,2.6729183441793515e-19,0.00936377389597427,0
0.05,10,1.647794939897376,-8.064018355656956e-20,1.6568328080687031,0.0,-0.009037868171327082,-8.064018355656956e-20,1.8555077105429811,2
0.05,11,0.3730477728545034,4.275646955449847e-19,0.37020338671741304,0.0,0.0028443861370904522,4.275646955449847e-19,0.0033435012156383935,0
0.05,12,1.6068577646258908,-5.377253008023467e-20,1.6038732676409502,0.0,0.002984496984940592,-5.377253008023467e-20,1.9125745570267334,2
0.05,13,0.4198362950275315,-6.038764853518609e-20,0.42098303534743997,0.0,-0.0011467403199084552,-6.038764853518609e-20,0.001189209794428551,0
0.05,14,1.5542096234558853,-2.3934122057400935e-20,1.5551837832881452,0.0,-0.0009741598322599385,-2.3934122057400935e-20,1.947439879820811,2
0.05,15,0.46811851873002563,-1.4439723599471677e-20,0.4676683896281387,0.0,0.000450129101886791,-1.4439723599471677e-20,0.0004223874853263602,0
0.05,16,1.5107339932128012,-2.19219708861391e-20,1.5104200661675995,0.0,0.0003139270452017156,-2.19219708861391e-20,1.968518085449592,2
0.05,17,0.5104165509682294,8.241812548441168e-21,0.5105895669721185,0.0,-0.0001730160038892233,8.241812548441168e-21,0.00014995075730286802,0
0.05,18,1.469165921812402,-8.614947745091444e-22,1.4692655869800868,0.0,-9.966516768471286e-05,-8.614947745091444e-22,1.9811845485117667,2
0.05,19,0.5501154453101383,-1.46137516731067e-21,0.5500500678717548,0.0,6.537743838355047e-05,-1.46137516731067e-21,5.322429836552389e-05,0
0.05,20,1.4314604196198983,-1.0284665047019058e-21,1.4314293377554208,0.0,3.1081864477566066e-05,-1.0284665047019058e-21,1.9887693744422983,2
0.05,21,0.5863045703323043,3.366357752074348e-23,0.5863289219854483,0.0,-2.435165314396181e-05,3.366357752074348e-23,1.8890529271466197e-05,0
0.05,22,1.3966342931415336,1.8169603713340381e-22,1.3966437741022324,0.0,-9.480960698672557e-06,1.8169603713340381e-22,1.993301805978037,2
0.05,23,0.6196916193293657,-1.1490287046961188e-22,0.619682661187851,0.0,8.958141514840666e-06,-1.1490287046961188e-22,6.704535397451469e-06,0
0.05,24,1.3646657333904635,-6.579977279966385e-24,1.3646629233713627,0.0,2.810019100777217e-06,-6.579977279966385e-24,1.9960068857799356,2
0.05,25,0.6503438744499693,2.342006272890846e-23,0.6503471335357247,0.0,-3.259085755321306e-06,2.342006272890846e-23,2.3795226112652583e-06,0
0.05,26,1.335259844867638,9.162625102857625e-23,1.3352606453554823,0.0,-8.004878439437033e-07,9.162625102857625e-23,1.997620165684038,2
0.05,27,0.6785403447881486,-2.065387933192638e-24,0.6785391709761859,0.0,1.1738119627330362e-06,-2.065387933192638e-24,8.445196761225272e-07,0
0.05,28,1.3082292481130229,1.2593753534367114e-23,1.3082290332261437,0.0,2.1488687914828733e-07,1.2593753534367114e-23,1.9985818867159983,2
0.05,29,0.7044577037563263,-1.1350493981358568e-24,0.7044581225898917,0.0,-4.1883356537557665e-07,-1.1350493981358568e-24,,0
0.05,30,1.283376891273236,-3.8530128604375704e-24,1.2833769434011195,0.0,-5.2127883615440495e-08,-3.8530128604375704e-24,,2
0.05,31,0.7282874123418266,8.069540821584065e-25,0.728287264210904,0.0,1.4813092264075372e-07,8.069540821584065e-25,,0
0.05,32,1.2605286540990455,1.317110406228821e-24,1.2605286439465435,0.0,1.0152502041464445e-08,1.317110406228821e-24,,2
0.05,33,0.7501950424444315,-6.481837557285077e-28,0.7501950943908094,0.0,-5.194637802124073e-08,-6.481837557285077e-28,,0
0.05,34,1.2395225712166416,1.2778431001884394e-24,1.239522571956561,0.0,-7.399194449374988e-10,1.2778431001884394e-24,,2
0.05,35,0.770336543936401,-4.8428875827121506e-27,0.7703365258710086,0.0,1.806539245461278e-08,-4.8428875827121506e-27,,0
0.05,36,1.2202101904126632,-5.1257876604384413e-26,1.220210191123774,0.0,-7.111106701109019e-10,-5.1257876604384413e-26,,2
0.05,37,0.7888539747574878,-7.809168911704267e-27,0.7888539809882049,0.0,-6.230717190552895e-09,-7.809168911704267e-27,,0
0.05,38,1.202454942002813,8.068850209994581e-28,1.202454941422237,0.0,5.805759396899115e-10,8.068850209994581e-28,,2
0.05,39,0.8058784008898293,4.345705756535635e-28,0.8058783987588324,0.0,2.130996927295924e-09,4.345705756535635e-28,,0
0.05,40,1.1861312731604572,3.5940664078776166e-29,1.186131273476091,0.0,-3.1563370680192413e-10,3.5940664078776166e-29,,2
0.05,41,0.8215301600410686,-1.1564994343697476e-29,0.8215301607636288,0.0,-7.225602721843597e-10,-1.1564994343697476e-29,,0
0.05,42,1.1711237609339864,-3.225538219841406e-30,1.1711237607857476,0.0,1.4823881142326805e-10,-3.225538219841406e-30,,2
0.05,43,0.83591994262218,-4.639368127057187e-32,0.8359199423793886,0.0,2.427913747141141e-10,-4.639368127057187e-32,,0
0.05,44,1.157326283469627,1.2023601228716305e-31,1.1573262835340745,0.0,-6.444762932904091e-11,1.2023601228716305e-31,,2
0.05,45,0.8491494952962539,2.060052873068735e-32,0.8491494953770514,0.0,-8.079744482621195e-11,2.060052873068735e-32,,0
0.05,46,1.1446412782278759,-1.5364537530304413e-33,1.1446412782011832,0.0,2.669255847144074e-11,-1.5364537530304413e-33,,2
0.05,47,0.861312367446573,-1.0539757574171154e-33,0.8613123674199659,0.0,2.660719431086407e-11,-1.0539757574171154e-33,,0
0.05,48,1.1329790476710742,-1.0378680414922413e-34,1.132979047681762,0.0,-1.0688003151087728e-11,-1.0378680414922413e-34,,2
0.05,49,0.8724945635413218,2.545493226856592e-35,0.8724945635499821,0.0,-8.660261249008908e-12,2.545493226856592e-35,,0
0.05,50,1.1222571270308872,8.074909150226114e-36,1.1222571270267143,0.0,4.172791054580638e-12,8.074909150226114e-36,,2
0.05,51,0.8827751543415975,2.5435795426928213e-37,0.8827751543388158,0.0,2.781609646305656e-12,2.5435795426928213e-37,,0
0.05,52,1.1123997003225927,-2.794292644904247e-37,1.1123997003241897,0.0,-1.5970141694636255e-12,-2.794292644904247e-37,,2
0.05,53,0.8922268350041114,-5.366715751540969e-38,0.892226835004991,0.0,-8.796763830228168e-13,-5.366715751540969e-38,,0
0.05,54,1.1033370645973108,2.6667804929523387e-39,1.1033370645967095,0.0,6.013042716735065e-13,2.6667804929523387e-39,,2
0.05,55,0.9009164394502128,2.53723738546731e-39,0.9009164394499398,0.0,2.730384030836553e-13,2.53723738546731e-39,,0
0.05,56,1.0950051369233171,2.90629181813352e-40,1.0950051369235405,0.0,-2.2328497080552297e-13,2.90629181813352e-40,,2
0.05,57,0.908905412847985,-5.491208813072642e-41,0.9089054128480678,0.0,-8.278353457829958e-14,-5.491208813072642e-41,,0
0.05,58,1.0873450013032067,-2.0056965198405495e-41,1.0873450013031247,0.0,8.191661546108208e-14,-2.0056965198405495e-41,,2
0.05,59,0.9162502461325459,-9.603884885114557e-43,0.9162502461325216,0.0,2.4337708223351374e-14,-9.603884885114557e-43,,0
0.05,60,1.0803024920513506,6.427747777202408e-43,1.0803024920513804,0.0,-2.9729541463724516e-14,6.427747777202408e-43,,2
0.05,61,0.9230028754489499,1.3828302237028414e-43,0.9230028754489568,0.0,-6.852568354795185e-15,1.3828302237028414e-43,,0
0.05,62,1.0738278107900407,-3.819420244379781e-45,1.07382781079003,0.0,1.0683487308631579e-14,-3.819420244379781e-45,,2
0.05,63,0.9292110494018914,-6.061272773507372e-45,0.9292110494018896,0.0,1.8055120262845492e-15,-6.061272773507372e-45,,0
0.05,64,1.0678751743166421,-7.951231085275151e-46,1.067875174316646,0.0,-3.803975369179017e-15,-7.951231085275151e-46,,2
0.05,65,0.9349186666904714,1.154426855997172e-46,0.9349186666904719,0.0,-4.2272408459139155e-16,1.154426855997172e-46,,0
0.05,66,1.0624024908664547,4.944309861850811e-47,1.0624024908664533,0.0,1.3426534129278559e-15,4.944309861850811e-47,,2
0.05,67,0.9401660865211509,3.15486601219825e-48,0.9401660865211507,0.0,7.47544391317335e-17,3.15486601219825e-48,,0
0.05,68,1.0573710624767085,-1.4616277766455498e-48,1.057371062476709,0.0,-4.699150034332036e-16,-1.4616277766455498e-48,,2
0.05,69,0.9449904139921753,-3.528219065231924e-49,0.9449904139921753,0.0,-7.642337402385745e-19,-3.528219065231924e-49,,0
0.05,70,1.0527453113490364,2.6953077475726184e-51,1.0527453113490362,0.0,1.6310468468546843e-16,2.6953077475726184e-51,,2
0.05,71,0.9494257624679366,1.4364664295439147e-50,0.9494257624679366,0.0,-8.473269207656322e-18,1.4364664295439147e-50,,0
0.05,72,1.048492528274794,2.1355811293396417e-51,1.048492528274794,0.0,-5.614448595328022e-17,2.1355811293396417e-51,,2
0.05,73,0.9535034947984208,-2.3437835135053787e-52,0.9535034947984208,0.0,5.948268346097428e-18,-2.3437835135053787e-52,,0
0.05,74,1.0445826413445691,-1.2098372352493901e-52,1.0445826413445691,0.0,1.91638398039019e-17,-1.2098372352493901e-52,,2
0.05,75,0.9572524450894621,-9.620768921182113e-54,0.9572524450894621,0.0,-3.0908080561018498e-18,-9.620768921182113e-54,,0
0.05,76,1.0409880033063084,3.2797758346766006e-54,1.0409880033063084,0.0,-6.484391795009287e-18,3.2797758346766006e-54,,2
0.05,77,0.9606991225919626,8.921475121513393e-55,0.9606991225919626,0.0,1.4199381295130063e-18,8.921475121513393e-55,,0
0.05,78,1.0376831960684763,9.629609978431545e-57,1.0376831960684763,0.0,2.174054262089192e-18,9.629609978431545e-57,,2
0.05,79,0.9638678991517988,-3.3755764672852e-56,0.9638678991517988,0.0,-6.092049944064078e-19,-3.3755764672852e-56,,0
0.05,80,1.0346448509658603,-5.649329919472e-57,1.0346448509658603,0.0,-7.217731478006433e-19,-5.649329919472e-57,,2
0.05,81,0.9667811815458968,4.522970480065207e-58,0.9667811815458968,0.0,2.5006789782973697e-19,4.522970480065207e-58,,0
0.05,82,1.031851483517099,2.938652781255137e-58,1.031851483517099,0.0,2.3706266261217134e-19,2.938652781255137e-58,,2
0.05,83,0.9694595699230815,2.799249722957868e-59,0.9694595699230815,0.0,-9.947610280291251e-20,2.799249722957868e-59,,0
0.05,84,1.0292833415054887,-7.24472949670074e-60,1.0292833415054887,0.0,-7.693286389528675e-20,-7.24472949670074e-60,,2
0.05,85,0.9719220034700563,-2.237089730815819e-60,0.9719220034700563,0.0,3.864063183501371e-20,-2.237089730815819e-60,,0
0.05,86,1.0269222653088277,-6.285441279911558e-62,1.0269222653088277,0.0,2.4626030570610413e-20,-6.285441279911558e-62,,2
0.05,87,0.9741858943325312,7.860201022427252e-62,0.9741858943325312,0.0,-1.4727924410036196e-20,7.860201022427252e-62,,0
0.05,88,1.0247515594906769,1.4752650470177025e-62,1.0247515594906769,0.0,-7.75634179261143e-21,1.4752650470177025e-62,,2
0.05,89,0.9762672507384711,-8.037891353549724e-64,0.9762672507384711,0.0,5.526243329245673e-21,-8.037891353549724e-64,,0
0.05,90,1.0227558747450443,-7.085025333120837e-64,1.0227558747450443,0.0,2.3954310888208017e-21,-7.085025333120837e-64,,2
0.05,91,0.9781807901940839,-7.881958166128737e-65,0.9781807901940839,0.0,-2.0459815993036188e-21,-7.881958166128737e-65,,0
0.05,92,1.020921099359707,1.5698392595174107e-65,1.020921099359707,0.0,-7.216159776545042e-22,1.5698392595174107e-65,,2
0.05,93,0.9799400435529689,5.565327180062802e-66,0.9799400435529689,0.0,7.486308474365839e-22,5.565327180062802e-66,,0
0.05,94,1.019234259430702,2.482416118231416e-67,1.019234259430702,0.0,2.1029721580825074e-22,2.482416118231416e-67,,2
0.05,95,0.9815574506943113,-1.812020762523492e-67,0.9815574506943113,0.0,-2.710468973793515e-22,-1.812020762523492e-67,,0
0.05,96,1.0176834271223854,-3.809367902147773e-68,1.0176834271223854,0.0,-5.845302748326178e-23,-3.809367902147773e-68,,2
0.05,97,0.983044448486672,1.2154981143448977e-69,0.983044448486672,0.0,9.718680636689208e-23,1.2154981143448977e-69,,0
0.05,98,1.0162576363243587,1.695230956080088e-69,1.0162576363243587,0.0,1.5076742155927705e-23,1.695230956080088e-69,,2
0.05,99,0.9844115516593777,2.165614482150853e-70,0.9844115516593777,0.0,-3.4532239157312456e-23,2.165614482150853e-70,,0
0.05,100,1.014946805108865,2.9361305517924276e-17,1.014946805108865,0.0,-3.381641033733495e-24,-3.319576224346073e-71,,2
0.05,101,0.9856684271533583,1.2635028472461272e-16,0.9856684271533583,1.2635028472461277e-16,1.2164098761909539e-23,-1.3740130263432821e-71,,0
0.05,102,1.013741664440339,-2.6929298924501597e-16,1.013741664440339,-2.6929298924501593e-16,5.217514186121157e-25,-8.32684416834932e-73,,2
0.05,103,0.9868239624771794,4.002541631309627e-16,0.9868239624771794,4.0025416313096284e-16,-4.248979234881285e-24,4.1305810840454305e-73,,0
0.05,104,1.0126336926330086,1.9816430410565734e-16,1.0126336926330086,1.981643041056573e-16,4.6591118445837496e-26,9.738075786805413e-74,,2
0.05,105,0.9878863285516181,-5.94148571416088e-17,0.9878863285516181,-5.941485714160881e-17,1.4719288806134716e-24,-1.1249410043207889e-75,,0
0.05,106,1.0116150550930936,-6.824807422299183e-17,1.0116150550930936,-6.824807422299182e-17,-9.502720254820574e-26,-4.0241967648898044e-75,,2
0.05,107,0.9888630374871666,1.855020858415737e-16,0.9888630374871666,1.8550208584157373e-16,-5.056782935515871e-25,-5.836561124078226e-76,,0
0.05,108,1.0106785489195076,-2.929877754041661e-16,1.0106785489195076,-2.929877754041663e-16,6.00672111916571e-26,6.794160869804154e-77,,2
0.05,109,0.9897609957030147,3.913106402067e-16,0.9897609957030147,3.9131064020670007e-16,1.7225569930595003e-25,3.3671468011646947e-77,,0
0.05,110,1.009817551971331,7.702033751622617e-17,1.009817551971331,7.702033751622621e-17,-3.0072472162055024e-26,2.570459783389357e-78,,2
0.05,111,0.9905865527631191,2.7632594816978563e-17,0.9905865527631191,2.7632594816978566e-17,-5.816275648003578e-26,-9.295297984217193e-79,,0
0.05,112,1.0090259760419056,-1.2380068589100287e-16,1.0090259760419056,-1.2380068589100295e-16,1.3551470875155966e-26,-2.466731245269273e-79,,2
0.05,113,0.9913455462746874,2.1200512269834676e-16,0.9913455462746874,2.120051226983468e-16,1.9456845927035695e-26,-1.76568587620706e-81,,0
0.05,114,1.0082982238084361,-2.9273856217404007e-16,1.0082982238084361,-2.9273856217404027e-16,-5.744869697404718e-27,9.473237631406977e-81,,2
0.05,115,0.9920433431665581,-8.581698027401638e-17,0.9920433431665581,-8.581698027401638e-17,-6.4438734669456545e-27,1.5484087927469912e-81,,0
0.05,116,1.0076291492526899,3.7778365288205494e-20,1.0076291492526899,3.777836528820551e-20,2.3387449831574666e-27,-1.3271154810705448e-82,,2
0.05,117,0.9926848776393605,7.882522658445809e-17,0.9926848776393605,7.88252265844581e-17,2.1107683133657404e-27,-8.190930586311233e-83,,0
0.05,118,1.00701402127292,-1.5119606331045964e-16,1.00701402127292,-1.511960633104597e-16,-9.246467008787724e-28,-7.539854185260031e-84,,2
0.05,119,0.9932746860558047,2.1747557114129548e-16,0.9932746860558047,2.174755711412955e-16,-6.829124470231441e-28,2.0603041784810223e-84,,0
0.05,120,1.006448490229711,-2.7804259060113036e-16,1.006448490229711,-2.780425906011305e-16,3.574463478775856e-28,6.19566364025523e-85,,2
0.05,121,0.9938169390178143,-1.8211229968226213e-17,0.9938169390178143,-1.8211229968226213e-17,2.1782484588728473e-28,1.5278949326774643e-86,,0
0.05,122,1.0059285571891872,-4.6451808297084265e-17,1.0059285571891872,-4.6451808297084284e-17,-1.3570648259722099e-28,-2.2101237803108906e-86,,2
0.05,123,0.994315470857324,1.058224516003704e-16,0.994315470857324,1.058224516003704e-16,-6.831613759770475e-29,-4.053506614999592e-87,,0
0.05,124,1.0054505456460994,-1.6022682895454589e-16,1.0054505456460996,-1.6022682895454596e-16,5.075117498521705e-29,2.407788647291034e-88,,2
0.05,125,0.9947738067492733,2.0997318820446021e-16,0.9947738067492733,2.0997318820446021e-16,2.0987135234375913e-29,1.9778158741497225e-88,,0
0.05,126,1.0050110755268415,2.949384960462053e-17,1.0050110755268415,2.9493849604620544e-17,-1.8735409510629613e-29,2.135477758382538e-89,,2
0.05,127,0.9951951876385173,2.3518947801364377e-17,0.9951951876385173,2.3518947801364374e-17,-6.278915856577745e-30,-4.483426369495433e-90,,0
0.05,128,1.004607039288568,-7.221754775323315e-17,1.004607039288568,-7.221754775323318e-17,6.837713966650289e-30,-1.5437617140663876e-90,,2
0.05,129,0.9955825931569132,1.1686728979713937e-16,0.9955825931569132,1.1686728979713947e-16,1.812491035601117e-30,-6.376676980228558e-92,,0
0.05,130,1.0042355799454075,-1.5771897935084763e-16,1.0042355799454075,-1.5771897935084768e-16,-2.4698394580151046e-30,5.10584047425025e-92,,2
0.05,131,0.9959387626926338,-3.5844978719182376e-17,0.9959387626926338,-3.5844978719182394e-17,-4.966232444095614e-31,1.0489574904396534e-92,,0
0.05,132,1.0038940708663928,-7.610895439664337e-18,1.0038940708663928,-7.610895439664339e-18,8.836582763567329e-31,-3.8063150204096755e-94,,2
0.05,133,0.9962662147606909,4.755008639626784e-17,0.9962662147606909,4.7550086396267865e-17,1.2498898671812012e-31,-4.739719958079124e-94,,0
0.05,134,1.0035800972022575,-8.418847196609732e-17,1.0035800972022575,-8.418847196609733e-17,-3.133318880883462e-31,-5.8936698060075806e-95,,2
0.05,135,0.996567264811639,1.1773011646908723e-16,0.996567264811639,1.177301164690873e-16,-2.658503277438884e-32,9.532861208186073e-96,,0
0.05,136,1.0032914388097633,3.872875741799979e-17,1.0032914388097633,3.8728757417999793e-17,1.1015263592323642e-31,3.817185864026492e-96,,2
0.05,137,0.996844041604388,-3.1114822493704187e-18,0.996844041604388,-3.1114822493704206e-18,3.323674009066722e-33,2.190532493475629e-97,,0
0.05,138,1.003026054552817,-2.9639291899926005e-17,1.003026054552817,-2.963929189992601e-17,-3.840179124687763e-32,-1.1666917359937927e-97,,2
0.05,139,0.9970985022588975,5.969919862219785e-17,0.9970985022588975,5.969919862219789e-17,9.040688400885638e-34,-2.6867524707253276e-98,,0
0.05,140,1.0027820678693657,-8.723426945464794e-17,1.0027820678693657,-8.723426945464794e-17,1.3277249643332454e-32,4.173061175721786e-100,,2
0.05,141,0.9973324460951938,1.1240142677858192e-16,0.9973324460951938,1.12401426778582e-16,-1.0250573491615001e-33,1.12697364065817e-99,,0
0.05,142,1.0025577535020158,1.0042501244048453e-17,1.0025577535020158,1.0042501244048453e-17,-4.55237873821663e-33,1.5941078145396523e-100,,2
0.05,143,0.9975475273565638,1.6810003329537777e-17,0.9975475273565638,1.6810003329537786e-17,5.995992767372899e-34,-1.965785388288927e-101,,0
