index,diagonal_real,diagonal_imag,diagonal_real_hex,diagonal_imag_hex,exact_squared_margin_sign,classification,floating_signed_boundary_distance
972,-2.3233154540706574e-17,1.5339534603795773e-17,-0x1.ac937865361e7p-56,0x1.1af6e77182b68p-56,1,outside,0.3762356041490982
973,-1.1557169518932702e-17,2.580263179180923e-17,-0x1.aa62614425ce0p-57,0x1.dbf97bc9812f7p-56,1,outside,0.3762356041490982
974,2.87880571228684e-17,1.5805559952650754e-18,0x1.0985e0c6b4457p-55,0x1.d27f6f3b7c197p-60,1,outside,0.3762356041490983
975,2.878805712143737e-17,-1.5805559947458722e-18,0x1.0985e0c67b951p-55,-0x1.d27f6f38e9ee6p-60,1,outside,0.3762356041490983
976,1.3238033379610926e-17,-2.5138725672496744e-17,0x1.e865b0b502241p-57,-0x1.cfba4689a614cp-56,1,outside,0.3762356041490982
977,-4.96131707236462e-18,2.7991356356500655e-17,-0x1.6e14a13b7864ap-58,0x1.022cb8b673c29p-55,1,outside,0.3762356041490982
978,9.292466963358774e-18,-2.6960825005433012e-17,0x1.56d4de7ad6d7cp-57,-0x1.f156e5779916ap-56,1,outside,0.3762356041490982
979,-4.9613170743939014e-18,-2.7991356354984785e-17,-0x1.6e14a13dfb7f8p-58,-0x1.022cb8b637b5dp-55,1,outside,0.3762356041490982
980,2.764995334609953e-17,6.995882713407521e-18,0x1.fe0d3682e099cp-56,0x1.021a3e7c892adp-57,1,outside,0.3762356041490982
981,2.7649953346901373e-17,-6.995882713884369e-18,0x1.fe0d368320211p-56,-0x1.021a3e7cd4ba1p-57,1,outside,0.3762356041490982
982,7.470425191818361e-18,2.7139437380358935e-17,0x1.139c2bcbb8143p-57,0x1.f4a25e9434c73p-56,1,outside,0.3762356041490982
983,7.47042519164417e-18,-2.7139437377524197e-17,0x1.139c2bcb9c7a3p-57,-0x1.f4a25e93542fep-56,1,outside,0.3762356041490982
984,-2.7473621395705315e-17,4.29464461637138e-18,-0x1.facc82437a4f8p-56,0x1.3ce38b0d1b875p-58,1,outside,0.3762356041490982
985,-2.7779623114299446e-17,-1.4438704174019066e-18,-0x1.0038c7d22e5d8p-55,-0x1.aa27c3a4f74fap-60,1,outside,0.3762356041490982
986,-2.777962311209699e-17,1.4438704158767525e-18,-0x1.0038c7d1d71dfp-55,0x1.aa27c39d69f2dp-60,1,outside,0.3762356041490982
987,-2.7473621399343622e-17,-4.294644624825912e-18,-0x1.facc82449a912p-56,-0x1.3ce38b1792e07p-58,1,outside,0.3762356041490982
988,-2.5183934848390262e-17,1.1369545097716717e-17,-0x1.d08fc513e4e8ap-56,0x1.a37651407650ap-57,1,outside,0.3762356041490982
989,2.3203076071817067e-17,-1.53332845598625e-17,0x1.ac056dc1f8c2cp-56,-0x1.1ad9639a9a3f1p-56,1,outside,0.3762356041490982
990,-2.5183934846905952e-17,-1.136954509901903e-17,-0x1.d08fc5136f4f4p-56,-0x1.a376514144acbp-57,1,outside,0.3762356041490982
991,2.0827088792927636e-17,-1.7882095076626623e-17,0x1.80312563a1159p-56,-0x1.49ddce726a801p-56,1,outside,0.3762356041490982
992,-1.777374510552904e-17,-2.0655039436423843e-17,-0x1.47de235e8bf71p-56,-0x1.7d04aa7ad786fp-56,1,outside,0.3762356041490982
993,-1.7773745108125668e-17,2.0655039436925007e-17,-0x1.47de235f59b0fp-56,0x1.7d04aa7aff3bcp-56,1,outside,0.3762356041490982
994,2.3203076070729807e-17,1.5333284560998602e-17,0x1.ac056dc1a29e8p-56,0x1.1ad9639af441fp-56,1,outside,0.3762356041490982
995,-2.0773497954065957e-17,-1.7496501347371325e-17,-0x1.7f34120a5679bp-56,-0x1.42c0e43b54949p-56,1,outside,0.3762356041490982
996,-2.077349795403547e-17,1.749650134697033e-17,-0x1.7f34120a540f5p-56,0x1.42c0e43b34cf7p-56,1,outside,0.3762356041490982
997,2.0827088792368223e-17,1.788209507485342e-17,0x1.8031256374c35p-56,0x1.49ddce71de034p-56,1,outside,0.3762356041490982
998,2.7896135633087464e-17,3.9283539148961856e-18,0x1.014be351311b6p-55,0x1.21dc81e7bbc42p-58,1,outside,0.3762356041490983
999,-1.943503681529338e-17,-1.8859876942278083e-17,-0x1.66835dcfa8c64p-56,-0x1.5be74030b5d5bp-56,1,outside,0.3762356041490982
1000,2.789613563194449e-17,-3.92835391261576e-18,0x1.014be35103d44p-55,-0x1.21dc81e4e9120p-58,1,outside,0.3762356041490983
1001,-1.9435036815680114e-17,1.8859876943221357e-17,-0x1.66835dcfc76a2p-56,0x1.5be7403100919p-56,1,outside,0.3762356041490982
1002,1.6425238800523663e-17,2.1403174817184125e-17,0x1.2efdff477f7d3p-56,0x1.8ad1a2a88112ep-56,1,outside,0.3762356041490982
1003,-9.394383761179059e-18,-2.5800550991150526e-17,-0x1.5a97722d301eep-57,-0x1.dbefa840e4701p-56,1,outside,0.3762356041490982
1004,6.695401802272743e-18,2.696274476770598e-17,0x1.ee089072230d9p-58,0x1.f15ff6513e70ap-56,1,outside,0.3762356041490982
1005,-9.394383765685567e-18,2.580055099315726e-17,-0x1.5a97722ffa349p-57,0x1.dbefa841836d7p-56,1,outside,0.3762356041490982
1006,2.785945442023598e-17,-2.815066929262999e-18,0x1.00f546e26e992p-55,-0x1.9f6e38c201709p-59,1,outside,0.3762356041490983
1007,2.785945442021012e-17,2.815066928409639e-18,0x1.00f546e26d92ep-55,0x1.9f6e38bfe48f0p-59,1,outside,0.3762356041490983
1008,1.4913846159874296e-17,2.286284857428392e-17,0x1.131ca5b143420p-56,0x1.a5bebff38e621p-56,1,outside,0.3762356041490982
1009,1.9548862300206215e-17,1.8663680509942736e-17,0x1.689ce460f9b6ap-56,0x1.5848bd41ec0d1p-56,1,outside,0.3762356041490982
1010,2.1885893197448785e-17,1.5959039670935174e-17,0x1.93b9355f294e0p-56,0x1.26646f1d4c719p-56,1,outside,0.3762356041490982
1011,2.5648411230210858e-17,9.49786965134637e-18,0x1.d92132917bd41p-56,0x1.5e68d7b4a856bp-57,1,outside,0.3762356041490982
1012,2.564841122998073e-17,-9.497869652499559e-18,0x1.d921329169988p-56,-0x1.5e68d7b55f11ap-57,1,outside,0.3762356041490982
1013,6.695401802064585e-18,-2.6962744767945188e-17,0x1.ee089071e115cp-58,-0x1.f15ff65151645p-56,1,outside,0.3762356041490982
1014,-1.6538322556093535e-17,2.1371406627027222e-17,-0x1.31140526b3809p-56,0x1.8a3b9d45dc89ep-56,1,outside,0.3762356041490982
1015,1.4913846160076876e-17,-2.286284857299461e-17,0x1.131ca5b1534edp-56,-0x1.a5bebff3283bcp-56,1,outside,0.3762356041490982
1016,-1.6538322556401108e-17,-2.1371406627851042e-17,-0x1.31140526cbdeep-56,-0x1.8a3b9d461dcefp-56,1,outside,0.3762356041490982
1017,2.1885893196419328e-17,-1.5959039672506998e-17,0x1.93b9355ed7be2p-56,-0x1.26646f1dc8f9fp-56,1,outside,0.3762356041490982
1018,1.954886229618481e-17,-1.8663680509273715e-17,0x1.689ce45fbb1adp-56,-0x1.5848bd41b70bbp-56,1,outside,0.3762356041490982
1019,1.6425238800782508e-17,-2.1403174816670817e-17,0x1.2efdff4793ff3p-56,-0x1.8ad1a2a85867cp-56,1,outside,0.3762356041490982
1020,-2.108400297652458e-17,-1.6564810689251187e-17,-0x1.84ee639443529p-56,-0x1.31911b56da042p-56,1,outside,0.3762356041490982
1021,-2.1084002977643386e-17,1.6564810689721918e-17,-0x1.84ee63949bf6ap-56,0x1.31911b56ff4fbp-56,1,outside,0.3762356041490982
1022,-2.7130215446063317e-17,-3.4330693588045096e-18,-0x1.f476d1f1c7b58p-56,-0x1.faa1b181d0d6fp-59,1,outside,0.3762356041490982
1023,-2.7130215447453363e-17,3.4330693623267546e-18,-0x1.f476d1f235d70p-56,0x1.faa1b18a8953ep-59,1,outside,0.3762356041490982
1024,-3.056921321708928e-18,-2.6734173970205476e-17,-0x1.c31f38ea2d65cp-59,-0x1.ed28912dbc0e1p-56,1,outside,0.3762356041490982
1025,9.851851548685627e-18,2.527914202655776e-17,0x1.6b781b6a9b57ep-57,0x1.d2515f7e5d49bp-56,1,outside,0.3762356041490982
1026,-2.7133879894859233e-17,-4.351411245098867e-19,-0x1.f4881ffdc06fep-56,-0x1.00dcaae629e3ap-61,1,outside,0.3762356041490982
1027,-2.713387988929751e-17,4.351411166251652e-19,-0x1.f4881ffc07cacp-56,0x1.00dcaa9813bedp-61,1,outside,0.3762356041490982
1028,9.851851548817479e-18,-2.5279142026461348e-17,0x1.6b781b6ab03c7p-57,-0x1.d2515f7e55a63p-56,1,outside,0.3762356041490982
1029,-1.7786071076628397e-17,-1.9460791971921286e-17,-0x1.4818588dd55f0p-56,-0x1.66fcfde28fabap-56,1,outside,0.3762356041490982
1030,-1.7786071075653697e-17,1.9460791973632104e-17,-0x1.4818588d8825cp-56,0x1.66fcfde317372p-56,1,outside,0.3762356041490982
1031,-2.3440579104790145e-17,1.2498928676736505e-17,-0x1.b067014e76c85p-56,0x1.cd210b308d5b8p-57,1,outside,0.3762356041490982
1032,-2.5193094746855392e-17,8.77623589051514e-18,-0x1.d0bb06b7291e4p-56,0x1.43c934558a818p-57,1,outside,0.3762356041490982
1033,-8.550840885455678e-19,-2.6821986284769834e-17,-0x1.f8c0a77154cb8p-61,-0x1.eec73fc0c51d1p-56,1,outside,0.3762356041490982
1034,2.50263242790088e-17,-1.0523932274840262e-17,0x1.cda7799747fd1p-56,-0x1.8443bae6e04fdp-57,1,outside,0.3762356041490982
1035,2.305730991059957e-17,-1.3588399854746807e-17,0x1.a955114822bd9p-56,-0x1.f552cedd015f3p-57,1,outside,0.3762356041490982
1036,2.5026324279213088e-17,1.0523932274461517e-17,0x1.cda77997582c8p-56,0x1.8443bae6a44c1p-57,1,outside,0.3762356041490982
1037,-3.056921322740124e-18,2.673417397113713e-17,-0x1.c31f38ecbafeep-59,0x1.ed28912e05de4p-56,1,outside,0.3762356041490982
1038,-8.550840877525466e-19,2.682198628293103e-17,-0x1.f8c0a7697a3f5p-61,0x1.eec73fc0336dbp-56,1,outside,0.3762356041490982
1039,5.3018331059353304e-18,2.629201708974701e-17,0x1.8734cbbb72347p-58,0x1.e5008a4f3e4aap-56,1,outside,0.3762356041490982
1040,-2.3440579105279365e-17,-1.2498928678183246e-17,-0x1.b067014e9d8aep-56,-0x1.cd210b31729a5p-57,1,outside,0.3762356041490982
1041,2.305730990934314e-17,1.3588399854213079e-17,0x1.a9551147bf322p-56,0x1.f552cedcacccap-57,1,outside,0.3762356041490982
1042,-2.5193094746399387e-17,-8.776235888969974e-18,-0x1.d0bb06b704fd6p-56,-0x1.43c9345495aa2p-57,1,outside,0.3762356041490982
1043,1.1876980863033411e-17,2.390657154210764e-17,0x1.b62ee9a6166ffp-57,0x1.b8ff979880fdcp-56,1,outside,0.3762356041490982
1044,1.3549796749430716e-17,2.292036311950054e-17,0x1.f3e63648264b8p-57,0x1.a6ce5ac525bd5p-56,1,outside,0.3762356041490982
1045,2.6883285036018664e-17,3.6319908820551506e-18,0x1.efe8b96566fa3p-56,0x1.0bfe5e37372acp-58,1,outside,0.3762356041490982
1046,2.68832850374445e-17,-3.6319908821685686e-18,0x1.efe8b965d7f19p-56,-0x1.0bfe5e375b1c5p-58,1,outside,0.3762356041490982
1047,2.1917000133620562e-17,1.4831312713888522e-17,0x1.944c1b599ba4ap-56,0x1.1196e4e0ebd5bp-56,1,outside,0.3762356041490982
1048,-2.1801638838647103e-17,1.4164821007328238e-17,-0x1.922b541a19a14p-56,0x1.054b79d892113p-56,1,outside,0.3762356041490982
1049,-2.180163883902682e-17,-1.4164821007122118e-17,-0x1.922b541a37b6dp-56,-0x1.054b79d881bc9p-56,1,outside,0.3762356041490982
1050,-2.5635851555163816e-17,6.129379290277074e-18,-0x1.d8e5e2da54133p-56,0x1.c444b387668d9p-58,1,outside,0.3762356041490982
1051,-2.5635851553237516e-17,-6.129379288935479e-18,-0x1.d8e5e2d9bb753p-56,-0x1.c444b385bd627p-58,1,outside,0.3762356041490982
1052,-2.6295339529428555e-17,-6.183670148831231e-19,-0x1.e5103ae485532p-56,-0x1.6d04fb3593dbep-61,1,outside,0.3762356041490982
1053,-2.6295339550314813e-17,6.1836701912023175e-19,-0x1.e5103aeafc1acp-56,0x1.6d04fb5f8a34ap-61,1,outside,0.3762356041490982
1054,-1.2842363758601913e-17,2.270719346299532e-17,-0x1.d9ccb243eb9f3p-57,0x1.a2dfb077e908bp-56,1,outside,0.3762356041490982
1055,-1.0409809036399458e-17,2.3924872724334557e-17,-0x1.800dddd7bca0ap-57,0x1.b956045e10ab2p-56,1,outside,0.3762356041490982
1056,-5.3842893022736046e-18,2.5829143328009877e-17,-0x1.8d4a596e61647p-58,0x1.dc76ae448bcb0p-56,1,outside,0.3762356041490982
1057,-6.648282046041434e-18,2.54189961621252e-17,-0x1.ea8e7f4941bf1p-58,0x1.d4e5d0c4e2512p-56,1,outside,0.3762356041490982
1058,2.5252785004822564e-18,2.6532515171593696e-17,0x1.74aa530c2fe34p-59,0x1.e97042a67735ap-56,1,outside,0.3762356041490982
1059,-1.284236375828822e-17,-2.270719346308497e-17,-0x1.d9ccb243b9ea5p-57,-0x1.a2dfb077f0230p-56,1,outside,0.3762356041490982
1060,-1.0409809036518239e-17,-2.392487272359644e-17,-0x1.800dddd7cf72fp-57,-0x1.b956045dd6305p-56,1,outside,0.3762356041490982
1061,2.525278499416616e-18,-2.6532515164433692e-17,0x1.74aa53098c753p-59,-0x1.e97042a43fef8p-56,1,outside,0.3762356041490982
1062,5.301833106888453e-18,-2.629201709095931e-17,0x1.8734cbbca042fp-58,-0x1.e5008a4f9e56fp-56,1,outside,0.3762356041490982
1063,1.187698086293776e-17,-2.3906571542112168e-17,0x1.b62ee9a60747ep-57,-0x1.b8ff979881599p-56,1,outside,0.3762356041490982
1064,-5.384289303237771e-18,-2.5829143329528536e-17,-0x1.8d4a596f92f2fp-58,-0x1.dc76ae45041d1p-56,1,outside,0.3762356041490982
1065,1.3549796749236842e-17,-2.2920363119582323e-17,0x1.f3e6364807930p-57,-0x1.a6ce5ac52c381p-56,1,outside,0.3762356041490982
1066,-6.648282044496396e-18,-2.5418996162329288e-17,-0x1.ea8e7f47581abp-58,-0x1.d4e5d0c4f27c8p-56,1,outside,0.3762356041490982
1067,2.618148465905115e-17,6.593770894340992e-18,0x1.e2f690ccd805fp-56,0x1.e688cf87fab26p-58,1,outside,0.3762356041490982
1068,2.1917000133401382e-17,-1.4831312716049052e-17,0x1.944c1b598a472p-56,-0x1.1196e4e197027p-56,1,outside,0.3762356041490982
1069,2.6181484659014527e-17,-6.593770894146602e-18,0x1.e2f690ccd51f2p-56,-0x1.e688cf87bd17ap-58,1,outside,0.3762356041490982
1070,1.694213617167507e-17,1.972855745869301e-17,0x1.3886f9db7c44dp-56,0x1.6bed7a7edd54ep-56,1,outside,0.3762356041490982
1071,2.7089603817915042e-17,3.448189745168403e-19,0x1.f3b7097fa4cf0p-56,0x1.971723edc16bbp-62,1,outside,0.3762356041490982
1072,2.708960381780038e-17,-3.448189739029299e-19,0x1.f3b7097f9bb96p-56,-0x1.971723e198867p-62,1,outside,0.3762356041490982
1073,1.694213617234052e-17,-1.9728557458643332e-17,0x1.3886f9dbb0fdbp-56,-0x1.6bed7a7ed9655p-56,1,outside,0.3762356041490982
1074,1.7190363350006816e-17,1.925020643441779e-17,0x1.3d1b321a3597fp-56,0x1.631a87976b309p-56,1,outside,0.3762356041490982
1075,1.7190363350924674e-17,-1.925020643574224e-17,0x1.3d1b321a7e505p-56,-0x1.631a8797d41fap-56,1,outside,0.3762356041490982
1076,2.318477941877427e-17,1.2060301323216923e-17,0x1.abaf06762004ep-56,0x1.bcf25352eda7cp-57,1,outside,0.3762356041490982
1077,2.3184779417832165e-17,-1.206030132314958e-17,0x1.abaf0675d560bp-56,-0x1.bcf25352e2fc0p-57,1,outside,0.3762356041490982
1078,-1.1090503242329432e-17,-2.3289822762575252e-17,-0x1.992ad771c080fp-57,-0x1.ad9f141269b99p-56,1,outside,0.3762356041490982
1079,-1.1090503242105531e-17,2.3289822762967978e-17,-0x1.992ad7719d067p-57,0x1.ad9f141288d70p-56,1,outside,0.3762356041490982
1080,-1.4704025787773593e-17,2.093310079660991e-17,-0x1.0f3dcc6d57a8fp-56,0x1.8225c609a1494p-56,1,outside,0.3762356041490982
1081,-1.4704025788010605e-17,-2.0933100796625862e-17,-0x1.0f3dcc6d6a702p-56,-0x1.8225c609a28cdp-56,1,outside,0.3762356041490982
1082,-2.223699782033207e-17,-1.2558967236189403e-17,-0x1.9a3340d0d29c7p-56,-0x1.cf581784e0454p-57,1,outside,0.3762356041490982
1083,-2.2236997820030445e-17,1.2558967237640004e-17,-0x1.9a3340d0bab6cp-56,0x1.cf581785c620ap-57,1,outside,0.3762356041490982
1084,-1.8980354958451694e-17,1.6327366635800538e-17,-0x1.5e20312cbaa24p-56,0x1.2d2fcf17a32ebp-56,1,outside,0.3762356041490982
1085,-2.6009895853161654e-17,1.149769295294994e-26,-0x1.dfcc42a99161bp-56,0x1.c778758000000p-87,1,outside,0.3762356041490982
1086,-1.8980354958401753e-17,-1.6327366635254347e-17,-0x1.5e20312cb6ad5p-56,-0x1.2d2fcf1777e8ap-56,1,outside,0.3762356041490982
1087,6.507807544585374e-18,2.4942258751157054e-17,0x1.e031024767dccp-58,0x1.cc1a7c9a9180cp-56,1,outside,0.3762356041490982
1088,-1.6596243845145225e-17,-1.849878193310498e-17,-0x1.32258bb169867p-56,-0x1.553e071c3ffa7p-56,1,outside,0.3762356041490982
1089,-4.650221261112083e-18,-2.5033063266070498e-17,-0x1.57203232aab39p-58,-0x1.cdc74c86c2182p-56,1,outside,0.3762356041490982
1090,-4.650221258361858e-18,2.503306326398363e-17,-0x1.5720322f431edp-58,0x1.cdc74c861cc17p-56,1,outside,0.3762356041490982
1091,-2.354467516263807e-17,8.89555682624113e-18,-0x1.b25295b7f30d6p-56,0x1.483028a7789c9p-57,1,outside,0.3762356041490982
1092,-1.6596243846964745e-17,1.8498781933937418e-17,-0x1.32258bb1f9aebp-56,0x1.553e071c81ee5p-56,1,outside,0.3762356041490982
1093,2.3370600673110082e-17,-1.0352577771848938e-17,0x1.af1c8a92d9242p-56,-0x1.7df15522cb377p-57,1,outside,0.3762356041490982
1094,2.3370600672813997e-17,1.0352577771607396e-17,0x1.af1c8a92c1aedp-56,0x1.7df15522a4f15p-57,1,outside,0.3762356041490982
1095,2.4663655985269513e-17,6.123315824243837e-18,0x1.c6f6d286d4d76p-56,0x1.c3d22a68056dcp-58,1,outside,0.3762356041490982
1096,6.507807545076084e-18,-2.494225875132089e-17,0x1.e0310248035fep-58,-0x1.cc1a7c9a9e7bcp-56,1,outside,0.3762356041490982
1097,1.7879076102402612e-17,-1.7477358345364862e-17,0x1.49cf8cbb260ddp-56,-0x1.42667dc32a99fp-56,1,outside,0.3762356041490982
1098,2.6250056354290262e-18,-2.532495794065652e-17,0x1.8361e8b6e50b8p-59,-0x1.d329bb88fd3e7p-56,1,outside,0.3762356041490982
1099,3.035204571969086e-19,-2.512632615972285e-17,0x1.66556deb4cd4dp-62,-0x1.cf7fb87250eefp-56,1,outside,0.3762356041490982
1100,1.78790761021052e-17,1.7477358346508916e-17,0x1.49cf8cbb0e7d9p-56,0x1.42667dc3853e2p-56,1,outside,0.3762356041490982
1101,2.625005635688422e-18,2.532495793673553e-17,0x1.8361e8b78974ep-59,0x1.d329bb87c6975p-56,1,outside,0.3762356041490982
1102,1.4412133500010596e-17,1.9972995650497252e-17,0x1.09db604dcc1cep-56,0x1.706fce230e4a8p-56,1,outside,0.3762356041490982
1103,-2.354467515988997e-17,-8.895556827288462e-18,-0x1.b25295b719534p-56,-0x1.483028a81e916p-57,1,outside,0.3762356041490982
1104,1.6615323421773392e-17,-1.8065323293300936e-17,0x1.327fa57c5f533p-56,-0x1.4d3f13c4da5f2p-56,1,outside,0.3762356041490982
1105,-2.397921368470218e-17,7.463040186291819e-18,-0x1.ba56a28eb7db1p-56,0x1.13566bf2b4071p-57,1,outside,0.3762356041490982
1106,-1.7668729529117348e-17,-1.7239942173053882e-17,-0x1.45ee3753d97d9p-56,-0x1.3e055338bf3b8p-56,1,outside,0.3762356041490982
1107,-2.397921368501458e-17,-7.463040185543769e-18,-0x1.ba56a28ed09b4p-56,-0x1.13566bf23d7e9p-57,1,outside,0.3762356041490982
1108,3.0352045818095964e-19,2.512632616271259e-17,0x1.66556dfeca901p-62,0x1.cf7fb8733dce1p-56,1,outside,0.3762356041490982
1109,1.661532342089922e-17,1.8065323291583043e-17,0x1.327fa57c1a10ep-56,0x1.4d3f13c452442p-56,1,outside,0.3762356041490982
1110,-1.7668729526063757e-17,1.723994217422512e-17,-0x1.45ee3752e78f6p-56,0x1.3e0553391c071p-56,1,outside,0.3762356041490982
1111,-2.4930621262740915e-17,3.6225833913785425e-18,-0x1.cbe387be5a02ep-56,0x1.0b4caa61d674cp-58,1,outside,0.3762356041490982
1112,-2.493062126017007e-17,-3.622583389060744e-18,-0x1.cbe387bd8e53fp-56,-0x1.0b4caa5ef7eaap-58,1,outside,0.3762356041490982
1113,-1.9487731959286406e-17,1.4864426918713828e-17,-0x1.677c3654d0c43p-56,0x1.1233457eed43cp-56,1,outside,0.3762356041490982
1114,-1.9487731960114766e-17,-1.4864426918312023e-17,-0x1.677c365512655p-56,-0x1.1233457ecd6e3p-56,1,outside,0.3762356041490982
1115,-1.2514699812906553e-17,-2.0887421295229772e-17,-0x1.cdb5ff7504634p-57,-0x1.814e0ee8b25ecp-56,1,outside,0.3762356041490982
1116,-1.479592619870664e-17,-1.9021934685375168e-17,-0x1.10efc934ec30fp-56,-0x1.5ee48bfaeca02p-56,1,outside,0.3762356041490982
1117,-4.168721206843959e-18,2.4431317545504252e-17,-0x1.3398eace91f93p-58,0x1.c2ada29684cf0p-56,1,outside,0.3762356041490982
1118,-1.2514699813249306e-17,2.088742129621094e-17,-0x1.cdb5ff753ab30p-57,0x1.814e0ee9001b3p-56,1,outside,0.3762356041490982
1119,-1.4795926196384025e-17,1.9021934686099768e-17,-0x1.10efc934342cbp-56,0x1.5ee48bfb2608cp-56,1,outside,0.3762356041490982
1120,-1.34618245868398e-17,2.004911134960925e-17,-0x1.f0a756a4f1538p-57,0x1.71d7405ef16c6p-56,1,outside,0.3762356041490982
1121,-2.1895976933044958e-17,1.0316536765145494e-17,-0x1.93e8d3dc2bde8p-56,0x1.7c9cef542aa90p-57,1,outside,0.3762356041490982
1122,-1.9362776620548947e-17,1.3487403088380017e-17,-0x1.652e209894400p-56,0x1.f198ebaa8b202p-57,1,outside,0.3762356041490982
1123,-7.007691495348242e-18,2.361835912557743e-17,-0x1.0289c65e868eap-57,0x1.b3ae8c29f181cp-56,1,outside,0.3762356041490982
1124,-1.3461824585687227e-17,-2.0049111350198647e-17,-0x1.f0a756a43ab19p-57,-0x1.71d7405f201ecp-56,1,outside,0.3762356041490982
1125,-2.5592958772741113e-18,2.4556894709726557e-17,-0x1.79af76edb6148p-59,0x1.c4fea8106be4dp-56,1,outside,0.3762356041490982
1126,-4.168721202208344e-18,-2.4431317546750326e-17,-0x1.3398eac8d4e37p-58,-0x1.c2ada296e7886p-56,1,outside,0.3762356041490982
1127,2.4663655987411733e-17,-6.123315821505347e-18,0x1.c6f6d2877e90cp-56,-0x1.c3d22a64a1911p-58,1,outside,0.3762356041490982
1128,-7.007691495672014e-18,-2.3618359125372025e-17,-0x1.0289c65eb9dc6p-57,-0x1.b3ae8c29e13bap-56,1,outside,0.3762356041490982
1129,2.4011338848508898e-17,6.762888927989923e-18,0x1.baee577f5abb5p-56,0x1.f3035c2932d17p-58,1,outside,0.3762356041490982
1130,3.736228576284321e-18,2.4489394828260435e-17,0x1.13af5cc6812bbp-58,0x1.c3bfe5b6f1670p-56,1,outside,0.3762356041490982
1131,1.23405887733807e-17,2.1077232553074316e-17,0x1.c74990cb76396p-57,0x1.84ce6aa3b1ea2p-56,1,outside,0.3762356041490982
1132,-2.5592958768341303e-18,-2.4556894709322167e-17,-0x1.79af76ec9f358p-59,-0x1.c4fea8104bdadp-56,1,outside,0.3762356041490982
1133,1.441213349940644e-17,-1.9972995651873074e-17,0x1.09db604d9c3f2p-56,-0x1.706fce237b4b8p-56,1,outside,0.3762356041490982
1134,2.401133884660321e-17,-6.762888926733444e-18,0x1.baee577ec3bf6p-56,-0x1.f3035c27a49fcp-58,1,outside,0.3762356041490982
1135,2.0299804873351077e-17,1.3578264484128278e-17,0x1.76771e3e99b6ep-56,0x1.f4f3150a745b9p-57,1,outside,0.3762356041490982
1136,1.7647446673749225e-17,1.6187075041982774e-17,0x1.4589b5ef259e0p-56,0x1.2a994cf658cdbp-56,1,outside,0.3762356041490982
1137,1.23405887742937e-17,-2.1077232551463422e-17,0x1.c74990cc06e51p-57,-0x1.84ce6aa332495p-56,1,outside,0.3762356041490982
1138,3.7362285750813544e-18,-2.448939482440574e-17,0x1.13af5cc503ef7p-58,-0x1.c3bfe5b5c0008p-56,1,outside,0.3762356041490982
1139,2.0299804876395717e-17,-1.3578264484296003e-17,0x1.76771e3f8aef8p-56,-0x1.f4f3150a8eef5p-57,1,outside,0.3762356041490982
1140,-1.080138655169274e-17,2.1619269599986384e-17,-0x1.8e80362e11cdbp-57,0x1.8ece1d387b6a7p-56,1,outside,0.3762356041490982
1141,2.4462585153251574e-17,4.070187496065838e-18,0x1.c3414ace68d88p-56,0x1.2c53ab04c752dp-58,1,outside,0.3762356041490982
1142,1.478147765959357e-17,1.8583866510797614e-17,0x1.10ab8dfea73f4p-56,0x1.56cfd40d9cde3p-56,1,outside,0.3762356041490982
1143,1.7647446674357788e-17,-1.6187075042752154e-17,0x1.4589b5ef55d52p-56,-0x1.2a994cf695c29p-56,1,outside,0.3762356041490982
1144,-1.0801386551510136e-17,-2.1619269601231564e-17,-0x1.8e80362df4de6p-57,-0x1.8ece1d38de11bp-56,1,outside,0.3762356041490982
1145,-1.936277661716475e-17,-1.3487403089091286e-17,-0x1.652e209788205p-56,-0x1.f198ebaafbd4ap-57,1,outside,0.3762356041490982
1146,9.552624855085763e-18,2.243575681969151e-17,0x1.606dfdaa31124p-57,0x1.9dddddb3b1089p-56,1,outside,0.3762356041490982
1147,1.4781477657968372e-17,-1.8583866511886248e-17,0x1.10ab8dfe267c5p-56,-0x1.56cfd40df31e5p-56,1,outside,0.3762356041490982
1148,2.0094992410777713e-17,1.306879709785208e-17,0x1.72afeb2b9c015p-56,0x1.e2274c7c5d243p-57,1,outside,0.3762356041490982
1149,9.55262485472418e-18,-2.243575681968302e-17,0x1.606dfda9f7c6bp-57,-0x1.9dddddb3b05c5p-56,1,outside,0.3762356041490982
1150,2.0094992409342054e-17,-1.3068797097734756e-17,0x1.72afeb2b2a42bp-56,-0x1.e2274c7c4a8d0p-57,1,outside,0.3762356041490982
1151,2.446258515552251e-17,-4.070187495708551e-18,0x1.c3414acf1cc49p-56,-0x1.2c53ab0456184p-58,1,outside,0.3762356041490982
1152,-2.1895976934195222e-17,-1.031653676471034e-17,-0x1.93e8d3dc8700ap-56,-0x1.7c9cef53e5b51p-57,1,outside,0.3762356041490982
1153,-1.7388421575697188e-17,1.555443983391366e-17,-0x1.40c27fce21e09p-56,0x1.1eedc3ecc3a88p-56,1,outside,0.3762356041490982
1154,-1.738842157508604e-17,-1.5554439833164417e-17,-0x1.40c27fcdf1750p-56,-0x1.1eedc3ec884c1p-56,1,outside,0.3762356041490982
1155,8.434440543296286e-18,2.2790623842247226e-17,0x1.372d09e4c25b3p-57,0x1.a469ad9ba707ep-56,1,outside,0.3762356041490982
