parent_arc,start_numerator,end_numerator,turn_denominator,center_id,complement_resolvent_upper,transformed_resolvent_upper,transformed_residual_upper,homotopy_neumann_product_upper,homotopy_denominator_lower,homotopy_certified
395,1402,1403,16384,arc_00400,681.0875128384844,681.0875164688915,9.552266437209501e-10,6.505929424368165e-07,0.9999993494070575,True
396,1403,1404,16384,arc_00400,637.3863777753078,637.3863811727743,9.552266437209501e-10,6.088484536411114e-07,0.9999993911515462,True
397,1404,1405,16384,arc_00400,598.9551577048093,598.9551608974256,9.552266437209501e-10,5.721379280833894e-07,0.9999994278620719,True
398,1405,1406,16384,arc_00400,564.8948136917311,564.8948167027952,9.552266437209501e-10,5.396025798143723e-07,0.99999946039742,True
399,1406,1407,16384,arc_00400,534.4998028712471,534.4998057202964,9.552266437209501e-10,5.105684554876985e-07,0.9999994894315444,True
400,1407,1408,16384,arc_00400,507.2086798087108,507.20868251228995,9.552266437209501e-10,4.844992474623397e-07,0.9999995155007524,True
401,1408,1409,16384,arc_00400,534.4998028712597,534.499805720309,9.552266437209501e-10,5.105684554877106e-07,0.9999994894315444,True
402,1409,1410,16384,arc_00400,564.8948136917476,564.8948167028117,9.552266437209501e-10,5.396025798143881e-07,0.99999946039742,True
403,1410,1411,16384,arc_00400,598.9551577048244,598.9551608974407,9.552266437209501e-10,5.721379280834039e-07,0.9999994278620719,True
404,1411,1412,16384,arc_00400,637.3863777753373,637.3863811728039,9.552266437209501e-10,6.088484536411396e-07,0.9999993911515462,True
405,1412,1413,16384,arc_00400,681.0875128385272,681.0875164689344,9.552266437209501e-10,6.505929424368574e-07,0.9999993494070575,True
406,1413,1414,16384,arc_00400,731.2223138618949,731.222317759536,9.552266437209501e-10,6.984830404072956e-07,0.9999993015169595,True
407,1414,1415,16384,arc_00400,789.3244121538585,789.3244163612018,9.552266437209501e-10,7.539837130477085e-07,0.9999992460162869,True
408,1415,1416,16384,arc_00400,857.4569547461289,857.4569593166397,9.552266437209501e-10,8.190657333832049e-07,0.9999991809342665,True
409,1416,1417,16384,arc_00400,938.4627260933528,938.4627310956494,9.552266437209501e-10,8.964446048816936e-07,0.999999103555395,True
410,1417,1418,16384,arc_00400,1036.3708378370068,1036.370843361184,9.552266437209501e-10,9.899690423541542e-07,0.9999990100309575,True
411,1418,1419,16384,arc_00400,1157.0876460177692,1157.0876521854043,9.552266437209501e-10,1.1052809544880178e-06,0.9999988947190454,True
412,1419,1420,16384,turn_00183343_of_02097152,1220.8044513341247,1220.80445784139,9.552266437209501e-10,1.166144944903405e-06,0.999998833855055,True
413,1420,1421,16384,turn_00183343_of_02097152,1087.1943610006408,1087.1943667957232,9.552266437209501e-10,1.038517026066602e-06,0.9999989614829738,True
414,1421,1422,16384,turn_00183343_of_02097152,979.9449263241617,979.9449315475712,9.552266437209501e-10,9.360695079935426e-07,0.9999990639304919,True
415,1422,1423,16384,turn_00183343_of_02097152,891.9553717173574,891.9553764717554,9.552266437209501e-10,8.520195406159714e-07,0.9999991479804593,True
416,1423,1424,16384,turn_00183343_of_02097152,818.4651123290305,818.4651166917027,9.552266437209501e-10,7.818196864200909e-07,0.9999992181803135,True
417,1424,1425,16384,turn_00183343_of_02097152,756.163073162248,756.1630771928311,9.552266437209501e-10,7.223071183326137e-07,0.9999992776928815,True
418,1425,1426,16384,turn_00183343_of_02097152,702.6750269929364,702.6750307384117,9.552266437209501e-10,6.712139112387684e-07,0.9999993287860887,True
419,1426,1427,16384,turn_00183343_of_02097152,656.2541399575404,656.254143455578,9.552266437209501e-10,6.268714428810386e-07,0.999999373128557,True
420,1427,1428,16384,turn_00183343_of_02097152,615.5865767104295,615.5865799916965,9.552266437209501e-10,5.880247027251263e-07,0.9999994119752972,True
421,1428,1429,16384,turn_00183343_of_02097152,579.6651666784675,579.6651697682621,9.552266437209501e-10,5.537116145996718e-07,0.9999994462883853,True
422,1429,1430,16384,turn_00183343_of_02097152,547.7048632675543,547.7048661869907,9.552266437209501e-10,5.231822810774311e-07,0.9999994768177188,True
423,1430,1431,16384,turn_00183343_of_02097152,519.0847089172112,519.0847116840932,9.552266437209501e-10,4.958435469488534e-07,0.9999995041564529,True
424,1431,1432,16384,turn_00183343_of_02097152,493.3070921120823,493.3070947415617,9.552266437209501e-10,4.712200804337146e-07,0.9999995287799195,True
425,1432,1433,16384,turn_00183343_of_02097152,475.94973825926587,475.94974079622517,9.552266437209501e-10,4.546398734806343e-07,0.9999995453601264,True
426,1433,1434,16384,turn_00183343_of_02097152,499.9012248256023,499.90122749023044,9.552266437209501e-10,4.77518971727476e-07,0.9999995224810282,True
427,1434,1435,16384,turn_00183343_of_02097152,526.3910992906866,526.391102096514,9.552266437209501e-10,5.028228057402251e-07,0.9999994971771942,True
428,1435,1436,16384,turn_00183343_of_02097152,555.8454690993067,555.8454720621351,9.552266437209501e-10,5.309584047054003e-07,0.9999994690415952,True
429,1436,1437,16384,turn_00183343_of_02097152,588.7914661133748,588.7914692518154,9.552266437209501e-10,5.624292990249386e-07,0.9999994375707009,True
430,1437,1438,16384,turn_00183343_of_02097152,625.8890724158067,625.8890757519891,9.552266437209501e-10,5.9786592117218e-07,0.9999994021340787,True
431,1438,1439,16384,turn_00183343_of_02097152,667.9757864657079,667.9757900262255,9.552266437209501e-10,6.380682719936014e-07,0.9999993619317279,True
432,1439,1440,16384,turn_00183343_of_02097152,716.1306092723182,716.1306130895159,9.552266437209501e-10,6.840670420073245e-07,0.9999993159329579,True
433,720,721,8192,turn_00183343_of_02097152,836.7784421515909,836.7784466118788,9.552266437209501e-10,7.993130670950951e-07,0.9999992006869328,True
434,721,722,8192,turn_00183343_of_02097152,1006.3138283230435,1006.3138336870074,9.552266437209501e-10,9.612577858828026e-07,0.999999038742214,True
435,722,723,8192,turn_00183343_of_02097152,1262.0012194165702,1262.0012261434272,9.552266437209501e-10,1.2054971956207094e-06,0.9999987945028043,True
436,723,724,8192,turn_00186941_of_02097152,1122.1937533433686,1122.1937593250086,9.552266437209501e-10,1.0719493783246235e-06,0.9999989280506215,True
437,724,725,8192,turn_00186941_of_02097152,915.377753194627,915.3777580738736,9.552266437209501e-10,8.74393223581714e-07,0.9999991256067763,True
438,725,726,8192,turn_00186941_of_02097152,772.9296635940914,772.9296677140455,9.552266437209501e-10,7.383230123228369e-07,0.9999992616769876,True
439,726,727,8192,turn_00186941_of_02097152,668.8459705005921,668.845974065748,9.552266437209501e-10,6.388994949730941e-07,0.9999993611005049,True
440,727,728,8192,turn_00186941_of_02097152,589.4674845049417,589.4674876469858,9.552266437209501e-10,5.630750498076508e-07,0.9999994369249501,True
441,728,729,8192,turn_00186941_of_02097152,526.9313659621807,526.931368770888,9.552266437209501e-10,5.033388828623015e-07,0.999999496661117,True
442,729,730,8192,turn_00186941_of_02097152,476.3913845451709,476.39138708448434,9.552266437209501e-10,4.550617457822799e-07,0.9999995449382542,True
443,730,731,8192,turn_00186941_of_02097152,455.56787038852127,455.56787281683893,9.552266437209501e-10,4.351705701379217e-07,0.9999995648294298,True
444,731,732,8192,turn_00186941_of_02097152,501.5727827562132,501.57278542975126,9.552266437209501e-10,4.791156884078296e-07,0.9999995208843114,True
445,732,733,8192,turn_00186941_of_02097152,557.9128562470595,557.9128592209076,9.552266437209501e-10,5.329332280023464e-07,0.9999994670667719,True
446,733,734,8192,turn_00186941_of_02097152,628.5115317033939,628.5115350535548,9.552266437209501e-10,6.003709641691093e-07,0.9999993996290357,True
447,734,735,8192,turn_00186941_of_02097152,719.5658433315355,719.565847167044,9.552266437209501e-10,6.873484691255975e-07,0.9999993126515307,True
448,735,736,8192,turn_00186941_of_02097152,841.4723357290894,841.4723402143973,9.552266437209501e-10,8.037967993270121e-07,0.9999991962032005,True
449,736,737,8192,turn_00186941_of_02097152,1013.1099837736447,1013.1099891738343,9.552266437209501e-10,9.677496546786898e-07,0.9999990322503453,True
450,737,738,8192,turn_00095269_of_01048576,927.3957213444569,927.395726287763,9.552266437209501e-10,8.858731070230126e-07,0.9999991141268929,True
451,738,739,8192,turn_00095269_of_01048576,781.4809107245278,781.4809148900628,9.552266437209501e-10,7.464913914624121e-07,0.9999992535086084,True
452,739,740,8192,turn_00095269_of_01048576,675.2397814511986,675.2397850504356,9.552266437209501e-10,6.450070335805832e-07,0.9999993549929663,True
453,740,741,8192,turn_00095269_of_01048576,594.4281330306543,594.4281361991401,9.552266437209501e-10,5.678135934748044e-07,0.9999994321864064,True
454,741,742,8192,turn_00095269_of_01048576,530.8917923702348,530.8917952000523,9.552266437209501e-10,5.07121987707936e-07,0.9999994928780122,True
455,742,743,8192,turn_00095269_of_01048576,479.62620642689524,479.62620898345125,9.552266437209501e-10,4.581517338478651e-07,0.999999541848266,True
456,743,744,8192,turn_00095269_of_01048576,437.3896475133558,437.3896498447779,9.552266437209501e-10,4.1780624721950875e-07,0.9999995821937526,True
457,744,745,8192,turn_00095269_of_01048576,416.2006609243431,416.2006631428213,9.552266437209501e-10,3.9756596256835095e-07,0.9999996024340373,True
458,745,746,8192,turn_00095269_of_01048576,454.26604367917145,454.26604610054994,9.552266437209501e-10,4.339270305730147e-07,0.9999995660729694,True
459,746,747,8192,turn_00095269_of_01048576,499.99520050200215,499.9952031671312,9.552266437209501e-10,4.776087397979133e-07,0.9999995223912601,True
460,747,748,8192,turn_00095269_of_01048576,555.9616294910853,555.9616324545328,9.552266437209501e-10,5.310693642071637e-07,0.9999994689306356,True
461,748,749,8192,turn_00095269_of_01048576,626.0363014680754,626.0363048050426,9.552266437209501e-10,5.980065582863865e-07,0.9999994019934416,True
462,749,750,8192,turn_00095269_of_01048576,716.3232637055418,716.3232675237664,9.552266437209501e-10,6.842510706559515e-07,0.9999993157489292,True
463,750,751,8192,turn_00095269_of_01048576,837.0412726827108,837.0412771443997,9.552266437209501e-10,7.995641298225424e-07,0.9999992004358701,True
464,751,752,8192,turn_00095269_of_01048576,1006.6936457294931,1006.6936510954816,9.552266437209501e-10,9.616205975911262e-07,0.9999990383794023,True
465,752,753,8192,arc_00473,934.8240453706068,934.824050353508,9.552266437209501e-10,8.929688400888059e-07,0.9999991070311598,True
466,753,754,8192,arc_00473,786.749120340944,786.7491245345602,9.552266437209501e-10,7.515237256795437e-07,0.9999992484762742,True
467,754,755,8192,arc_00473,679.1694441855858,679.1694478057691,9.552266437209501e-10,6.487607521453157e-07,0.9999993512392478,True
468,755,756,8192,arc_00473,597.4714312577345,597.471434442442,9.552266437209501e-10,5.707206330415955e-07,0.9999994292793668,True
469,756,757,8192,arc_00473,533.3179965191916,533.3179993619416,9.552266437209501e-10,5.094395625664792e-07,0.9999994905604374,True
470,757,758,8192,arc_00473,481.6056120265254,481.6056145936323,9.552266437209501e-10,4.6004251482544075e-07,0.999999539957485,True
471,758,759,8192,arc_00473,439.03519960314145,439.03520194333487,9.552266437209501e-10,4.193781224276813e-07,0.9999995806218774,True
472,759,760,8192,arc_00473,403.3794013700231,403.3794035201601,9.552266437209501e-10,3.853187537707213e-07,0.9999996146812461,True
473,760,761,8192,arc_00473,373.0800770335949,373.0800790222271,9.552266437209501e-10,3.563760317235488e-07,0.9999996436239682,True
474,761,762,8192,arc_00473,403.37940137001465,403.37940352015164,9.552266437209501e-10,3.853187537707132e-07,0.9999996146812461,True
475,762,763,8192,arc_00473,439.0351996031402,439.0352019433336,9.552266437209501e-10,4.1937812242768007e-07,0.9999995806218774,True
476,763,764,8192,arc_00473,481.6056120265244,481.6056145936313,9.552266437209501e-10,4.600425148254398e-07,0.999999539957485,True
477,764,765,8192,arc_00473,533.3179965191896,533.3179993619395,9.552266437209501e-10,5.094395625664772e-07,0.9999994905604374,True
478,765,766,8192,arc_00473,597.4714312577316,597.4714344424392,9.552266437209501e-10,5.707206330415928e-07,0.9999994292793668,True
479,766,767,8192,arc_00473,679.1694441855841,679.1694478057674,9.552266437209501e-10,6.487607521453141e-07,0.9999993512392478,True
480,767,768,8192,arc_00473,786.7491203409379,786.7491245345541,9.552266437209501e-10,7.515237256795378e-07,0.9999992484762742,True
481,768,769,8192,turn_00099337_of_01048576,723.1886656713096,723.1886695261289,9.552266437209501e-10,6.908090855684634e-07,0.9999993091909143,True
482,769,770,8192,turn_00099337_of_01048576,631.2739478348667,631.2739511997521,9.552266437209501e-10,6.03009697673002e-07,0.9999993969903023,True
483,770,771,8192,turn_00099337_of_01048576,560.0886016423568,560.0886046278024,9.552266437209501e-10,5.350115579849658e-07,0.9999994649884419,True
484,771,772,8192,turn_00099337_of_01048576,503.33067887328895,503.33068155619713,9.552266437209501e-10,4.807948776247045e-07,0.9999995192051223,True
485,772,773,8192,turn_00099337_of_01048576,457.01766566272886,457.0176680987744,9.552266437209501e-10,4.3655545321916735e-07,0.9999995634445467,True
486,773,774,8192,turn_00099337_of_01048576,418.5093089409512,418.50931117173525,9.552266437209501e-10,3.9977124467654337e-07,0.9999996002287552,True
487,774,775,8192,turn_00099337_of_01048576,385.9860696947207,385.98607175214585,9.552266437209501e-10,3.687041798428361e-07,0.99999963129582,True
488,775,776,8192,turn_00099337_of_01048576,358.1532225289203,358.1532244379878,9.552266437209501e-10,3.421175025177352e-07,0.9999996578824973,True
489,776,777,8192,turn_00099337_of_01048576,354.55791736906104,354.55791925896443,9.552266437209501e-10,3.3868317121842415e-07,0.9999996613168287,True
490,777,778,8192,turn_00099337_of_01048576,381.81350993185595,381.8135119670401,9.552266437209501e-10,3.6471843956358444e-07,0.9999996352815603,True
491,778,779,8192,turn_00099337_of_01048576,413.60842949900757,413.60843170366843,9.552266437209501e-10,3.95089794030981e-07,0.9999996049102059,True
492,779,780,8192,turn_00099337_of_01048576,451.17969566668677,451.1796980716141,9.552266437209501e-10,4.309788687039795e-07,0.9999995690211312,True
493,780,781,8192,turn_00099337_of_01048576,496.25870562573834,496.25870827095076,9.552266437209501e-10,4.7403954031895433e-07,0.9999995259604596,True
494,781,782,8192,turn_00099337_of_01048576,551.3456230548995,551.3456259937423,9.552266437209501e-10,5.266600318482286e-07,0.9999994733399681,True
495,782,783,8192,turn_00099337_of_01048576,620.1893350584035,620.1893383642044,9.552266437209501e-10,5.924213801571556e-07,0.9999994075786197,True
496,783,784,8192,turn_00099337_of_01048576,708.6782899375454,708.6782937150199,9.552266437209501e-10,6.76948387983288e-07,0.9999993230516119,True
497,784,785,8192,turn_00025409_of_00262144,803.8775855336265,803.8775898185427,9.552266437209501e-10,7.678852920848531e-07,0.9999992321147078,True
498,785,786,8192,turn_00025409_of_00262144,691.8962886666571,691.8962923546784,9.552266437209501e-10,6.609177731489286e-07,0.9999993390822267,True
499,786,787,8192,turn_00025409_of_00262144,607.298616997621,607.2986202347105,9.552266437209501e-10,5.801078227431663e-07,0.9999994198921771,True
500,787,788,8192,turn_00025409_of_00262144,541.1344195468847,541.1344224312986,9.552266437209501e-10,5.169060181409241e-07,0.9999994830939818,True
501,788,789,8192,turn_00025409_of_00262144,487.9707484035432,487.97075100457823,9.552266437209501e-10,4.6612266271609464e-07,0.9999995338773372,True
502,789,790,8192,turn_00025409_of_00262144,444.31868891073293,444.31869127908897,9.552266437209501e-10,4.244250522130091e-07,0.9999995755749477,True
503,790,791,8192,turn_00025409_of_00262144,407.83523218553273,407.83523435942067,9.552266437209501e-10,3.8957508210829647e-07,0.9999996104249178,True
504,791,792,8192,turn_00025409_of_00262144,376.8885188222878,376.88852083122015,9.552266437209501e-10,3.6001395681055977e-07,0.9999996399860431,True
505,792,793,8192,turn_00025409_of_00262144,350.3070582223095,350.30706008955445,9.552266437209501e-10,3.3462263728109826e-07,0.9999996653773626,True
506,793,794,8192,turn_00025409_of_00262144,327.2280791166288,327.2280808608557,9.552266437209501e-10,3.125769814119628e-07,0.9999996874230185,True
507,794,795,8192,turn_00025409_of_00262144,325.8861989902208,325.8862007272951,9.552266437209501e-10,3.112951817557059e-07,0.9999996887048181,True
508,795,796,8192,turn_00025409_of_00262144,348.7696658628836,348.7696677219338,9.552266437209501e-10,3.331540791296938e-07,0.9999996668459208,True
509,796,797,8192,turn_00025409_of_00262144,375.1095512659872,375.1095532654371,9.552266437209501e-10,3.5831463959340844e-07,0.9999996416853603,True
510,797,798,8192,turn_00025409_of_00262144,405.7529325923029,405.75293475509153,9.552266437209501e-10,3.8758601404603167e-07,0.9999996124139858,True
511,798,799,8192,turn_00025409_of_00262144,441.8483057102498,441.84830806543795,9.552266437209501e-10,4.2206527634712864e-07,0.9999995779347235,True
512,799,800,8192,turn_00025409_of_00262144,484.9927445082962,484.9927470934575,9.552266437209501e-10,4.63277994035087e-07,0.9999995367220058,True
513,800,801,8192,turn_00025409_of_00262144,537.4746060323871,537.474608897293,9.552266437209501e-10,5.134100667421915e-07,0.9999994865899331,True
514,801,802,8192,turn_00025409_of_00262144,602.6929366330282,602.692939845568,9.552266437209501e-10,5.757083541229943e-07,0.9999994242916458,True
515,802,803,8192,turn_00103935_of_01048576,667.5614308410935,667.5614343994024,9.552266437209501e-10,6.376724684588844e-07,0.9999993623275314,True
516,803,804,8192,turn_00103935_of_01048576,588.469883322739,588.4698864594654,9.552266437209501e-10,5.621221145735237e-07,0.9999994378778854,True
517,804,805,8192,turn_00103935_of_01048576,526.1343043312444,526.134307135703,9.552266437209501e-10,5.02577508351685e-07,0.9999994974224915,True
518,805,806,8192,turn_00103935_of_01048576,475.73995292605775,475.73995546189883,9.552266437209501e-10,4.544394809398239e-07,0.999999545560519,True
519,806,807,8192,turn_00103935_of_01048576,434.15550258393966,434.1555048981228,9.552266437209501e-10,4.147169057968083e-07,0.9999995852830941,True
520,807,808,8192,turn_00103935_of_01048576,399.2564503943979,399.2564525225583,9.552266437209501e-10,3.813804011270562e-07,0.9999996186195987,True
521,808,809,8192,turn_00103935_of_01048576,369.55056633881793,369.55056830863674,9.552266437209501e-10,3.530045490506288e-07,0.9999996469954509,True
522,809,810,8192,turn_00103935_of_01048576,343.95896856349276,343.95897039690044,9.552266437209501e-10,3.2855877286994484e-07,0.999999671441227,True
523,810,811,8192,turn_00103935_of_01048576,321.6822707279834,321.68227244264943,9.552266437209501e-10,3.0727947744992023e-07,0.9999996927205225,True
524,811,812,8192,turn_00103935_of_01048576,302.1155794456701,302.1155810560396,9.552266437209501e-10,2.885888525079653e-07,0.9999997114111474,True
525,812,813,8192,turn_00103935_of_01048576,302.40298581876397,302.40298743066546,9.552266437209501e-10,2.8886339073458315e-07,0.9999997111366091,True
526,813,814,8192,turn_00103935_of_01048576,322.00813076124734,322.0081324776503,9.552266437209501e-10,3.075907476374769e-07,0.9999996924092522,True
527,814,815,8192,turn_00103935_of_01048576,344.33154935488926,344.33155119028294,9.552266437209501e-10,3.2891467197072247e-07,0.999999671085328,True
528,815,816,8192,turn_00103935_of_01048576,369.98068644124646,369.980688413358,9.552266437209501e-10,3.534154112346585e-07,0.9999996465845886,True
529,816,817,8192,turn_00103935_of_01048576,399.75854581111884,399.75854794195556,9.552266437209501e-10,3.8186001604935466e-07,0.9999996181399838,True
530,817,818,8192,turn_00103935_of_01048576,434.7492755441879,434.74927786153603,9.552266437209501e-10,4.152840935517818e-07,0.9999995847159063,True
531,818,819,8192,turn_00103935_of_01048576,476.4530120784617,476.4530146181036,9.552266437209501e-10,4.551206140443799e-07,0.9999995448793858,True
532,819,820,8192,turn_00103935_of_01048576,527.0065685481101,527.0065713572181,9.552266437209501e-10,5.034107183764409e-07,0.9999994965892816,True
533,820,821,8192,turn_00103935_of_01048576,589.5612937610732,589.5612969036173,9.552266437209501e-10,5.631646589090129e-07,0.999999436835341,True
534,821,822,8192,turn_00103935_of_01048576,668.966280297739,668.9662838635362,9.552266437209501e-10,6.39014418097442e-07,0.9999993609855818,True
535,822,823,8192,arc_00545,601.8459145543146,601.8459177623396,9.552266437209501e-10,5.748992560612745e-07,0.9999994251007438,True
536,823,824,8192,arc_00545,536.8010560531914,536.801058914507,9.552266437209501e-10,5.127666738527566e-07,0.999999487233326,True
537,824,825,8192,arc_00545,484.4443705911392,484.4443731733775,9.552266437209501e-10,4.6275417265590486e-07,0.9999995372458272,True
538,825,826,8192,arc_00545,441.3932029027179,441.3932052554802,9.552266437209501e-10,4.2163055001742477e-07,0.9999995783694499,True
539,826,827,8192,arc_00545,405.36918112081736,405.3691832815605,9.552266437209501e-10,3.8721944441394764e-07,0.9999996127805555,True
540,827,828,8192,arc_00545,374.78159573648185,374.78159773418366,9.552266437209501e-10,3.580013677319995e-07,0.9999996419986321,True
541,828,829,8192,arc_00545,348.4861628424048,348.48616469994386,9.552266437209501e-10,3.328832694895136e-07,0.9999996671167304,True
542,829,830,8192,arc_00545,325.63868245163394,325.63868418738883,9.552266437209501e-10,3.1105874736202584e-07,0.9999996889412526,True
543,830,831,8192,arc_00545,305.60272118612215,305.6027228150792,9.552266437209501e-10,2.919198632266319e-07,0.9999997080801367,True
544,831,832,8192,arc_00545,287.88940002636826,287.88940156090786,9.552266437209501e-10,2.7499962681585883e-07,0.999999725000373,True
545,832,833,8192,arc_00545,272.11697477632595,272.1169762267936,9.552266437209501e-10,2.5993338590061363e-07,0.999999740066614,True
546,833,834,8192,arc_00545,287.8894000263696,287.88940156090916,9.552266437209501e-10,2.7499962681586005e-07,0.999999725000373,True
547,834,835,8192,arc_00545,305.6027211861257,305.6027228150827,9.552266437209501e-10,2.919198632266353e-07,0.9999997080801367,True
548,835,836,8192,arc_00545,325.63868245163377,325.63868418738866,9.552266437209501e-10,3.110587473620257e-07,0.9999996889412526,True
549,836,837,8192,arc_00545,348.48616284240796,348.48616469994704,9.552266437209501e-10,3.328832694895166e-07,0.9999996671167304,True
550,837,838,8192,arc_00545,374.7815957364829,374.78159773418474,9.552266437209501e-10,3.580013677320005e-07,0.9999996419986321,True
551,838,839,8192,arc_00545,405.36918112082014,405.36918328156327,9.552266437209501e-10,3.8721944441395034e-07,0.9999996127805555,True
552,839,840,8192,arc_00545,441.3932029027236,441.3932052554859,9.552266437209501e-10,4.2163055001743017e-07,0.9999995783694499,True
553,420,421,4096,arc_00545,536.8012181659134,536.80122102723,9.552266437209501e-10,5.127668287071488e-07,0.9999994872331712,True
554,421,422,4096,arc_00545,684.8275592864218,684.8275629367645,9.552266437209501e-10,6.541655344716833e-07,0.9999993458344654,True
555,422,423,4096,arc_00545,945.5750807810874,945.575085821295,9.552266437209501e-10,9.03238515615225e-07,0.9999990967614842,True
556,423,424,4096,turn_00055109_of_00524288,925.8792903233033,925.8792952585263,9.552266437209501e-10,8.844245717005205e-07,0.9999991155754282,True
557,424,425,4096,turn_00055109_of_00524288,674.4373640913511,674.437367686311,9.552266437209501e-10,6.442405431349871e-07,0.9999993557594568,True
558,425,426,4096,turn_00055109_of_00524288,530.3965523217319,530.3965551489096,9.552266437209501e-10,5.066489212160467e-07,0.9999994933510786,True
559,426,427,4096,turn_00055109_of_00524288,437.0538843958195,437.0538867254519,9.552266437209501e-10,4.174855173419497e-07,0.9999995825144825,True
560,427,428,4096,turn_00055109_of_00524288,371.64857284793084,371.6485748289327,9.552266437209501e-10,3.550086207775157e-07,0.9999996449913792,True
561,428,429,4096,turn_00055109_of_00524288,323.2708564275333,323.270858150667,9.552266437209501e-10,3.0879693684405294e-07,0.9999996912030631,True
562,429,430,4096,turn_00055109_of_00524288,286.03718125602103,286.0371827806877,9.552266437209501e-10,2.732303380869922e-07,0.9999997267696618,True
563,430,431,4096,turn_00055109_of_00524288,256.49463630036223,256.494637667558,9.552266437209501e-10,2.450105118716026e-07,0.999999754989488,True
564,431,432,4096,turn_00055109_of_00524288,283.4862918463432,283.4862933574128,9.552266437209501e-10,2.707936605446941e-07,0.9999997292063394,True
565,432,433,4096,turn_00055109_of_00524288,320.0164220875299,320.01642379331645,9.552266437209501e-10,3.0568821443567083e-07,0.9999996943117855,True
566,433,434,4096,turn_00055109_of_00524288,367.3536742617402,367.3536762198489,9.552266437209501e-10,3.5090601919403886e-07,0.9999996490939806,True
567,434,435,4096,turn_00055109_of_00524288,431.1263415066367,431.12634380467347,9.552266437209501e-10,4.1182337041222265e-07,0.9999995881766295,True
568,435,436,4096,turn_00055109_of_00524288,521.6919518692274,521.6919546500069,9.552266437209501e-10,4.983340548965482e-07,0.999999501665945,True
569,436,437,4096,turn_00055109_of_00524288,660.4254321757064,660.4254356959783,9.552266437209501e-10,6.308559723678154e-07,0.9999993691440275,True
570,437,438,4096,turn_00055109_of_00524288,899.6750840445574,899.6750888401039,9.552266437209501e-10,8.593936155520799e-07,0.9999991406063843,True
571,438,439,4096,arc_00579,970.1569483024641,970.1569534737007,9.552266437209501e-10,9.267197705492249e-07,0.9999990732802293,True
572,439,440,4096,arc_00579,697.6310501397319,697.6310538583211,9.552266437209501e-10,6.663957701325935e-07,0.9999993336042298,True
573,440,441,4096,arc_00579,544.6369533057913,544.6369562088747,9.552266437209501e-10,5.202517317257975e-07,0.9999994797482682,True
574,441,442,4096,arc_00579,446.6778460718779,446.67784845280903,9.552266437209501e-10,4.266785820020719e-07,0.9999995733214179,True
575,442,443,4096,arc_00579,378.58487944283183,378.58488146080634,9.552266437209501e-10,3.616343656812998e-07,0.9999996383656342,True
576,443,444,4096,arc_00579,328.50624335334845,328.50624510438837,9.552266437209501e-10,3.1379791795243665e-07,0.9999996862020819,True
577,444,445,4096,arc_00579,290.12842564898824,290.1284271954625,9.552266437209501e-10,2.7713840375795963e-07,0.9999997228615961,True
578,445,446,4096,arc_00579,259.7795804899736,259.7795818746792,9.552266437209501e-10,2.4814837810138153e-07,0.9999997518516218,True
579,446,447,4096,arc_00579,235.17872676129002,235.17872801486538,9.552266437209501e-10,2.2464898703620202e-07,0.9999997753510128,True
580,447,448,4096,arc_00579,259.7795804899788,259.77958187468437,9.552266437209501e-10,2.4814837810138646e-07,0.9999997518516218,True
581,448,449,4096,arc_00579,290.1284256489874,290.12842719546165,9.552266437209501e-10,2.7713840375795884e-07,0.9999997228615961,True
582,449,450,4096,arc_00579,328.5062433533516,328.5062451043915,9.552266437209501e-10,3.137979179524396e-07,0.9999996862020819,True
583,450,451,4096,arc_00579,378.58487944283604,378.58488146081055,9.552266437209501e-10,3.616343656813038e-07,0.9999996383656342,True
584,451,452,4096,arc_00579,446.6778460718823,446.6778484528134,9.552266437209501e-10,4.266785820020761e-07,0.9999995733214179,True
585,452,453,4096,arc_00579,544.6369533057981,544.6369562088815,9.552266437209501e-10,5.202517317258039e-07,0.9999994797482682,True
586,453,454,4096,arc_00579,697.6310501397489,697.6310538583382,9.552266437209501e-10,6.663957701326098e-07,0.9999993336042298,True
587,454,455,4096,turn_00059173_of_00524288,710.311926260362,710.3119300465444,9.552266437209501e-10,6.785088809333107e-07,0.9999993214911189,True
588,455,456,4096,turn_00059173_of_00524288,552.3354556809232,552.3354586250421,9.552266437209501e-10,5.276055463504706e-07,0.9999994723944535,True
589,456,457,4096,turn_00059173_of_00524288,451.84316387202915,451.843166280493,9.552266437209501e-10,4.3161263121436244e-07,0.9999995683873687,True
590,457,458,4096,turn_00059173_of_00524288,382.2890034017329,382.28900543945156,9.552266437209501e-10,3.6517264359734726e-07,0.9999996348273563,True
591,458,459,4096,turn_00059173_of_00524288,331.2917037121101,331.29170547799737,9.552266437209501e-10,3.164586639163369e-07,0.999999683541336,True
592,459,460,4096,turn_00059173_of_00524288,292.2989744125683,292.2989759706123,9.552266437209501e-10,2.792117697794786e-07,0.9999997207882301,True
593,460,461,4096,turn_00059173_of_00524288,261.5184432888966,261.51844468287084,9.552266437209501e-10,2.498093861855416e-07,0.9999997501906137,True
594,461,462,4096,turn_00059173_of_00524288,236.60295310783377,236.60295436900068,9.552266437209501e-10,2.2600944599636162e-07,0.9999997739905538,True
595,462,463,4096,turn_00059173_of_00524288,224.25132873230066,224.2513299276296,9.552266437209501e-10,2.1421084523672906e-07,0.9999997857891546,True
