sigma,node,theta,z_real,z_imag,base_depth,primal_depth,dual_depth,primal_residual_center_frobenius,primal_residual_radius,primal_residual_norm_upper,primal_residual_center_relative_to_forcing,primal_residual_upper_relative_to_forcing_center,primal_residual_inflation,dual_residual_center_frobenius,dual_residual_radius,dual_residual_norm_upper,dual_residual_center_relative_to_rhs,dual_residual_upper_relative_to_rhs_center,dual_residual_inflation,base_consistency_center_frobenius,base_consistency_radius,base_consistency_norm_upper,total_correction_center_frobenius,total_correction_radius,total_correction_norm_upper,correction_center_rouche_ratio,correction_rouche_ratio_upper,weighted_dual_residual_norm_upper,remainder_coefficient_upper,resolvent_budget_lower,rh26_unrounded_resolvent_budget,budget_retention_fraction,budget_to_rh23_lower_bound,base_inverse_norm_upper,base_inverse_neumann_defect_upper,corrected_feshbach_smallest_singular,corrected_determinant_phase,node_seconds
0.001,22,4.319689898685965,0.27751607158721764,-0.6371857456482277,50,66,66,3.832038181739864e-15,1.6562664770231297e-07,1.6562665153435117e-07,3.1090592040663025e-15,1.3437837541528792e-07,43221555.65244174,1.9904378027428568e-15,9.403240444248467e-08,9.403240643292248e-08,1.0270851445444395e-15,4.8521630577921994e-08,47242072.22317836,3.9030276533475066e-16,2.956554533677258e-08,2.956554572707535e-08,4.814132166305559e-16,5.897950668076011e-07,5.897950672890144e-07,1.913824958318768e-15,1.0955463125819744e-05,1.7466550724726728e-06,2.892926310391383e-13,3456669604562.3975,6.4010208247254e+28,5.400184906773345e-17,250467714718.12796,18.575033499603002,9.774557408720776e-13,0.05464553609313223,-1.9101804816889991,0.9055075645446777
0.001,23,4.516039439535327,0.29553445924443367,-0.6426515637879957,50,66,66,3.577140371977129e-15,1.5501974014604384e-07,1.5501974372318423e-07,2.9022521880726998e-15,1.2577264060968676e-07,43336220.44513253,1.9304146382978966e-15,9.15008745089662e-08,9.150087643938085e-08,9.961126115444063e-16,4.721533663306609e-08,47399597.280333444,3.8281569392000274e-16,2.771364264168058e-08,2.7713643024496277e-08,4.1246125724627716e-16,5.372313579649313e-07,5.372313583773926e-07,1.8841128322938766e-15,9.392666287770524e-06,1.5997524554702641e-06,2.479932156675351e-13,4032330500017.8716,7.185754968448101e+28,5.611561370688832e-17,292179676065.84174,17.483466194923892,9.238999554643926e-13,0.05812405152265934,-1.7122658288659673,0.8289825916290283
0.001,24,4.71238898038469,0.3142729568561994,-0.6444971447145833,50,66,66,3.4400797817020156e-15,1.4763240052152195e-07,1.4763240396160176e-07,2.7910504021040315e-15,1.1977904775125524e-07,42915401.19123606,1.8928943195288188e-15,8.972058558676019e-08,8.972058747965452e-08,9.767517644115857e-16,4.629669032268569e-08,47398624.716665566,3.5996941746870837e-16,2.6423876802577176e-08,2.6423877162546598e-08,4.539684869191557e-16,5.017201666951107e-07,5.017201671490793e-07,2.0522368423528405e-15,8.396283222883589e-06,1.5014733342087144e-06,2.2166611781347404e-13,4511251487510.789,8.18711184181456e+28,5.5101867113506204e-17,326881935463.0299,16.73499248814649,8.882192850249358e-13,0.06077166481434087,-1.5014837904339107,0.8323705196380615
0.001,25,4.908738521234052,0.33301145446796504,-0.6426515637879957,50,66,66,3.333770199028293e-15,1.4299295219068885e-07,1.4299295552445907e-07,2.7047979247495087e-15,1.1601490992663148e-07,42892265.20956297,1.900759334613135e-15,8.863232656022373e-08,8.863232846098308e-08,9.808101882134184e-16,4.573513815061898e-08,46629958.27350367,3.6534571031375936e-16,2.5613845222826304e-08,2.561384558817202e-08,3.9210829356082675e-16,4.800807620383765e-07,4.800807624304849e-07,1.787410836264289e-15,7.81222190914412e-06,1.442289426525364e-06,2.0623722782053897e-13,4848747233202.007,9.118830188981574e+28,5.3172908505970695e-17,351336626775.9624,16.27272435192461,8.669079491979559e-13,0.0625238352429609,-1.281507516820656,0.8372464179992676
0.001,26,5.105088062083414,0.3510298421251811,-0.6371857456482277,50,66,66,3.356282963746462e-15,1.4081253707557182e-07,1.408125404318548e-07,2.723063274685094e-15,1.1424586711159655e-07,41954907.244969696,1.886727854817811e-15,8.820237330445582e-08,8.820237519118368e-08,9.735698090195078e-16,4.551327810774261e-08,46748859.389528014,3.7057991992841094e-16,2.5233082639536588e-08,2.523308301011651e-08,4.189077578723867e-16,4.704664167276184e-07,4.704664171465262e-07,1.7411147536559409e-15,7.557740168231763e-06,1.4169143630374228e-06,1.9951931103368292e-13,5012008296735.809,9.625608381898012e+28,5.2069522235720985e-17,363166402300.87524,16.06435634453221,8.575745842070441e-13,0.0633365625740981,-1.0558916493002066,0.828120231628418
0.001,27,5.301437602932776,0.36763568329500884,-0.6283097386211246,50,66,66,3.2913142424704965e-15,1.4096525612305236e-07,1.4096525941436664e-07,2.670352004264571e-15,1.1436977306860831e-07,42829474.49847772,1.9109500449685367e-15,8.842225662985987e-08,8.842225854080992e-08,9.860686932538496e-16,4.5626740041404935e-08,46271360.558912866,4.0161270672216134e-16,2.525958797837443e-08,2.525958837998714e-08,4.494171555062764e-16,4.7212753387265885e-07,4.7212753432207605e-07,1.746649504716514e-15,7.599430888406147e-06,1.4232570303764193e-06,2.0062979650033308e-13,4984266634430.1,9.001741849143079e+28,5.537002413487982e-17,361156262034.3534,16.096140007506854,8.59423307627735e-13,0.06318913129333577,-0.828119761488377,0.8286066055297852
0.001,28,5.497787143782138,0.382190824813955,-0.6163646426790159,50,66,66,3.3823013774594063e-15,1.4348132108689212e-07,1.4348132446919352e-07,2.744172873492042e-15,1.1641113978933012e-07,42421212.20344018,1.9334647329430306e-15,8.930971879899993e-08,8.930972073246467e-08,9.97686489861606e-16,4.6084679109954266e-08,46191543.71464617,3.5702771263723633e-16,2.569862516553886e-08,2.5698625522566574e-08,3.6804489629112245e-16,4.853303759304713e-07,4.853303762985163e-07,1.1830487976119687e-15,7.94495652411771e-06,1.462018188532876e-06,2.0977230608874814e-13,4767035619184.211,8.112721671471986e+28,5.876000449944281e-17,345415863853.7687,16.3702024783645,8.74221839205605e-13,0.06208657530992177,-0.6016340972258557,0.8270478248596191
0.001,29,5.6941366846315,0.39413592075606374,-0.6018095011600697,50,66,66,3.442969018205583e-15,1.4855606609899668e-07,1.4855606954196573e-07,2.7933945351523257e-15,1.2052844815853563e-07,43147663.76242056,1.935217994302044e-15,9.091171498925813e-08,9.091171692447613e-08,9.985911896687868e-16,4.6911324628927204e-08,46977507.0261603,3.33269266109713e-16,2.6584294981148633e-08,2.6584295314417902e-08,4.307673585625753e-16,5.114358884148972e-07,5.114358888456647e-07,1.800774362982792e-15,8.645445355075493e-06,1.5367952978324238e-06,2.283002691365595e-13,4380158456828.1523,7.838948143421273e+28,5.587686481258508e-17,317383031730.0218,16.904260238831338,9.006562618759487e-13,0.06006167318276061,-0.3798488510766267,0.8460555076599121
0.001,30,5.890486225480862,0.4030119277831668,-0.585203659990242,50,66,66,3.621103659595517e-15,1.5657835859560717e-07,1.5657836221671084e-07,2.9379210560558746e-15,1.2703719929702392e-07,43240508.12569141,1.948328794053851e-15,9.33103010743765e-08,9.331030302270531e-08,1.005356489061524e-15,4.814901823884919e-08,47892482.67924857,3.743014339598889e-16,2.798449579459264e-08,2.798449616889408e-08,4.500854451066102e-16,5.531732126787097e-07,5.531732131287953e-07,1.9422112043882477e-15,9.809658864827932e-06,1.654711772718126e-06,2.590920593129145e-13,3859594126477.692,6.995036177296009e+28,5.517618534990409e-17,279663326608.4909,17.73343075550213,9.426840185608891e-13,0.05717634380752016,-0.16614076745099288,0.8344385623931885
0.001,31,6.086835766330224,0.4084777459229348,-0.567185272333026,50,66,66,3.8172447553138306e-15,1.6818393868096325e-07,1.6818394249820804e-07,3.0970568083676634e-15,1.3645319007828923e-07,44058988.427212074,2.0503985267515e-15,9.663241115244966e-08,9.66324132028482e-08,1.0580254576758229e-15,4.986325920124586e-08,47128600.58280741,3.9714439810651307e-16,3.001023866740393e-08,3.001023906454834e-08,5.110830657536211e-16,6.151902937866907e-07,6.151902942977739e-07,2.1775099524367383e-15,1.1635908144807506e-05,1.827736682302058e-06,3.073959610781549e-13,3253095325600.616,5.493241454653709e+28,5.921995878853444e-17,235716873515.47186,18.914323356679823,1.0017906899327334e-12,0.05352222495952223,0.036197206618682636,0.8290133476257324
0.0005,0,0.0,0.3620769146299895,-0.5215803677067302,54,70,70,8.991990077387583e-15,1.0373595354976027e-06,1.037359544489593e-06,5.12609899065067e-15,5.913716172043254e-07,115364845.33032027,5.306988302412002e-15,5.397096267229791e-07,5.397096320299675e-07,1.652794446066619e-15,1.6808574496053924e-07,101697912.50240214,9.70033211636886e-16,1.6224949039014755e-07,1.622494913601808e-07,1.378770534447185e-15,8.413823154562325e-06,8.413823155941097e-06,1.1760386463509685e-14,0.00028834624523421285,1.849613925614496e-05,1.918714659357062e-11,52103195692.98316,5.197948986622462e+27,1.0023798968992752e-17,2841536585.7484393,34.27053789050116,1.4388987179025895e-12,0.029307281642200728,-0.21071753818123723,1.7323641777038574
0.0005,1,0.19634954084936207,0.36088959845616414,-0.5095253442899179,54,70,70,9.87295558442315e-15,1.1529507807384118e-06,1.1529507906113676e-06,5.628314446578428e-15,6.57267171466884e-07,116778687.06615187,5.567651766566041e-15,5.701110478741356e-07,5.701110534417874e-07,1.7339747881545173e-15,1.7755388349763562e-07,102397038.70585546,1.126573019600781e-15,1.8015099692675656e-07,1.801509980533296e-07,1.247644325581352e-15,9.877421101458239e-06,9.877421102705884e-06,1.5453445528535874e-14,0.0003919983986849958,2.2625603996723697e-05,2.608620801608231e-11,38319406215.9226,3.8542433847190116e+27,9.942134523172108e-18,2089814132.4825518,39.686310287169036,1.6566801005196445e-12,0.025281328082995592,-0.0628794670507825,1.7305881977081299
0.0005,2,0.39269908169872414,0.3573732778293937,-0.49793358866247867,54,70,70,1.1130056782804463e-14,1.3095135580396578e-06,1.3095135691697148e-06,6.344955048793189e-15,7.465195276454811e-07,117655605.42268446,5.990911249373147e-15,6.072531082629751e-07,6.072531142538864e-07,1.8657936056391284e-15,1.8912130899917764e-07,101362395.29794833,1.1550716259272762e-15,2.0439703348799547e-07,2.0439703464306711e-07,1.0731022148421618e-15,1.1948712954751156e-05,1.194871295582426e-05,1.4100211820439513e-14,0.000561890750962056,2.8556205768331873e-05,3.739473893763308e-11,26726703746.104492,2.6993224173205095e+27,9.901263952245777e-18,1457586343.811219,47.02521125712525,1.948716209657014e-12,0.021316775021302258,0.06581214169304789,1.7335002422332764
0.0005,3,0.5890486225480862,0.3516630829793896,-0.48725056549244355,54,70,70,1.2791640368488635e-14,1.5295073729239495e-06,1.52950738571559e-06,7.292180509247868e-15,8.71932264007489e-07,119570855.78198642,6.629985000092193e-15,6.524452114562531e-07,6.524452180862382e-07,2.0648250497701316e-15,2.0319581867658344e-07,98408249.50239943,1.2835402230395806e-15,2.384640129895894e-07,2.3846401427312967e-07,1.5673648306767439e-15,1.4993356394160073e-05,1.499335639572744e-05,3.096817393355109e-14,0.0008551344015119412,3.7211704442621524e-05,5.691557678005526e-11,17554857951.445984,1.760544489085209e+27,9.971266310099103e-18,957384100.2111214,57.034220957625486,2.3458326866285336e-12,0.017563199058490755,0.17080778283463802,1.7265551090240479
0.0005,4,0.7853981633974483,0.34397845349192335,-0.4778868173691286,54,70,70,1.5237138314570868e-14,1.8653561598532983e-06,1.8653561750904368e-06,8.68629509847264e-15,1.0633908983486227e-06,122421686.84041193,7.527681898552342e-15,7.094443204645061e-07,7.09444327992188e-07,2.3444014052242835e-15,2.2094747119868859e-07,94244727.33480172,1.1119050590249392e-15,2.9046595032036407e-07,2.904659514322692e-07,1.4937924081247216e-15,1.9880433443342104e-05,1.98804334448359e-05,3.142078587877587e-14,0.0014027996669096984,5.0059686155293794e-05,9.337914469286654e-11,10694006714.428335,1.1811989338324566e+27,9.053518766505417e-18,583215883.8460634,70.56182506664825,2.8832336280703083e-12,0.014188393018052753,0.24887676333693387,1.7207913398742676
0.0005,5,0.9817477042468103,0.3346147053686084,-0.47020218788166235,54,70,70,1.977593237595839e-14,2.460235978062679e-06,2.460235997838612e-06,1.1273743200240267e-14,1.4025163680948935e-06,124405562.83604215,8.865203914314078e-15,7.914099272526206e-07,7.914099361178246e-07,2.7609557356979528e-15,2.4647462410704405e-07,89271487.01452716,1.5969818530312941e-15,3.825643369012363e-07,3.825643384982182e-07,3.863426399305129e-15,2.9242540730690894e-05,2.9242540734554323e-05,7.625210362117418e-14,0.0025630018598301976,6.936418893576854e-05,1.7065227458065655e-10,5844850299.189794,5.7882834173773355e+26,1.0097726523968463e-17,318758873.4716936,87.64634657972599,3.5666992777755695e-12,0.01141848165731953,0.3080156979628036,1.7328381538391113
0.0005,6,1.1780972450961724,0.32393168219857327,-0.4644919930316582,54,70,70,3.0023381029647246e-14,3.770018405261528e-06,3.7700184352849092e-06,1.7115546377105008e-14,2.1491891705315327e-06,125569416.43454885,1.1707258824542688e-14,9.521343481089744e-07,9.521343598162333e-07,3.646077824417706e-15,2.9653021490517223e-07,81328547.87665685,1.6902674036679425e-15,5.853283157946912e-07,5.853283174849587e-07,4.678460018367788e-15,5.388324370769439e-05,5.388324371237286e-05,8.008729965110888e-14,0.005585939190877587,9.870535285022962e-05,3.7212099990666757e-10,2672286866.52603,2.508543901291464e+26,1.0652741078799805e-17,145737719.1140579,103.66746332310684,4.1924663701280356e-12,0.009651946165511282,0.42060240404107896,1.8029873371124268
0.0005,7,1.3744467859455345,0.312339926571134,-0.4609756724048878,54,70,70,5.3501603189519776e-14,7.024587271612392e-06,7.0245873251139955e-06,3.049986841040514e-14,4.004534000494122e-06,131296763.20596716,1.9345882087432418e-14,1.382721815516881e-06,1.3827218348627633e-06,6.025030515676019e-15,4.3063124297401154e-07,71473703.22085313,2.6006888928838063e-15,1.0891640727274086e-06,1.0891640753280977e-06,8.115141397091096e-15,0.00014569619596286994,0.0001456961959709851,1.79320029538277e-13,0.015742229589597617,0.00014940077316483345,1.0494787775359205e-09,937853905.6514782,9.129011304194575e+25,1.027333491437956e-17,51147461.29390743,108.04832264412697,4.299138590708283e-12,0.009260311571326946,0.993755593216157,1.730905294418335
0.0005,8,1.5707963267948966,0.3002849031543217,-0.4597883562310625,54,70,70,5.757252479064387e-14,7.461017999983076e-06,7.461018057555601e-06,3.282059462684275e-14,4.253331776937822e-06,129593379.56233063,2.0285447128093757e-14,1.459044305768623e-06,1.4590443260540703e-06,6.317646174960143e-15,4.544009184213134e-07,71925667.54091449,2.760514359549002e-15,1.1567668277897502e-06,1.1567668305502646e-06,1.0709566574479517e-14,0.0001633122500717064,0.000163312250082416,2.661454390370183e-13,0.023254412133238377,0.0002077567216243778,1.550076651618035e-09,630127282.3167764,6.383587035634164e+25,9.87105335604119e-18,34365065.3777939,142.39233200670316,5.887331573169111e-12,0.007025262056851163,2.5483255407076144,1.7654390335083008
0.0005,9,1.7671458676442586,0.2882298797375094,-0.4609756724048878,54,70,70,3.8569353921842895e-14,5.020765204059949e-06,5.020765242629303e-06,2.1987382604657805e-14,2.8622073001678977e-06,130174989.5215617,1.5124827668159325e-14,1.1749764638932852e-06,1.174976479018113e-06,4.710436455321916e-15,3.6593157702974785e-07,77685280.4406932,2.17340165916385e-15,7.790360742096677e-07,7.790360763830695e-07,6.335502465026392e-15,8.856814190376391e-05,8.856814191009943e-05,1.3258519552911012e-13,0.012262794398119285,0.0001626825912991054,8.167910999754168e-10,1209289873.0551894,1.2069548138996932e+26,1.0019346699052896e-17,65950684.43228275,138.4560422562671,5.992971100432689e-12,0.0072253841159259325,-2.9278397139160095,1.7824668884277344
0.0005,10,1.9634954084936207,0.27663812411007016,-0.4644919930316582,54,70,70,3.0306895949259485e-14,3.972512196336072e-06,3.972512226642968e-06,1.727717083740256e-14,2.2646255990151306e-06,131076182.57223839,1.337013102998613e-14,1.0884189262187353e-06,1.0884189395888666e-06,4.163958360243712e-15,3.389743251419248e-07,81406751.89703026,1.8210536482563993e-15,6.167905354365164e-07,6.167905372575701e-07,4.112264443124658e-15,6.494641186243706e-05,6.494641186654934e-05,8.174279574370433e-14,0.0071855037963995845,0.00012041986802218238,4.783693980488521e-10,2075413896.150212,2.1355401407856424e+26,9.718449475675459e-18,113186234.3191312,110.63742538290467,4.926519081962852e-12,0.009044517282418351,-2.7440292543421467,1.7285263538360596
0.0005,11,2.1598449493429825,0.26595510094003505,-0.47020218788166235,54,70,70,2.673540012102467e-14,3.4556421027821647e-06,3.4556421295175653e-06,1.524115422676741e-14,1.969971438993882e-06,129253428.55819295,1.2563897225209214e-14,1.0529472912081211e-06,1.0529473037720185e-06,3.91286702956171e-15,3.27927132397155e-07,83807379.58117807,2.0426796340498134e-15,5.36795182042852e-07,5.367951840855318e-07,3.312316193907686e-15,5.466971574535328e-05,5.4669715748665605e-05,6.314507241401309e-14,0.0048034728547098554,9.251564005771763e-05,3.1970094342273197e-10,3112898312.06212,3.2489315328319396e+26,9.581298591875078e-18,169767215.30787614,87.86350521778401,3.999672102227062e-12,0.01139372174827686,-2.715113327033365,1.7572758197784424
0.0005,12,2.356194490192345,0.2565913528167201,-0.4778868173691286,54,70,70,2.4020495350857324e-14,3.0998199657511597e-06,3.0998199897716554e-06,1.3693457834501065e-14,1.7671265186030682e-06,129048961.91747431,1.1679289103283718e-14,1.0154958239359264e-06,1.0154958356152156e-06,3.637367008165512e-15,3.1626334588787027e-07,86948428.67873709,1.9167403625850853e-15,4.817156646150961e-07,4.817156665318366e-07,3.479397683720838e-15,4.730345620010595e-05,4.730345620358535e-05,3.765493342272407e-14,0.003348313641088388,7.188055168851357e-05,2.228167709998691e-10,4472965306.365994,4.9333183806827625e+26,9.066849048057879e-18,243940787.0433971,70.78369975518054,3.2572826083124684e-12,0.014151810616403119,-2.7210251470996343,1.739729881286621
0.0005,13,2.552544031041707,0.24890672332925384,-0.48725056549244355,54,70,70,2.150535707177436e-14,2.7806180630677835e-06,2.780618084573141e-06,1.2259643107972835e-14,1.58515783870354e-06,129298856.80543683,1.042177264337403e-14,9.620936669555872e-07,9.6209367737736e-07,3.2457293970874057e-15,2.996319185106169e-07,92315742.27336857,1.794295714294399e-15,4.32289776671649e-07,4.322897784659448e-07,3.1076115463608728e-15,4.020475765182875e-05,4.020475765493637e-05,4.245705669600056e-14,0.002326902305850615,5.568241443249715e-05,1.5483152856369807e-10,6443604264.254897,7.122121180472557e+26,9.047310626954764e-18,351412941.5181102,57.87629230249169,2.6627254298662463e-12,0.01732267916762336,-2.729757400850989,1.7360949516296387
0.0005,14,2.748893571891069,0.24319652847924975,-0.49793358866247867,54,70,70,1.9366633181299005e-14,2.4675293850843677e-06,2.4675294044510015e-06,1.104041240577089e-14,1.4066741489590196e-06,127411377.15324318,9.418946293720531e-15,8.952386209378424e-07,8.952386303567889e-07,2.933411802506831e-15,2.7881075891678435e-07,95046579.78075859,1.5707399020853313e-15,3.837988307624947e-07,3.8379883233323465e-07,3.314130739740215e-15,3.320062134203743e-05,3.320062134535157e-05,3.549592578340155e-14,0.001594156471962914,4.298565471617336e-05,1.0606836698173565e-10,9412852030.614897,9.627320936957954e+26,9.777228880446126e-18,513345929.467255,48.015862579921595,2.192203899887768e-12,0.02090307207933476,-2.730449610719364,1.7322373390197754
0.0005,15,2.945243112740431,0.2396802078524793,-0.5095253442899179,54,70,70,1.71141380914204e-14,2.1664262146232055e-06,2.166426231737344e-06,9.756323710465425e-15,1.2350230843509036e-06,126586931.82003768,8.623786064429655e-15,8.233853850643488e-07,8.23385393688135e-07,2.685769196980886e-15,2.564329763157023e-07,95478411.40034017,1.5944241797319411e-15,3.371577490265812e-07,3.371577506210054e-07,2.038138838648059e-15,2.6810870588824036e-05,2.6810870590862177e-05,2.3421740643739745e-14,0.00108493537545338,3.331931841852502e-05,7.218384544550184e-11,13838485030.265089,1.519113476432704e+27,9.109579531057586e-18,754705368.4871386,40.46624938326838,1.825649990094944e-12,0.024836183117515225,-2.7168892040710837,1.742175579071045
0.0005,16,3.141592653589793,0.23849289167865398,-0.5215803677067302,54,70,70,1.5247877844398753e-14,1.890604854292378e-06,1.890604869540256e-06,8.692417424291174e-15,1.0777845204523593e-06,123991344.16169015,7.82791596081026e-15,7.542096800151569e-07,7.54209687843073e-07,2.4379055100655124e-15,2.3488907685553336e-07,96348720.60698585,1.4775802519095473e-15,2.944300474155199e-07,2.944300488931002e-07,1.905117334309289e-15,2.143245488836562e-05,2.143245489027074e-05,1.3008532726744475e-14,0.0007440480567871368,2.6183106471646746e-05,4.9501908594986336e-11,20186210598.845863,2.0918159532357128e+27,9.650089228749282e-18,1100889401.9137523,34.715951142762606,1.5453826486409008e-12,0.02899413178792304,-2.684064580371844,1.7229106426239014
0.0005,17,3.3379421944391554,0.2396802078524793,-0.5336353911235425,54,70,70,1.3569509660627745e-14,1.6490608205191744e-06,1.6490608340886844e-06,7.735623502286724e-15,9.400865664210626e-07,121526928.77867751,6.957398237472142e-15,6.921934521286553e-07,6.921934590860536e-07,2.166793765258787e-15,2.1557490606510356e-07,99490274.3036815,1.2136874126373703e-15,2.5701154252553437e-07,2.5701154373922183e-07,1.7643878427734865e-15,1.7157621002106074e-05,1.7157621003870463e-05,1.7506160674376775e-14,0.0005212059695232446,2.1027120262247362e-05,3.4675000478144715e-11,28824189769.238422,3.06095801973568e+27,9.416721687587028e-18,1571976319.1968117,30.37751967138727,1.3382091356097097e-12,0.0331879417699021,-2.6286139417249945,1.7950148582458496
0.0005,18,3.5342917352885173,0.24319652847924972,-0.5452271467509817,54,70,70,1.2107534060917673e-14,1.4447913451038943e-06,1.4447913572114285e-06,6.902189347941328e-15,8.236378659410178e-07,119329943.64848581,6.3899399322696095e-15,6.390278205667583e-07,6.390278269566983e-07,1.990066046679333e-15,1.9901714175552668e-07,100005294.84315908,1.3617665435330795e-15,2.2536765798576568e-07,2.2536765934753224e-07,1.421482745238655e-15,1.3878145905650297e-05,1.3878145907071781e-05,1.0450527817687223e-14,0.00037668177374550974,1.7344545531058727e-05,2.5059249478033758e-11,39890393329.71628,3.843367084183254e+27,1.0379022470655649e-17,2175490592.44267,27.142081967998035,1.186162003166133e-12,0.037201187481637,-2.5494205059120363,1.7302701473236084
0.0005,19,3.730641276137879,0.24890672332925382,-0.5559101699210168,54,70,70,1.0747861418620737e-14,1.2765901195644414e-06,1.2765901303123031e-06,6.127075441085397e-15,7.277507339476172e-07,118776199.33772153,5.7524500859474715e-15,5.94756754322018e-07,5.947567600744682e-07,1.7915278895580487e-15,1.8522947739773306e-07,103391902.78719427,1.029307099662633e-15,1.9931185937134718e-07,1.993118604006543e-07,1.0862531869552806e-15,1.1413294770666335e-05,1.141329477175259e-05,6.929678243100041e-15,0.0002826207979996022,1.4727616548107813e-05,1.880112992833859e-11,53173260490.85724,5.615618274175238e+27,9.468816770432416e-18,2899894393.399961,24.762419938452155,1.0755522427305274e-12,0.04083121013587484,-2.44736162162888,1.723623275756836
0.0005,20,3.9269908169872414,0.2565913528167201,-0.5652739180443318,54,70,70,9.690933611381477e-15,1.1410709117884596e-06,1.1410709214793934e-06,5.5245484677178014e-15,6.504947679563846e-07,117746232.43102887,5.375827952956112e-15,5.586780174451421e-07,5.586780228209701e-07,1.6742336853498033e-15,1.739932105820371e-07,103924089.03520785,1.1849059447044908e-15,1.7831950045316266e-07,1.7831950163806864e-07,1.5228515114956533e-15,9.583133156189152e-06,9.583133157712005e-06,8.551168620858151e-15,0.0002208546739246975,1.2875397811816762e-05,1.469174204554352e-11,68050415139.79889,7.02118234288306e+27,9.69215892943977e-18,3711245379.9287643,23.04618649417499,9.982729853742232e-13,0.04391853756647354,-2.3245682714595617,1.7427527904510498
0.0005,21,4.123340357836604,0.26595510094003505,-0.5729585475317981,54,70,70,8.946603246718637e-15,1.034072360375663e-06,1.0340723693222664e-06,5.1002251423836455e-15,5.894976843860831e-07,115582678.78946517,5.030644647408213e-15,5.298577926120078e-07,5.298577976426525e-07,1.5667307066782306e-15,1.6501751563138812e-07,105326023.75634603,9.855564730311568e-16,1.6174569349008325e-07,1.6174569447563976e-07,1.2155319155213218e-15,8.236739201908448e-06,8.236739203123981e-06,9.305963095596111e-15,0.00017997466868491588,1.157751612161416e-05,1.1971989526744294e-11,83513272635.07967,8.426616490928599e+27,9.91065307469293e-18,4554538669.498948,21.8502327515536,9.443198572881247e-13,0.04635591803617387,-2.183721293785477,1.738823413848877
0.0005,22,4.319689898685965,0.27663812411007016,-0.5786687423818022,54,70,70,8.416540606601598e-15,9.514862621936683e-07,9.514862706102091e-07,4.798050257725077e-15,5.42417503735723e-07,113049566.9282343,4.939224989319471e-15,5.073809536779448e-07,5.073809586171699e-07,1.5382592093731189e-15,1.580173881410813e-07,102724812.03312771,9.882993089698345e-16,1.4895376286296853e-07,1.4895376385126786e-07,8.562168537505661e-16,7.257566793516594e-06,7.257566794372812e-06,6.99771538971801e-15,0.0001529432718469796,1.0692358132136242e-05,1.0173631963175055e-11,98278280593.12984,8.722341199109377e+27,1.1267419876118222e-17,5359773545.088674,21.073629246730167,9.102769690112107e-13,0.04808189903155278,-2.027621709249681,1.733665943145752
0.0005,23,4.516039439535327,0.28822987973750935,-0.5821850630085726,54,70,70,7.895426996774066e-15,8.896974653784982e-07,8.896974732739253e-07,4.500976981802679e-15,5.071933221103955e-07,112685162.39051291,4.612608715161935e-15,4.904597473603023e-07,4.904597519729112e-07,1.4365386980094143e-15,1.5274749215324475e-07,106330231.38527642,8.273122733641383e-16,1.3938345295113247e-07,1.3938345377844477e-07,9.897946053383125e-16,6.560030574712897e-06,6.560030575702692e-06,5.321797084453146e-15,0.0001354656485142164,1.012806985366663e-05,9.010918157949018e-12,110961448858.51068,1.1047965482636405e+28,1.0043609299187607e-17,6051471744.593484,20.650155051260363,8.908110687971381e-13,0.04906896737513303,-1.859016139951922,1.7280561923980713
0.0005,24,4.71238898038469,0.3002849031543217,-0.5833723791823979,54,70,70,7.509073369994748e-15,8.457836866291869e-07,8.457836941382604e-07,4.2807268570557575e-15,4.821592220985338e-07,112634895.47430696,4.511946879462222e-15,4.784734805902942e-07,4.784734851022411e-07,1.4051888412743352e-15,1.4901452079849128e-07,106045903.88246554,6.929156696210285e-16,1.3258189886962098e-07,1.3258189956253668e-07,6.041689992261629e-16,6.083852491076507e-06,6.0838524916806766e-06,3.995186764447554e-15,0.00012497258221642887,9.828651601173029e-06,8.312913259638055e-12,120279737823.38223,1.2345047402884117e+28,9.743157227187465e-18,6559660516.089976,20.541685123973046,8.861833168218321e-13,0.049313347360514403,-1.6805676392777127,1.733018398284912
0.0005,25,4.908738521234052,0.312339926571134,-0.5821850630085726,54,70,70,7.277554924619661e-15,8.175780456051219e-07,8.17578052882677e-07,4.148744230413554e-15,4.6607992175160694e-07,112342409.14030686,4.60377744938241e-15,4.7097615617090063e-07,4.709761607746781e-07,1.4337883118769437e-15,1.4667957387514412e-07,102302112.98286343,6.462223680022674e-16,1.2821330847392782e-07,1.2821330912015021e-07,9.301459937120693e-16,5.788765124467253e-06,5.7887651253974e-06,4.030778888567209e-15,0.00012002105460435818,9.764959170007503e-06,7.983616304693578e-12,125241487163.85135,1.282358897593683e+28,9.766492625337892e-18,6830257973.553702,20.733446947598914,8.946161313763439e-13,0.048828810656861725,-1.4948799776713788,1.7281591892242432
