status,parent_arc,start_numerator,end_numerator,turn_denominator,refinement_level,theta_start,theta_end,theta_midpoint,center_real,center_imag,disc_radius,center_id,center_inverse_upper,distance_upper,neumann_product_upper,transported_coarse_resolvent_upper,first_effective_product_upper,first_effective_resolvent_upper,column_factor_upper,row_factor_upper,fine_resolvent_upper,second_effective_perturbation_upper,second_continuation_product_upper
closed,5,321,322,4096,6,0.4924078329112908,0.49394181369917645,0.49317482330523366,-0.09213253967270149,-0.4265678346601954,0.00020133402185918355,turn_00041327_of_00524288,585.3214673903328,0.0007518566504816854,0.4400778379271207,1045.362207531531,0.6397128686953935,2901.4697353920333,1.000452956430038,1.0006653996696175,2907.3743176579333,0.00015296171140743076,0.4447169513309688
closed,5,161,162,2048,5,0.49394181369917645,0.4970097752749477,0.4954757944870621,-0.09241910104952394,-0.4260361383846207,0.00040266801410845845,turn_00041327_of_00524288,585.3214673903328,0.0004561473648831922,0.26699284495966363,798.5208102888483,0.488657457274149,1561.616223113601,1.000452956430038,1.0006653996696175,1566.0219682034913,0.00015296171140743076,0.23954140035803917
closed,5,324,325,4096,6,0.4970097752749477,0.49854375606283335,0.49777676566889056,-0.09270688508447968,-0.425505102885458,0.00020133402185917827,turn_00041327_of_00524288,585.3214673903328,0.0008588152812449388,0.502683020635529,1176.9585428961707,0.7202436824166035,4207.084769570271,1.000452956430038,1.0006653996696175,4214.4498878819795,0.00015296171140743076,0.6446494674912824
closed,5,325,326,4096,6,0.49854375606283335,0.500077736850719,0.4993107464567762,-0.09289941961014206,-0.4251514477059201,0.00020133402185919794,turn_00020917_of_00262144,566.1785809769322,0.0007361274380416207,0.41677958828858935,970.7797765779997,0.5940719028026021,2391.506730577267,1.000452956430038,1.0006653996696175,2396.8408389047836,0.00015296171140743076,0.3666248766900978
closed,5,163,164,2048,5,0.500077736850719,0.5031456984264903,0.5016117176386047,-0.09318923801954287,-0.42462151974693063,0.00040266801410845677,turn_00020917_of_00262144,566.1785809769322,0.0004718765856185185,0.26716641564173266,772.5882015529178,0.4727879113811605,1465.4220156007823,1.000452956430038,1.0006653996696175,1469.7201523192978,0.00015296171140743076,0.22481090978874962
closed,5,328,329,4096,6,0.5031456984264903,0.504679679214376,0.5039126888204332,-0.09348027500961295,-0.42409226005400347,0.0002013340218591832,turn_00020917_of_00262144,566.1785809769322,0.0008745444894561125,0.49514835804145735,1121.4751699736487,0.6862904484069531,3574.8837237460302,1.000452956430038,1.0006653996696175,3581.541625618395,0.00015296171140743076,0.5478387365315415
closed,5,329,330,4096,6,0.504679679214376,0.5062136600022615,0.5054466696083187,-0.09367497589825452,-0.4237397929015648,0.00020133402185917976,turn_00042341_of_00524288,548.3887964862932,0.0007203982251214852,0.39505831566523303,906.5151413550499,0.5547449462147859,2035.945765575392,1.000452956430038,1.0006653996696175,2040.8821229638702,0.00015296171140743076,0.31217682230938415
closed,5,165,166,2048,5,0.5062136600022615,0.5092816215780329,0.5077476407901472,-0.09396804042873441,-0.4232116532106487,0.0004026680141084525,turn_00042341_of_00524288,548.3887964862932,0.00048760580629172653,0.26739756127204856,748.5489639353152,0.4580770202213202,1381.2829347835025,1.000452956430038,1.0006653996696175,1385.486948688495,0.00015296171140743076,0.21192645480405142
closed,5,332,333,4096,6,0.5092816215780329,0.5108156023659185,0.5100486119719757,-0.09426231941654065,-0.42268418925028545,0.00020133402185919987,turn_00042341_of_00524288,548.3887964862932,0.0008902736970629012,0.4882161212757272,1071.5241712053648,0.6557227691030357,3112.3875616568216,1.000452956430038,1.0006653996696175,3118.5280887302633,0.00015296171140743076,0.4770153935243252
closed,5,333,334,4096,6,0.5108156023659185,0.5123495831538042,0.5115825927598613,-0.09445917933778299,-0.4223329233951351,0.00020133402185919792,turn_00021443_of_00262144,530.9296510640793,0.0008242110211229786,0.43759806984799154,944.0395251143204,0.5777081172647072,2235.5142585254885,1.000452956430038,1.0006653996696175,2240.6738647047137,0.00015296171140743076,0.34273730905113503
closed,5,167,168,2048,5,0.5123495831538042,0.5154175447295755,0.5138835639416898,-0.09475547895562801,-0.4218065918564532,0.00040266801410845037,turn_00021443_of_00262144,530.9296510640793,0.00042154307911636203,0.22380971990372764,684.019968657978,0.41858828762176165,1176.4812336855505,1.000452956430038,1.0006653996696175,1180.4561446322698,0.00015296171140743076,0.18056459212436962
closed,5,336,337,4096,6,0.5154175447295755,0.516951525517461,0.5161845351235183,-0.09505298886173283,-0.42128094348737377,0.00020133402185919897,turn_00021443_of_00262144,530.9296510640793,0.0007864609160904844,0.417555419755457,911.5539384728504,0.5578284548166645,2061.5391207385305,1.000452956430038,1.0006653996696175,2066.5041083256283,0.00015296171140743076,0.3160960050399748
closed,5,337,338,4096,6,0.516951525517461,0.5184855063053467,0.5177185159114039,-0.09525200040391119,-0.42093089215447266,0.00020133402185917718,turn_00043395_of_00524288,516.2076536935865,0.0008147734951590848,0.4205923142277939,890.9230346256287,0.545203304807607,1958.9479080289734,1.000452956430038,1.0006653996696175,1963.7981311868764,0.00015296171140743076,0.3003859230050589
closed,5,169,170,2048,5,0.5184855063053467,0.521553467881118,0.5200194870932323,-0.09555152395360819,-0.4204063885841099,0.00040266801410845536,turn_00043395_of_00524288,516.2076536935865,0.000412105546613885,0.2127320372916665,655.6949833418165,0.4012547189488096,1095.1150749624987,1.000452956430038,1.0006653996696175,1098.9989650457837,0.00015296171140743076,0.1681047625283983
closed,5,340,341,4096,6,0.521553467881118,0.5230874486690036,0.5223204582750608,-0.0958522535769318,-0.4198825755966783,0.00020133402185918344,turn_00043395_of_00524288,516.2076536935865,0.0007958984426399009,0.41084886765352285,876.1888509619414,0.5361866722648643,1889.0980456307548,1.000452956430038,1.0006653996696175,1893.8701307164415,0.00015296171140743076,0.28968961637780155
closed,5,341,342,4096,6,0.5230874486690036,0.5246214294568893,0.5238544390629465,-0.09605340924737407,-0.41953375196526127,0.00020133402185919485,turn_00021969_of_00262144,502.13210488776645,0.0009122945866703496,0.4580924010824975,926.6009664577682,0.5670365334789891,2140.1366122256927,1.000452956430038,1.0006653996696175,2145.1895234858657,0.00015296171140743076,0.32813186080568896
closed,5,171,172,2048,5,0.5246214294568893,0.5276893910326605,0.526155410244775,-0.09635614545203072,-0.41901109611048065,0.0004026680141084636,turn_00021969_of_00262144,502.13210488776645,0.0005096267151029455,0.25589993516168014,674.8179829776942,0.41295710197642566,1149.5207339184867,1.000452956430038,1.0006653996696175,1153.4654853000266,0.00015296171140743076,0.17643605468089474
closed,5,172,173,2048,5,0.5276893910326605,0.5307573526084318,0.5292233718205462,-0.09676166293475737,-0.41831530784670173,0.00040266801410844555,turn_00021969_of_00262144,502.13210488776645,0.0011010452135802918,0.5528701506716723,1123.0118178020598,0.6872308051401553,3590.5448370812032,1.000452956430038,1.0006653996696175,3597.2202583754074,0.00015296171140743076,0.5502369670305827
closed,5,173,174,2048,5,0.5307573526084318,0.5338253141842031,0.5322913333963175,-0.09716931315735096,-0.4176207669675385,0.00040266801410846425,turn_00044481_of_00524288,489.62583887466553,0.0006071478799013548,0.2972752900176755,696.7534112853112,0.4263805600540457,1214.6614336343948,1.000452956430038,1.0006653996696175,1218.679055148013,0.00015296171140743076,0.1864112339318308
closed,5,174,175,2048,5,0.5338253141842031,0.5368932757599744,0.5353592949720888,-0.09757909228285237,-0.41692748001027424,0.0004026680141084564,turn_00044481_of_00524288,489.62583887466553,0.0010035241191488087,0.4913513386691952,962.6012532769303,0.5890670283534162,2342.4775320895887,1.000452956430038,1.0006653996696175,2347.7567935366596,0.00015296171140743076,0.3591168971077896
closed,5,175,176,2048,5,0.5368932757599744,0.5399612373357456,0.5384272565478601,-0.0979909964542644,-0.4162354535003898,0.00040266801410846306,turn_00000011_of_00000128,477.9305323085041,0.0008053360282168995,0.38489467665291927,776.9897514589155,0.4754814544390454,1481.3389498515287,1.000452956430038,1.0006653996696175,1485.6548921678684,0.00015296171140743076,0.22724831486681918
closed,5,176,177,2048,5,0.5399612373357456,0.543029198911517,0.5414952181236313,-0.0984050217945881,-0.4155446939515023,0.0004026680141084513,turn_00000011_of_00000128,477.9305323085041,0.0008053360282168966,0.3848946766529179,776.9897514589138,0.4754814544390443,1481.3389498515226,1.000452956430038,1.0006653996696175,1485.6548921678623,0.00015296171140743076,0.22724831486681824
closed,5,177,178,2048,5,0.543029198911517,0.5460971604872883,0.5445631796994026,-0.09882116440685931,-0.4148552078653036,0.0004026680141084444,turn_00022763_of_00262144,469.4238185227723,0.00067321060063901,0.3160210908219732,686.3132944945678,0.41999169597076097,1183.2818422199177,1.000452956430038,1.0006653996696175,1187.2643607183563,0.00015296171140743076,0.18160598850852902
closed,5,178,179,2048,5,0.5460971604872883,0.5491651220630596,0.5476311412751739,-0.09923942037418527,-0.41416700173149945,0.0004026680141084432,turn_00022763_of_00262144,469.4238185227723,0.0009374614302909063,0.44006672432497695,838.3567094791111,0.51303516785567,1721.596004761661,1.000452956430038,1.0006653996696175,1726.1807124336146,0.00015296171140743076,0.26403955597234385
closed,5,179,180,2048,5,0.5491651220630596,0.5522330836388308,0.5506991028509451,-0.09965978575978153,-0.413480082027748,0.0004026680141084476,turn_00046019_of_00524288,461.39543849135725,0.0006134395677465348,0.28303821834836107,643.5425852525324,0.3938180186479812,1061.632653311775,1.000452956430038,1.0006653996696175,1065.4790880330722,0.00015296171140743076,0.16297750477436734
closed,5,90,91,1024,4,0.5522330836388308,0.5583690067903734,0.5553010452146021,-0.10029428033686481,-0.41245212866853415,0.000805335791337678,turn_00002907_of_00032768,454.1670385658029,0.001359004262389336,0.6172149412476681,1186.4805801097273,0.7260707246588254,4331.33909704242,1.000452956430038,1.0006653996696175,4338.843213389054,0.00015296171140743076,0.6636768834485061
closed,5,91,92,1024,4,0.5583690067903734,0.5645049299419159,0.5614369683661447,-0.1011476189755501,-0.41108608693768667,0.0008053357913376666,turn_00047027_of_00524288,447.34963776603354,0.001368441789557136,0.6121719388622876,1153.474136073887,0.705872321801446,3921.6783103806447,1.000452956430038,1.0006653996696175,3928.7241566171683,0.00015296171140743076,0.6009443706438772
closed,5,92,93,1024,4,0.5645049299419159,0.5706408530934585,0.5675728915176872,-0.10200932342486309,-0.4097253069096423,0.0008053357913376856,turn_00047521_of_00524288,441.40724068446815,0.001311816623927696,0.579045356251939,1048.5862247635587,0.6416858167294476,2926.4435339747706,1.000452956430038,1.0006653996696175,2932.376053367677,0.00015296171140743076,0.4485412596132874
closed,5,93,94,1024,4,0.5706408530934585,0.5767767762450011,0.5737088146692298,-0.10287936124211829,-0.40836983981700015,0.0008053357913376692,turn_00048035_of_00524288,435.7421406710871,0.001318108309300675,0.5743553363310235,1023.722785374712,0.6264705525631338,2740.6749117089125,1.000452956430038,1.0006653996696175,2746.3996196398666,0.00015296171140743076,0.4200939860288309
closed,5,94,95,1024,4,0.5767767762450011,0.5829126993965437,0.5798447378207724,-0.10375769967088362,-0.40701973669233,0.0008053357913376745,turn_00048549_of_00524288,430.51186149506964,0.001324399994600004,0.5701699070393079,1001.5861349531891,0.6129239559457768,2587.5694203717835,1.000452956430038,1.0006653996696175,2593.122855697065,0.00015296171140743076,0.39664850989714723
closed,5,95,96,1024,4,0.5829126993965437,0.5890486225480862,0.5859806609723149,-0.10464430564221369,-0.4056750483662514,0.0008053357913376795,turn_00006135_of_00065536,425.477193774945,0.0013841710010974993,0.5889331932516204,1035.0560706678177,0.6334059940726522,2823.4397015016857,1.000452956430038,1.0006653996696175,2829.2569948852056,0.00015296171140743076,0.43276799194908566
closed,6,96,97,1024,4,0.5890486225480862,0.5951845456996288,0.5921165841238575,-0.1055391457758948,-0.40433582546551994,0.0008053357913376731,turn_00099155_of_01048576,421.03076366841066,0.001338556286249497,0.5635733754127775,964.7229109054163,0.5903653837733172,2355.0815109130326,1.000452956430038,1.0006653996696175,2360.3748718955026,0.00015296171140743076,0.36104697996823126
closed,6,97,98,1024,4,0.5951845456996288,0.6013204688511713,0.5982525072754,-0.10644218638170166,-0.40300211841112077,0.0008053357913376634,turn_00050091_of_00524288,416.6562813732017,0.0013432750500469146,0.5596839872139489,946.2664751546392,0.579070906725116,2248.0424619561486,1.000452956430038,1.0006653996696175,2253.2160829040618,0.00015296171140743076,0.34465578821175274
closed,6,98,99,1024,4,0.6013204688511713,0.607456392002714,0.6043884304269426,-0.10735339346066587,-0.40167397741637073,0.0008053357913376717,turn_00202417_of_02097152,412.45228454251315,0.0013472073531783806,0.5556587505708954,928.2331655511101,0.5680353631255566,2148.863787247738,1.000452956430038,1.0006653996696175,2153.9264612276743,0.00015296171140743076,0.32946827775513615
closed,6,99,100,1024,4,0.607456392002714,0.6135923151542565,0.6105243535784852,-0.10827273270635594,-0.4003514524850276,0.0008053357913376633,turn_00051133_of_00524288,408.2539025416034,0.001399900212118348,0.571514724766134,952.7839721418188,0.5830593106145463,2285.1786750440865,1.000452956430038,1.0006653996696175,2290.39383869517,0.00015296171140743076,0.35034256136384817
closed,6,200,201,2048,5,0.6135923151542565,0.6166602767300278,0.6151262959421421,-0.108967553064868,-0.3993632742893239,0.0004026680141084464,turn_00051133_of_00524288,408.2539025416034,0.0010161074874083754,0.41482984713621235,697.6669957338618,0.42693963108623634,1217.440663461496,1.000452956430038,1.0006653996696175,1221.4613939813953,0.00015296171140743076,0.1868368252415003
closed,6,402,403,4096,6,0.6166602767300278,0.6181942575179133,0.6174272671239706,-0.10931666672967853,-0.39887038687703896,0.0002013340218591783,turn_00051133_of_00524288,408.2539025416034,0.0014187746239946936,0.5792202770728296,970.2318821391138,0.5937366169842354,2388.184420995346,1.000452956430038,1.0006653996696175,2393.5148127963425,0.00015296171140743076,0.36611612204436483
closed,6,806,807,8192,7,0.6181942575179133,0.6189612479118562,0.6185777527148848,-0.10949164862579604,-0.3986242447346746,0.00010066701278021443,turn_00051133_of_00524288,408.2539025416034,0.0016201076250157032,0.6614152604500694,1205.7658094227213,0.7378723846752095,4599.919042977262,1.000452956430038,1.0006653996696175,4607.7236082938825,0.00015296171140743076,0.7048052888170545
closed,6,807,808,8192,7,0.6189612479118562,0.619728238305799,0.6193447431088276,-0.10960846049703171,-0.39846026188466765,0.00010066701278022454,turn_00052175_of_00524288,400.2441394871163,0.0016578575929752763,0.6635477856925714,1189.6017397626595,0.7279807286563378,4373.2259625817005,1.000452956430038,1.0006653996696175,4380.776935984483,0.00015296171140743076,0.6700911374223874
closed,6,101,102,1024,4,0.619728238305799,0.6258641614573416,0.6227961998815703,-0.11013566894263332,-0.39772344976851054,0.0008053357913376706,turn_00052175_of_00524288,400.2441394871163,0.0014565253672729614,0.5829657422653225,959.7392350001055,0.5873156067801707,2325.6009938056236,1.000452956430038,1.0006653996696175,2330.8613761866245,0.00015296171140743076,0.3565325451549854
closed,6,204,205,2048,5,0.6258641614573416,0.6289321230331129,0.6273981422452273,-0.11084256344901194,-0.3967438724954387,0.00040266801410845335,turn_00052175_of_00524288,400.2441394871163,0.0009594823275694171,0.3840271785511168,649.7756484542083,0.39763236233936006,1078.7027851922503,1.000452956430038,1.0006653996696175,1082.5683155445456,0.00015296171140743076,0.16559150226115324
closed,6,410,411,4096,6,0.6289321230331129,0.6304661038209985,0.6296991134270556,-0.111197699312956,-0.39625530635837325,0.00020133402185919277,turn_00052175_of_00524288,400.2441394871163,0.0013621495742385794,0.5451923841938621,880.0295456303893,0.5385369981006697,1907.0424757960789,1.000452956430038,1.0006653996696175,1911.8346345530942,0.00015296171140743076,0.2924374976292413
closed,6,822,823,8192,7,0.6304661038209985,0.6312330942149413,0.6308495990179699,-0.11137568857598229,-0.39601133004709704,0.00010066701278023298,turn_00052175_of_00524288,400.2441394871163,0.0015634826584072367,0.6257747712172333,1069.5274094399801,0.6545008441206396,3095.6006439952994,1.000452956430038,1.0006653996696175,3101.7223922574526,0.00015296171140743076,0.4744447654304503
closed,6,1646,1647,16384,8,0.6312330942149413,0.6316165894119128,0.6314248418134271,-0.11146478843724951,-0.3958894187220999,5.033350662143361e-05,turn_00052175_of_00524288,400.2441394871163,0.0016641490235986087,0.6660658939285499,1198.5722099361667,0.7334702376197347,4496.95448355269,1.000452956430038,1.0006653996696175,4504.643866793015,0.00015296171140743076,0.6890380351456462
closed,6,1647,1648,16384,8,0.6316165894119128,0.6320000846088841,0.6318083370103984,-0.11152422729872956,-0.3958081729886239,5.0333506621439306e-05,turn_00000013_of_00000128,392.2097324639435,0.0017113364566037292,0.6712028138003416,1192.8621926398682,0.7299759736042593,4417.615012123545,1.000452956430038,1.0006653996696175,4425.21564166937,0.00015296171140743076,0.6768885578966788
closed,6,103,104,1024,4,0.6320000846088841,0.6381360077604268,0.6350680461846554,-0.11203071453918903,-0.395118506029112,0.0008053357913376804,turn_00000013_of_00000128,392.2097324639435,0.0016106715826753075,0.6317210705283588,1064.980103604176,0.6517181052382702,3057.8106976613344,1.000452956430038,1.0006653996696175,3063.8901719167206,0.00015296171140743076,0.46865788426078886
closed,6,104,105,1024,4,0.6381360077604268,0.6442719309119693,0.641203969336198,-0.11299018935188467,-0.3938248040052701,0.0008053357913376675,turn_00000013_of_00000128,392.2097324639435,0.0016106715826753437,0.631721070528373,1064.9801036042172,0.6517181052382953,3057.8106976616727,1.000452956430038,1.0006653996696175,3063.8901719170594,0.00015296171140743076,0.4686578842608407
closed,6,105,106,1024,4,0.6442719309119693,0.6504078540635119,0.6473398924877406,-0.11395758410912676,-0.3925370135617776,0.0008053357913376829,turn_00027111_of_00262144,385.01754129315145,0.0014533795255125932,0.5595766114786657,874.1986718412003,0.5349687755536819,1879.8709116405055,1.000452956430038,1.0006653996696175,1884.6326747235807,0.00015296171140743076,0.28827663930008274
closed,6,106,107,1024,4,0.6504078540635119,0.6565437772150544,0.6534758156392831,-0.1149328623890495,-0.3912551831832169,0.0008053357913376679,turn_00027111_of_00262144,385.01754129315145,0.0017679635675483178,0.6806969858733218,1205.8061598516638,0.7378970772539788,4600.50634773003,1.000452956430038,1.0006653996696175,4608.311570039516,0.00015296171140743076,0.7048952244519087
closed,6,107,108,1024,4,0.6565437772150544,0.662679700366597,0.6596117387908257,-0.11591598747297685,-0.38997936112977727,0.0008053357913376631,turn_00013807_of_00131072,377.65930051980587,0.001396754369956425,0.5274972783557256,799.2743390039734,0.48911858166962074,1564.5007047155807,1.000452956430038,1.0006653996696175,1568.9096765524391,0.00015296171140743076,0.23998310916913976
closed,6,108,109,1024,4,0.662679700366597,0.6688156235181395,0.6657476619423682,-0.1169069223468051,-0.3887095954354379,0.0008053357913376731,turn_00013807_of_00131072,377.65930051980587,0.0018245886616870422,0.6890728777090971,1214.623213752541,0.7432927026207031,4731.549224165138,1.000452956430038,1.0006653996696175,4739.501038570739,0.00015296171140743076,0.7249621900770759
closed,6,109,110,1024,4,0.6688156235181395,0.6749515466696822,0.6718835850939109,-0.11790562970239629,-0.38744593390615956,0.0008053357913376657,turn_00028117_of_00262144,370.3758322414842,0.0013401292075200864,0.4963514705463727,735.385513074522,0.45002160282492,1337.1170883288708,1.000452956430038,1.0006653996696175,1341.271695778628,0.00015296171140743076,0.2051632140486458
closed,6,110,111,1024,4,0.6749515466696822,0.6810874698212247,0.6780195082454534,-0.11891207193898298,-0.3861884241180845,0.0008053357913376789,turn_00028117_of_00262144,370.3758322414842,0.001881213743968506,0.6967561060464538,1221.3793571000042,0.7474271469415178,4835.750724236383,1.000452956430038,1.0006653996696175,4843.819104431207,0.00015296171140743076,0.7409188599618061
closed,6,111,112,1024,4,0.6810874698212247,0.6872233929727672,0.684155431396996,-0.11992621116458381,-0.38493711341574566,0.0008053357913376778,turn_00028637_of_00262144,362.94789840608723,0.0013904626855690309,0.5046655095393638,732.732941872398,0.448398353083439,1328.3733759105987,1.000452956430038,1.0006653996696175,1332.5182021409103,0.00015296171140743076,0.20382426468102643
closed,7,112,113,1024,4,0.6872233929727672,0.6933593161243098,0.6902913545485385,-0.12094800919743011,-0.3836920489102836,0.0008053357913376757,turn_00028637_of_00262144,362.94789840608723,0.0018308803380936705,0.6645141709441242,1081.8576135614883,0.662046353412386,3201.201183905612,1.000452956430038,1.0006653996696175,3207.441063003393,0.00015296171140743076,0.490615674235468
closed,7,113,114,1024,4,0.6933593161243098,0.6994952392758523,0.6964272777000811,-0.12197742756740348,-0.3824532774776732,0.0008053357913376697,turn_00058279_of_00524288,355.8982212715957,0.001330691679824718,0.4735908019105288,676.086631014957,0.4137334553489075,1153.2069110600876,1.000452956430038,1.0006653996696175,1157.155786011321,0.00015296171140743076,0.1770005293933024
closed,7,114,115,1024,4,0.6994952392758523,0.705631162427395,0.7025632008516236,-0.1230144275174841,-0.3812208457569589,0.0008053357913376748,turn_00058279_of_00524288,355.8982212715957,0.0018906512564829804,0.6728794192272002,1087.9725770564805,0.6657884255967118,3255.3408091834676,1.000452956430038,1.0006653996696175,3261.641251978935,0.00015296171140743076,0.49890622789977307
closed,7,115,116,1024,4,0.705631162427395,0.7117670855789375,0.7086991240031663,-0.12405897000521,-0.3799948001484983,0.0008053357913376763,turn_00007415_of_00065536,348.7609502001983,0.0013841710010974789,0.4827447935823164,674.2531459771791,0.41261144810129846,1147.8826814000593,1.000452956430038,1.0006653996696175,1151.8256003618692,0.00015296171140743076,0.17618521507424292
closed,7,116,117,1024,4,0.7117670855789375,0.7179030087304801,0.7148350471547088,-0.12511101570414687,-0.3787751868122156,0.0008053357913376852,turn_00007415_of_00065536,348.7609502001983,0.0018371720143531192,0.6407338574070062,970.759303069934,0.5940593739714635,2391.3824850870988,1.000452956430038,1.0006653996696175,2396.7164544264665,0.00015296171140743076,0.3666058506274219
closed,7,117,118,1024,4,0.7179030087304801,0.7240389318820226,0.7209709703062513,-0.12617052500536877,-0.37756205166586365,0.0008053357913376871,turn_00060361_of_00524288,341.82001058156595,0.001437650316363925,0.4914176463521085,672.1035602784979,0.41129600200624866,1141.6663765983665,1.000452956430038,1.0006653996696175,1145.6023416442083,0.00015296171140743076,0.1752332947702583
closed,7,118,119,1024,4,0.7240389318820226,0.7301748550335652,0.7271068934577939,-0.1272374580189493,-0.376355440383295,0.0008053357913376842,turn_00060361_of_00524288,341.82001058156595,0.0017836927615161144,0.6097018786157008,875.792098022936,0.5359438779884442,1887.2547014930394,1.000452956430038,1.0006653996696175,1892.0247245079875,0.00015296171140743076,0.2894073398859145
closed,7,119,120,1024,4,0.7301748550335652,0.7363107781851077,0.7332428166093364,-0.12831177457546364,-0.3751553983927425,0.0008053357913376752,turn_00000015_of_00000128,334.8568884616591,0.0016106715826753164,0.5393444745082724,726.9138649845031,0.44483734968930966,1309.3709826799306,1.000452956430038,1.0006653996696175,1313.494551740599,0.00015296171140743076,0.20091437455857816
closed,7,120,121,1024,4,0.7363107781851077,0.7424467013366504,0.7393787397608791,-0.12939343422750055,-0.3739619708751087,0.0008053357913376766,turn_00000015_of_00000128,334.8568884616591,0.0016106715826753764,0.5393444745082925,726.9138649845348,0.4448373496893291,1309.3709826800336,1.000452956430038,1.0006653996696175,1313.4945517407023,0.00015296171140743076,0.20091437455859396
closed,7,121,122,1024,4,0.7424467013366504,0.7485826244881929,0.7455146629124216,-0.13048239625118552,-0.3727752027622652,0.0008053357913376749,turn_00015607_of_00131072,328.70192286029936,0.0014974213079890014,0.4922052632679693,647.3125833790579,0.39612508150056963,1071.931559912384,1.000452956430038,1.0006653996696175,1075.789515582758,0.00015296171140743076,0.16455460541770958
closed,7,122,123,1024,4,0.7485826244881929,0.7547185476397354,0.7516505860639642,-0.13157861964771383,-0.37159513873536076,0.0008053357913376755,turn_00015607_of_00131072,328.70192286029936,0.0017239218198866304,0.5666564170575621,758.5249575599729,0.46418186259436367,1415.6388233378123,1.000452956430038,1.0006653996696175,1419.8812697150922,0.00015296171140743076,0.21718746901097633
closed,7,123,124,1024,4,0.7547185476397354,0.760854470791278,0.7577865092155067,-0.1326820631448942,-0.3704218232231389,0.0008053357913376723,turn_00063451_of_00524288,322.55978297268643,0.0014942754665413767,0.4819931701889962,622.694073532531,0.3810597027797185,1006.0648439423127,1.000452956430038,1.0006653996696175,1009.8491173170825,0.00015296171140743076,0.1544682492481043
closed,7,124,125,1024,4,0.760854470791278,0.7669903939428205,0.7639224323670493,-0.13379268519870263,-0.36925530040026555,0.000805335791337686,turn_00063451_of_00524288,322.55978297268643,0.0017270676592233939,0.5570825693382435,728.2616592685335,0.44566213686990264,1313.750525999373,1.000452956430038,1.0006653996696175,1317.878994269008,0.00015296171140743076,0.2015850263912911
closed,7,125,126,1024,4,0.7669903939428205,0.7731263170943632,0.7700583555185919,-0.1349104439948465,-0.3680956141856656,0.0008053357913376693,turn_00032237_of_00262144,316.65544869252705,0.0014911296250690158,0.4721743204849488,599.9242950503273,0.3671256613465535,947.9358830171149,1.000452956430038,1.0006653996696175,951.6551299939694,0.00015296171140743076,0.14556679735353856
closed,7,126,127,1024,4,0.7731263170943632,0.7792622402459057,0.7761942786701345,-0.13603529745033893,-0.36694280824086967,0.0008053357913376778,turn_00032237_of_00262144,316.65544869252705,0.0017302134985270818,0.5478815317099601,700.381583371614,0.4286008319911095,1225.730842087465,1.000452956430038,1.0006653996696175,1229.7608464778334,0.00015296171140743076,0.18810632369910013
closed,7,127,128,1024,4,0.7792622402459057,0.7853981633974483,0.782330201821677,-0.13716720321508308,-0.36579692596837,0.0008053357913376665,turn_00000001_of_00000008,310.7759563133227,0.0016106715826753103,0.5005580014126126,622.2463413015239,0.3807857115565412,1004.8966131994257,1.000452956430038,1.0006653996696175,1008.679579724117,0.00015296171140743076,0.15428935477632896
closed,8,128,129,1024,4,0.7853981633974483,0.7915340865489908,0.7884661249732196,-0.13830611867346665,-0.3646580105099864,0.0008053357913376665,turn_00000001_of_00000008,310.7759563133227,0.0016106715826753495,0.5005580014126249,622.2463413015391,0.3807857115565505,1004.8966131994655,1.000452956430038,1.0006653996696175,1008.6795797241568,0.00015296171140743076,0.15428935477633504
closed,8,129,130,1024,4,0.7915340865489908,0.7976700097005334,0.7946020481247621,-0.13945200094596635,-0.3635261047452423,0.00080533579133767,turn_00066525_of_00524288,305.5246399475216,0.001500567149411709,0.4584602380410913,564.1776678453842,0.34525039431403154,861.6693510709432,1.000452956430038,1.0006653996696175,865.2920953451206,0.00015296171140743076,0.13235655977131142
closed,8,130,131,1024,4,0.7976700097005334,0.803805932852076,0.8007379712763046,-0.14060480689076227,-0.36240125128974987,0.000805335791337682,turn_00066525_of_00524288,305.5246399475216,0.001720775980516939,0.5257394618777813,644.2126539922805,0.39422806943481764,1063.4574193479605,1.000452956430038,1.0006653996696175,1067.305895357464,0.00015296171140743076,0.16325693634911792
closed,8,131,132,1024,4,0.803805932852076,0.8099418560036186,0.8068738944278473,-0.14176449310536218,-0.361283492493606,0.0008053357913376696,turn_00016887_of_00131072,300.31249270701,0.0014974213079889747,0.4496943256347603,545.719418672924,0.33395480753641915,819.3429287499346,1.000452956430038,1.0006653996696175,822.9183242544734,0.00015296171140743076,0.1258749952264993
closed,8,132,133,1024,4,0.8099418560036186,0.8160777791551611,0.8130098175793898,-0.14293101592823554,-0.3601728704397975,0.0008053357913376877,turn_00016887_of_00131072,300.31249270701,0.0017239218198866959,0.5177152589621787,622.6871123079119,0.3810554428352336,1006.0466726782273,1.000452956430038,1.0006653996696175,1009.8309257255762,0.00015296171140743076,0.15446546663113425
closed,8,133,134,1024,4,0.8160777791551611,0.8222137023067037,0.8191457407309324,-0.14410433144045742,-0.3590694269426172,0.0008053357913376755,turn_00068571_of_00524288,295.3142193452411,0.001494275466541363,0.44128079288840855,528.5556959316397,0.32345141050024095,781.2531193398165,1.000452956430038,1.0006653996696175,784.7859053935103,0.00015296171140743076,0.1200421951774214
