sigma,contour_role,radius_factor,center_real,center_imag,radius,arnoldi_depth,contour_nodes,winding_float,winding_integer,projected_pole_count,projected_zero_count,cauchy_count_real,cauchy_count_imag,cauchy_centroid_real,cauchy_centroid_imag,maximum_relative_arnoldi_residual,minimum_feshbach_singular_value,minimum_logabs_determinant,maximum_logabs_determinant,maximum_phase_increment,minimum_projected_pole_boundary_distance
0.001,discovery_scan,0.41,0.3142729568561994,-0.5484467747212602,0.25916454997287774,50,128,2.208718528794109e-18,0,14,14,-6.785183320455502e-15,6.5024673487698564e-15,nan,nan,3.285845176688096e-14,0.007840443029485954,-8.059902527908946,-0.9661428026649899,0.32917200470264696,0.0584947142907114
0.001,discovery_scan,0.42,0.3142729568561994,-0.5484467747212602,0.2654856365575821,50,128,7.288771145020559e-17,0,14,14,-2.4030857593279904e-15,-9.895059008997609e-16,nan,nan,3.612545306029362e-14,0.007591743343168585,-8.21815452733051,-0.9119646610128178,0.351357517885702,0.06481580087541577
0.001,discovery_scan,0.43,0.3142729568561994,-0.5484467747212602,0.27180672314228643,50,128,2.208718528794109e-18,0,14,14,-4.806171518655981e-15,1.6962958301138756e-15,nan,nan,3.992810105094785e-14,0.007324752665833432,-8.385663598789142,-0.8583101099814032,0.3743944237658861,0.07113688746012009
0.001,discovery_scan,0.44,0.3142729568561994,-0.5484467747212602,0.2781278097269908,50,128,8.614002262297024e-17,0,14,14,9.895059008997609e-16,2.1203697876423444e-16,nan,nan,4.4419768473651183e-14,0.007042389845407101,-8.561164402455965,-0.8051659543420575,0.39846976712763754,0.07745797404482446
0.001,discovery_scan,0.45,0.3142729568561994,-0.5484467747212602,0.2844488963116951,50,128,1.1043592643970545e-17,0,14,14,-5.654319433712919e-15,1.9083328088781103e-15,nan,nan,4.980579463024744e-14,0.006747469170069766,-8.742701541789508,-0.7525195833992898,0.42380050589414564,0.08377906062952878
0.001,discovery_scan,0.46,0.3142729568561994,-0.5484467747212602,0.2907699828963995,50,128,7.288771145020559e-17,0,14,14,-1.6962958301138756e-15,-1.4135798584282297e-16,nan,nan,5.618526037453931e-14,0.006442689355448044,-8.930248740130835,-0.7003589347228985,0.4506418618701531,0.08890135951301414
0.001,discovery_scan,0.47,0.3142729568561994,-0.5484467747212602,0.2970910694811038,50,128,-1.3252311172764653e-17,0,14,14,-5.937035405398565e-15,2.756480723935048e-14,nan,nan,6.378496783695814e-14,0.0061306236097667674,-9.12379668056155,-0.648672460696261,0.47937678083644664,0.08258027292830983
0.001,discovery_scan,0.48,0.3142729568561994,-0.5484467747212602,0.3034121560658081,50,128,4.638308910467629e-17,0,14,14,-1.8376538159566985e-15,3.885224240889989e-13,nan,nan,7.289326596619694e-14,0.005813710892023689,-9.323356159669041,-0.5974490976218192,0.5111022879830567,0.07625918634360551
0.001,selected_optimized,0.15195230868335868,0.3142729568561994,-0.5484467747212602,0.09605036999332309,50,512,1.0000000000000002,1,0,1,0.9999999999999603,-1.508996498872135e-14,0.24923453184405592,-0.486167512657093,2.811482067584368e-14,0.0025676468706543037,-6.973771997297084,-2.6070557408313313,0.1871298386732434,0.006002031800343241
0.0005,discovery_scan,0.04,0.3002849031543217,-0.5215803677067302,0.024073789997903973,54,128,-5.521796321985272e-19,0,0,0,-4.240739575284689e-16,-2.208718528794109e-17,nan,nan,4.0295587491318524e-15,0.010832870804391269,-5.4068664992413105,-4.163177117265821,0.04558532085594824,0.04855343263557287
0.0005,discovery_scan,0.05,0.3002849031543217,-0.5215803677067302,0.030092237497379964,54,128,-1.1043592643970545e-18,0,0,0,-7.067899292141149e-16,-4.240739575284689e-16,nan,nan,4.597005520092411e-15,0.00857638031453442,-5.66288096391847,-4.047793950501073,0.07045355981900947,0.04253498513609688
0.0005,discovery_scan,0.06,0.3002849031543217,-0.5215803677067302,0.036110684996855956,54,128,-2.208718528794109e-18,0,0,0,1.9083328088781103e-15,-1.033680271475643e-15,nan,nan,5.341374931654111e-15,0.006297716352745361,-5.993296086121895,-3.9368506729273935,0.11464396311858294,0.03651653763662089
0.0005,discovery_scan,0.07,0.3002849031543217,-0.5215803677067302,0.042129132496331954,54,128,-1.1043592643970545e-18,0,0,0,-2.2033610611306658e-11,1.4887619866861467e-11,0.3025473517142821,-0.47067541639734073,6.371735789424849e-15,0.003932220144553216,-6.4843386440405855,-3.829940335813671,0.21875680127781963,0.03049809013714489
0.0005,discovery_scan,0.08,0.3002849031543217,-0.5215803677067302,0.048147579995807946,54,128,-1.766974823035287e-17,0,0,0,-0.0005837189651863851,0.00039453488336179185,0.3025490331395274,-0.47067389253856434,7.912255170583717e-15,0.0013530465144969534,-7.575591692848457,-3.7267685709838894,0.6973444520264347,0.0244796426376689
0.0005,discovery_scan,0.09,0.3002849031543217,-0.5215803677067302,0.05416602749528394,54,128,1.0000000000000002,1,0,1,1.0003336642633562,0.0002254411272719303,0.30254903313953185,-0.47067389253859226,1.049025070623441e-14,0.0017388050925720452,-7.349598344437135,-3.626936641246587,0.7789795473479146,0.018461195138192908
0.0005,discovery_scan,0.1,0.3002849031543217,-0.5215803677067302,0.06018447499475993,54,128,1.0000000000000002,1,0,1,1.0000000004673772,3.4874725539053123e-10,0.3025490331387955,-0.4706738925383127,1.561059193342869e-14,0.005763904717743181,-6.1818660921159285,-3.529877605206827,0.43403585879911843,0.012442747638716917
0.0005,discovery_scan,0.11,0.3002849031543217,-0.5215803677067302,0.06620292249423593,54,128,1.0,1,0,1,1.0000007229584797,7.067876643640968e-06,0.3025488868121869,-0.47067383697937143,3.069089095110847e-14,0.008229945405641531,-5.876564241296158,-3.4356521149710204,0.5511287433494492,0.006424300139240918
0.0005,discovery_scan,0.12,0.3002849031543217,-0.5215803677067302,0.07222136999371191,54,128,0.9999999999999999,1,0,1,0.834445198687695,0.4263307968620555,0.2924968293135985,-0.4668571581442019,2.2405358773153463e-13,0.009073695179814592,-5.813739584126855,-3.11465311887749,2.505788861333969,0.0004058526397649337
0.0005,discovery_scan,0.13,0.3002849031543217,-0.5215803677067302,0.07823981749318791,54,128,1.766974823035287e-17,0,7,7,-7.4004091913632275e-06,7.239552729091201e-05,-282.71338655214356,106.98801370894779,4.222667462861331e-14,0.009244754509584865,-5.819136244069756,-3.2548600652479713,0.7343411689212964,0.005612594859707248
0.0005,discovery_scan,0.14,0.3002849031543217,-0.5215803677067302,0.08425826499266391,54,128,0.0,0,7,7,7.231330751547286e-09,3.5582490131579627e-09,-1798756.989582147,-2058287.3755570257,2.3876165924465465e-14,0.006861704968272058,-6.017052617727405,-3.167890310385271,0.5482684865766893,0.011631042359183247
0.0005,discovery_scan,0.15,0.3002849031543217,-0.5215803677067302,0.0902767124921399,54,128,1.766974823035287e-17,0,7,7,5.333434025175567e-05,-1.3261748871120332e-05,-6.588085169686175,-401.2207716768405,1.8611720868204426e-14,0.003134420583074297,-6.8414589037778715,-3.0827581237547275,0.761507895134002,0.01764948985865923
0.0005,discovery_scan,0.16,0.3002849031543217,-0.5215803677067302,0.09629515999161589,54,128,-7.067899292141149e-17,0,7,7,0.17258367366400534,-0.0352011851885219,0.3092987396464038,-0.5503689271145713,1.662000360531769e-14,0.0008752088752365966,-8.15228671833425,-2.999601276465804,2.3328254455891178,0.02366793735813523
0.0005,discovery_scan,0.17,0.3002849031543217,-0.5215803677067302,0.10231360749109189,54,128,1.0,1,7,8,0.9980575889972406,-0.00048201790634999945,0.3110808492801775,-0.44684574149784617,1.7112130185587566e-14,0.0016520257149093046,-7.5484095744781445,-2.9182998857028473,0.8421258845279396,0.029686384857611228
0.0005,discovery_scan,0.18,0.3002849031543217,-0.5215803677067302,0.10833205499056787,54,128,1.0,1,7,8,0.9999987066557703,-3.216118406675871e-07,0.3110816091282665,-0.44680160173602257,1.983364493273966e-14,0.003091819707407212,-6.953375642984392,-2.8387453510631913,0.3728234995230735,0.03570483235708721
0.0005,discovery_scan,0.19,0.3002849031543217,-0.5215803677067302,0.11435050249004386,54,128,1.0,1,7,8,0.9999999987231624,-3.1750933156804796e-10,0.31108160963312287,-0.4468015724087924,2.4266844456847892e-14,0.004345677108281431,-6.645471554237444,-2.760838902643971,0.22697576557990162,0.0417232798565632
0.0005,discovery_scan,0.2,0.3002849031543217,-0.5215803677067302,0.12036894998951986,54,128,1.0,1,7,8,0.9999999999982032,-4.471506487173098e-13,0.3110816096336208,-0.4468015723798515,3.153785168332064e-14,0.005436766197287222,-6.474549250310688,-2.6844903856726,0.1564185177344366,0.047741727356039196
0.0005,discovery_scan,0.21,0.3002849031543217,-0.5215803677067302,0.12638739748899586,54,128,1.0,1,7,8,0.9999999999999986,1.872993312417404e-15,0.31108160963362147,-0.44680157237981083,4.3966389538702656e-14,0.006396894388028126,-6.382319292710495,-2.609617236509509,0.11664614517590621,0.04831621804558556
0.0005,discovery_scan,0.22,0.3002849031543217,-0.5215803677067302,0.13240584498847185,54,128,1.0,1,7,8,0.9999999999999977,5.548300944330802e-15,0.3110816096336214,-0.4468015723798111,6.590394747856018e-14,0.0071814934994735204,-6.345275643588584,-2.5360263276355104,0.09103072031112537,0.04229777054610956
0.0005,discovery_scan,0.23,0.3002849031543217,-0.5215803677067302,0.13842429248794785,54,128,1.0,1,7,8,1.0000000000001035,-4.890986310161675e-14,0.311081609633611,-0.44680157237979873,1.0698354046494628e-13,0.007859097675971769,-6.347842277749223,-2.4636505159287108,0.08247113983638443,0.03627932304663356
0.0005,discovery_scan,0.24,0.3002849031543217,-0.5215803677067302,0.14444273998742382,54,128,1.0000000000000002,1,7,8,1.0000000000240397,-1.1596337708112443e-11,0.31108160963115983,-0.4468015723770154,1.8567521738144835e-13,0.008398928470554689,-6.375316322466066,-2.392544494184334,0.10007086469483317,0.03026087554715759
0.0005,discovery_scan,0.25,0.3002849031543217,-0.5215803677067302,0.15046118748689982,54,128,1.0,1,7,8,1.0000000044695987,-2.1559373298737112e-09,0.3110816091759172,-0.4468015718601131,3.4194633579888295e-13,0.00881142062852968,-6.423082324856136,-2.3226485919800024,0.15499591468664153,0.02424242804768159
0.0005,discovery_scan,0.26,0.3002849031543217,-0.5215803677067302,0.15647963498637582,54,128,1.0,1,7,8,1.0000006769180085,-3.2651750470751126e-07,0.3110815403147058,-0.4468014936717459,6.922877543650386e-13,0.009107920679376231,-6.48377671562853,-2.2539074178067455,0.24786904623628647,0.018223980548205593
0.0005,discovery_scan,0.27,0.3002849031543217,-0.5215803677067302,0.16249808248585182,54,128,1.0000000000000002,1,7,8,1.0000848276395402,-4.092162218759794e-05,0.31107292352944976,-0.44679170975499205,1.5438309882370885e-12,0.009296776840452575,-6.558740693451028,-2.1862694552891333,0.42163037905238143,0.012205533048729594
0.0005,discovery_scan,0.28,0.3002849031543217,-0.5215803677067302,0.16851652998532782,54,128,1.0,1,7,8,1.0089773201495245,-0.004378409218917425,0.310168566629921,-0.44576485897963414,4.941564724270215e-12,0.009391455539923483,-6.644933546210961,-2.1196867080108586,0.7972154767925721,0.006187085549253596
0.0005,discovery_scan,0.29,0.3002849031543217,-0.5215803677067302,0.1745349774848038,54,128,1.0,1,7,8,1.079345431701992,-2.030978890193567,0.22957234927074857,-0.3542519968232597,7.96194824386009e-11,0.009408267028146592,-6.74632462195337,-1.9928642187247243,2.6371629334801305,0.0001686380497776252
0.0005,discovery_scan,0.3,0.3002849031543217,-0.5215803677067302,0.1805534249842798,54,128,1.236882376124701e-16,0,14,14,-0.0134312351875353,-0.00658661510377195,-5.9375342289067525,6.648180532626068,1.432161353607031e-11,0.009365070121833494,-6.855892406536374,-1.9895106260410302,1.2802410514501277,0.00584980944965055
0.0005,discovery_scan,0.31,0.3002849031543217,-0.5215803677067302,0.18657187248375579,54,128,-8.834874115176436e-17,0,14,14,-0.00019997501869149968,-9.648345476476093e-05,-415.1783982376462,471.3201465458826,1.1891386075635595e-11,0.009256443127772893,-6.983686766937985,-1.925836246483024,0.903579182444205,0.011868256949126549
0.0005,discovery_scan,0.32,0.3002849031543217,-0.5215803677067302,0.19259031998323178,54,128,1.501928599579994e-16,0,14,14,-3.4356573693089373e-06,-1.657225984967556e-06,-24179.91990260111,27454.96266324222,1.5101486998332776e-11,0.00910956055000232,-7.120150216523642,-1.8630545230479818,0.7329595955102927,0.017886704448602547
0.0005,discovery_scan,0.33,0.3002849031543217,-0.5215803677067302,0.19860876748270778,54,128,7.50964299789997e-17,0,14,14,-6.689931446879896e-08,-3.2269467609360925e-08,-1241787.7232290413,1409986.1636761092,2.1349782984945998e-11,0.008914308168299159,-7.273565520178456,-1.80113099153851,0.6449543519329657,0.023905151948078546
0.0005,discovery_scan,0.34,0.3002849031543217,-0.5215803677067302,0.20462721498218378,54,128,7.951386703658792e-17,0,14,14,-1.4655198713143732e-09,-7.067387576232398e-10,-56694709.4814885,64361902.804855004,3.229640057554005e-11,0.00869703906017301,-7.438564443537562,-1.7400332689043547,0.5964926579160688,0.029923599447554544
0.0005,discovery_scan,0.35,0.3002849031543217,-0.5215803677067302,0.21064566248165975,54,128,-1.3473183025644065e-16,0,14,14,-4.766746776404418e-11,-1.636724040930064e-11,-2063247172.5965903,1846646487.244706,5.186049282767461e-11,0.008440687434454362,-7.620161671476758,-1.6797308920657423,0.5704343057237712,0.035942046947030515
0.0005,discovery_scan,0.36,0.3002849031543217,-0.5215803677067302,0.21666410998113575,54,128,7.951386703658792e-17,0,14,14,-4.361088937271552e-10,3.3952562582608885e-11,-302672510.36049175,100843602.4826763,8.456525198767034e-11,0.008162179608967028,-7.81466098756923,-1.6200663739906078,0.5577580083778555,0.039732411322869726
0.0005,discovery_scan,0.37,0.3002849031543217,-0.5215803677067302,0.22268255748061175,54,128,4.8591807633470396e-17,0,14,14,-1.4512010706816188e-08,1.1478653650948646e-09,-9098645.168441966,3018966.537913757,1.4066046173174957e-10,0.007870571730632341,-8.02100987563879,-1.561131285470342,0.5539683874031687,0.03371396382339373
0.0005,discovery_scan,0.38,0.3002849031543217,-0.5215803677067302,0.22870100498008772,54,128,-2.252892899369991e-16,0,14,14,-4.407641429786462e-07,3.486407470957282e-08,-299569.50632207934,99397.6787776483,2.420642913342861e-10,0.007568252933331689,-8.241633076014027,-1.5029135771588096,0.5573006518939712,0.027695516323917757
0.0005,discovery_scan,0.39,0.3002849031543217,-0.5215803677067302,0.23471945247956372,54,128,-7.951386703658792e-17,0,14,14,-1.2250970257558794e-05,9.69029616305217e-07,-10777.446463160866,3575.8294351920645,4.2362797121328466e-10,0.007240035468282761,-8.467200004609289,-1.4453890606728352,0.5670051867158714,0.02167706882444176
0.0005,discovery_scan,0.4,0.3002849031543217,-0.5215803677067302,0.24073789997903972,54,128,5.300924469105861e-17,0,14,14,-0.000312931936604228,2.4744861451088003e-05,-421.4933816440356,139.70076693582507,7.554167761580028e-10,0.006906416029265996,-8.69815327971705,-1.388534861292884,0.7490910950622665,0.01565862132496576
0.0005,discovery_scan,0.41,0.3002849031543217,-0.5215803677067302,0.2467563474785157,54,128,-5.300924469105861e-17,0,14,14,-0.007329339391212131,0.0005754693410907338,-17.564788205091876,5.676345078924629,1.37634572709877e-09,0.006570209737968812,-8.93545415411001,-1.3323293268785836,1.1477968921643407,0.00964017382548979
0.0005,discovery_scan,0.42,0.3002849031543217,-0.5215803677067302,0.2527747949779917,54,128,-3.533949646070574e-17,0,14,14,-0.13904987218422335,0.009462288995061314,-0.49903958210188765,0.013891049653335368,2.572751678825306e-09,0.006233408019274156,-9.180775410224085,-1.2767519443344355,2.101996454696513,0.0036217263260137633
0.0005,discovery_scan,0.43,0.3002849031543217,-0.5215803677067302,0.2587932424774677,54,128,-1.0,-1,21,20,-0.7672077196116419,0.014112362933378995,0.27896013534317626,-0.24425095573052077,4.966387422776579e-09,0.0058978669917950635,-9.440767425023033,-1.2217832628821794,2.402092445572829,0.0023967211734608473
0.0005,discovery_scan,0.44,0.3002849031543217,-0.5215803677067302,0.2648116899769437,54,128,-1.0,-1,21,20,-0.9842633134284607,0.0012447894755620165,0.31709601694639206,-0.25690334911111784,1.001044831124571e-08,0.00556530080962314,-9.753487031069161,-1.1674048234836905,1.2817920328140107,0.008415168672936846
0.0005,discovery_scan,0.45,0.3002849031543217,-0.5215803677067302,0.2708301374764197,54,128,-1.0000000000000002,-1,21,20,-0.9989007046204949,0.0004369805504842004,0.3191327806485798,-0.2575582936294615,2.1501905365783743e-08,0.005234184985233614,-10.082002417003947,-1.113599093833527,0.8211897438780693,0.014433616172412844
0.0005,discovery_scan,0.46,0.3002849031543217,-0.5215803677067302,0.2768485849758957,54,128,-1.0,-1,21,20,-0.9966833384324941,0.0061249909973992,0.31980173296994285,-0.25742940723427044,5.138373148435935e-08,0.004903453200075155,-10.431803849039113,-1.0603494084053449,0.8164385316719149,0.01038857611199362
0.0005,discovery_scan,0.47,0.3002849031543217,-0.5215803677067302,0.28286703247537165,54,128,-1.0000000000000002,-1,21,20,-0.9682650735139077,0.0992032784051658,0.3269485301780974,-0.25364719008383524,1.5321467003513292e-07,0.004581160814643348,-10.808108559246817,-1.0076399130927698,1.1359048563779268,0.004370128612517676
0.0005,discovery_scan,0.48,0.3002849031543217,-0.5215803677067302,0.28888547997484765,54,128,-1.0000000000000002,-1,28,27,-2.060244742924102,-0.3066017746264591,0.2789677558518229,-0.2921646338544627,7.235860135609647e-07,0.004268413788058684,-11.214603919799838,-0.9554555140345224,3.0946553827484538,0.0007886295695294643
0.0005,selected_optimized,0.10267101520956654,0.3002849031543217,-0.5215803677067302,0.061792011475667735,54,512,1.0,1,0,1,1.000000000000003,1.236882376124701e-16,0.30254903313953185,-0.4706738925385924,1.8004718502499848e-14,0.006714080522330717,-6.043313205240766,-3.504419959321366,0.10808782867208146,0.01083521115780911
0.0002,discovery_scan,0.04,0.3830253165723413,-0.48128780134223514,0.024603945727665232,58,128,5.521796321985272e-19,0,0,0,-6.714504327534092e-16,-7.597991739051735e-16,nan,nan,3.5215306656142934e-14,0.007629141886539387,-5.96188827705298,-4.461415715527149,0.05783044676449878,0.039124436456244055
0.0002,discovery_scan,0.05,0.3830253165723413,-0.48128780134223514,0.03075493215958154,58,128,-9.387053747374963e-18,0,0,0,-7.774689221355263e-16,-1.4135798584282297e-16,nan,nan,6.432991025093127e-14,0.005731323555159775,-6.296288063986145,-4.327126082975903,0.0939968085854781,0.03297345002432775
0.0002,discovery_scan,0.06,0.3830253165723413,-0.48128780134223514,0.03690591859149785,58,128,0.0,0,0,0,2.9579158537610706e-14,3.304242919075987e-15,nan,nan,1.2319292457451986e-13,0.003761657079579576,-6.766375192295728,-4.198761653770088,0.17347067626234317,0.026822463592411444
0.0002,discovery_scan,0.07,0.3830253165723413,-0.48128780134223514,0.04305690502341416,58,128,1.3252311172764653e-17,0,0,0,1.012546846573132e-05,4.808987262655295e-07,0.3639527378939,-0.4382176557928228,2.473487366966439e-13,0.0016462904128810047,-7.641762920537786,-4.075640975609095,0.49648004362110293,0.02067147716049513
0.0002,discovery_scan,0.08,0.3830253165723413,-0.48128780134223514,0.049207891455330464,58,128,1.0,1,0,1,0.9962929927404299,0.0001754081659937419,0.36395273789869464,-0.4382176557857942,5.328036820346432e-13,0.0010292849044106704,-8.158174863736397,-3.9572054867617306,1.0719445392423708,0.014520490728578826
0.0002,discovery_scan,0.09,0.3830253165723413,-0.48128780134223514,0.05535887788724677,58,128,1.0,1,0,1,1.0000000019023378,1.4659846457699755e-08,0.3639527376349841,-0.43821765566777077,1.381706232253987e-12,0.003747558278411879,-6.918892803983272,-3.8429895637608373,0.37956430104109207,0.00836950429666252
0.0002,discovery_scan,0.1,0.3830253165723413,-0.48128780134223514,0.06150986431916308,58,128,1.0,1,0,1,1.0020205790314658,0.010553668805517176,0.36376302933748383,-0.43813275206114555,7.862991747708974e-12,0.005614928292922498,-6.579408406008347,-3.732489993372633,1.0871082024949614,0.0022185178647462084
0.0002,discovery_scan,0.11,0.3830253165723413,-0.48128780134223514,0.06766085075107939,58,128,-8.834874115176436e-18,0,8,8,-9.288736998697614e-05,0.0004600223701084788,-37.33685300433782,16.434710062238015,7.390126026539878e-12,0.006029086457717534,-6.4872902199077735,-3.625367600704325,0.8302353804984328,0.003932468567157968
0.0002,discovery_scan,0.12,0.3830253165723413,-0.48128780134223514,0.0738118371829957,58,128,-3.975693351829396e-17,0,8,8,-1.438101779528529e-08,-1.3005449639944492e-07,147220.47310446695,-16406.79985097302,5.099823311474474e-12,0.003661648057964923,-6.879954744458459,-3.5214470482181564,0.5198645064728582,0.010083454999074273
0.0002,discovery_scan,0.13,0.3830253165723413,-0.48128780134223514,0.079962823614912,58,128,1.766974823035287e-17,0,8,8,-0.0003520353590658467,-0.003852902691587531,5.3433040355892585,-1.0475145393520322,6.149107322634507e-12,0.0011892178105535858,-8.068241408981345,-3.420476430127387,1.0731953859653087,0.01623444143099058
0.0002,discovery_scan,0.14,0.3830253165723413,-0.48128780134223514,0.08611381004682832,58,128,1.0,1,8,9,1.001481022789464,-0.019607120281299302,0.37192524970667296,-0.41705006217604484,8.796019212651163e-12,0.0007684218415845395,-8.544188319523169,-3.322233720439608,1.1533478504304535,0.022385427862906898
0.0002,discovery_scan,0.15,0.3830253165723413,-0.48128780134223514,0.09226479647874461,58,128,1.0,1,8,9,1.0000002719814949,-2.8554172126471094e-06,0.37154784536415175,-0.41700220019614537,1.3328063411328491e-11,0.002143932205498382,-7.559837144080803,-3.2265219660601976,0.391244466401536,0.02853641429482319
0.0002,discovery_scan,0.16,0.3830253165723413,-0.48128780134223514,0.09841578291066093,58,128,1.0,1,8,9,1.000000000070285,-7.37891760635728e-10,0.3715477902243094,-0.4170021932033748,2.0778627696253034e-11,0.003270630394283313,-7.191312858703078,-3.1331654738632246,0.21494884059638994,0.03468740072673951
0.0002,discovery_scan,0.17,0.3830253165723413,-0.48128780134223514,0.10456676934257723,58,128,1.0,1,8,9,1.000000000000032,-3.1240114871263875e-13,0.37154779021006273,-0.41700219320156773,3.294679989316941e-11,0.004212852629230963,-7.036645303003533,-3.0420067434779225,0.13862291879294045,0.040838387158655814
0.0002,discovery_scan,0.18,0.3830253165723413,-0.48128780134223514,0.11071775577449354,58,128,1.0000000000000002,1,8,9,0.999999999999999,2.1557092841030504e-15,0.3715477902100568,-0.4170021932015671,5.325182433000469e-11,0.005016375903315899,-7.00236695023125,-2.95290396849854,0.10016747277454766,0.04698937359057212
0.0002,discovery_scan,0.19,0.3830253165723413,-0.48128780134223514,0.11686874220640985,58,128,1.0000000000000002,1,8,9,1.0000000000000013,4.806171518655981e-15,0.3715477902100567,-0.4170021932015672,8.66108929175413e-11,0.005670429379033523,-7.044761341949091,-2.865728977406909,0.09741736369156673,0.049065024932231235
0.0002,discovery_scan,0.2,0.3830253165723413,-0.48128780134223514,0.12301972863832616,58,128,1.0000000000000002,1,8,9,1.0000000000000038,1.2722218725854067e-15,0.37154779021005646,-0.41700219320156706,1.4274074241812482e-10,0.0062269725007491885,-7.118298373547709,-2.780365519311279,0.10923346706418346,0.042914038500314916
0.0002,discovery_scan,0.21,0.3830253165723413,-0.48128780134223514,0.12917071507024247,58,128,1.0000000000000002,1,8,9,0.9999999999999856,3.5339496460705744e-16,0.3715477902100586,-0.417002193201567,2.3620964080472225e-10,0.00666307376593267,-7.211848773486249,-2.69670782351103,0.12218483176132855,0.03676305206839861
0.0002,discovery_scan,0.22,0.3830253165723413,-0.48128780134223514,0.13532170150215878,58,128,1.0000000000000002,1,8,9,0.9999999999953946,6.149072384162799e-15,0.37154779021068646,-0.4170021932016154,3.9303565712508453e-10,0.007009768778192887,-7.321892855778165,-2.614659379050442,0.14055817763440004,0.030612065636482305
0.0002,discovery_scan,0.23,0.3830253165723413,-0.48128780134223514,0.14147268793407508,58,128,1.0,1,8,9,0.9999999986371669,1.6055440032027833e-12,0.3715477903963929,-0.41700219321584925,6.561722441690277e-10,0.007270953793366479,-7.44814018237332,-2.5341318929063443,0.1642731294391391,0.024461079204566
0.0002,discovery_scan,0.24,0.3830253165723413,-0.48128780134223514,0.1476236743659914,58,128,1.0,1,8,9,0.999999683540597,3.725096741686956e-10,0.3715478334786429,-0.4170021965179637,1.0954797026143756e-09,0.007446906955015923,-7.592870580134866,-2.4550443946580045,0.23708547528840906,0.018310092772649694
0.0002,discovery_scan,0.25,0.3830253165723413,-0.48128780134223514,0.1537746607979077,58,128,1.0000000000000002,1,8,9,0.999941173261624,6.924113270854496e-08,0.3715558338917929,-0.41700280972363096,1.9171679569466054e-09,0.007550785821938166,-7.751415313217029,-2.377322462359816,0.43550228313876005,0.012159106340733389
0.0002,discovery_scan,0.26,0.3830253165723413,-0.48128780134223514,0.159925647229824,58,128,1.0000000000000002,1,8,9,0.9911688875395425,1.0303337956601798e-05,0.3727660006268119,-0.41709556507076245,5.0899766062946745e-09,0.007599601951051156,-7.923687617871335,-2.3008975495300734,0.9739467746076804,0.006008119908817083
0.0002,discovery_scan,0.27,0.3830253165723413,-0.48128780134223514,0.16607663366174033,58,128,1.0000000000000002,1,16,17,0.47248812738201795,0.0002933850400624274,0.5241973586865158,-0.42870228655021125,1.3997521674161067e-08,0.007585253769607209,-8.117692145754967,-2.225678308391695,2.9990302912174567,0.00014286650907074927
0.0002,discovery_scan,0.28,0.3830253165723413,-0.48128780134223514,0.17222762009365664,58,128,1.766974823035287e-17,0,16,16,0.008449017933937077,9.870868999557943e-06,16.417397655602965,-1.6468828012313403,1.179988143524632e-08,0.007531928263781006,-8.326637306981056,-2.1516128475464837,1.3908101921060776,0.006293852940987055
0.0002,discovery_scan,0.29,0.3830253165723413,-0.48128780134223514,0.1783786065255729,58,128,-2.208718528794109e-17,0,16,16,9.371873513636111e-05,9.606334406207103e-07,1457.9861974292055,-125.45180722131202,1.2207257179295672e-08,0.007427612662701651,-8.549297354532259,-2.078671890578267,0.8920132627088533,0.012444839372903332
0.0002,discovery_scan,0.3,0.3830253165723413,-0.48128780134223514,0.18452959295748922,58,128,-3.975693351829396e-17,0,16,16,-0.00013077359964113922,6.501641797593219e-05,-869.3703611906174,-353.8553251059523,1.940118111442909e-08,0.007296117046070331,-8.785177967388162,-2.00680481502388,0.7045145139882238,0.013169525557752193
0.0002,discovery_scan,0.31,0.3830253165723413,-0.48128780134223514,0.19068057938940552,58,128,-1.0601848938211722e-16,0,16,16,-0.00872099385504424,0.004249168115127926,-12.665821377157645,-5.522023540107708,3.0850943112822626e-08,0.0071288300185225525,-9.039236325809327,-1.9359645857881842,1.195803622507926,0.007018539125835888
0.0002,discovery_scan,0.32,0.3830253165723413,-0.48128780134223514,0.19683156582132186,58,128,2.1203697876423444e-16,0,16,16,-0.35601771082236944,0.10725959104086753,0.11115663911203152,-0.38389455552117246,4.951658258211668e-08,0.006932497128419682,-9.310472334590738,-1.7244325039496182,2.7885771771986567,0.0008675526939195544
0.0002,discovery_scan,0.33,0.3830253165723413,-0.48128780134223514,0.20298255225323816,58,128,-1.0000000000000002,-1,24,23,-0.9700335346314558,0.014218067052879726,0.33019209652976556,-0.2958119368044359,7.962273738674707e-08,0.006718601159894725,-9.593825952019392,-1.7971925874819186,1.4804008571954617,0.0052834337379912555
0.0002,discovery_scan,0.34,0.3830253165723413,-0.48128780134223514,0.20913353868515447,58,128,-1.0,-1,24,23,-0.999328591860979,0.0003304252803923295,0.3344466088039506,-0.2941010330612433,1.2839803992926668e-07,0.0064898399219631,-9.888800027780029,-1.7291819849253671,0.8120661771572972,0.011434420169907561
0.0002,discovery_scan,0.35,0.3830253165723413,-0.48128780134223514,0.21528452511707075,58,128,-1.0,-1,24,23,-0.9999835662524211,8.092248277291128e-06,0.33453954640120426,-0.29406365898632675,2.0780422250367306e-07,0.0062376132963052645,-10.194983917009397,-1.6620400765526997,0.5676878527124147,0.01758540660182384
