status,center_id,source_kind,turn_numerator,turn_denominator,sigma,spectral_parameter_real,spectral_parameter_imag,physical_dimension,border_rank,bordered_dimension,matrix_nnz,factor_nnz,factor_seconds,certificate_seconds,approximate_inverse_frobenius_upper,residual_frobenius_upper,residual_center_frobenius_upper,residual_radius_frobenius_upper,center_inverse_two_norm_upper,inverse_sha256,residual_center_sha256,residual_radius_sha256
rigorous_physical_resolvent_center,turn_00000025_of_00000128,uniform_rational_turn,25,128,0.01,-0.23491727161900408,-0.303687098521858,2048,4,4100,1258116,3607847,2.2640161610324867,25.765699053008575,189.81727990554953,7.961068179553561e-10,2.357867363216263e-13,7.959199419545513e-10,189.8172800566644,a48715331411916cdc6a21f08fad024760020a6efbfa4e2f3c8024f8fab53e5b,59718bdbb0793c4fb3231d7a59b31f6fca5dae2d7edf31480d42279b56d56264,e35b5abf3f7eba67018fddf770b44625a5be838997cdcd05aac10d8bb7e64ebf
rigorous_physical_resolvent_center,turn_00013045_of_00065536,adaptive_unresolved_midpoint,13045,65536,0.01,-0.2407465563672457,-0.30167825458618225,2048,4,4100,1258116,3607849,2.2557786759571172,26.950983725022525,185.22703098811232,7.644452860624145e-10,1.2839430249491592e-13,7.643332246399804e-10,185.2270311297083,4c5a36ce76297406560d451e1afec8dd12eb603f69e1e3c60c002acecd10fec2,743163898d8dfb475f54c3eb310c20c436ee82eab9a2a123ea631397879014d6,af4bbdebbf4db29a690ae57a8f579c23dd884004bb5c8edbb21abc656f26cb8f
rigorous_physical_resolvent_center,turn_00053203_of_00262144,adaptive_unresolved_midpoint,53203,262144,0.01,-0.24688018224095698,-0.29972792983383334,2048,4,4100,1258116,3607849,2.2367797999759205,25.471240420010872,180.53461434982913,7.326695860282681e-10,9.683671312559263e-14,7.325816382175681e-10,180.5346144821014,e98aec9c4ccc841086d374b50571d021620cf149fd7652796e9a27f1079a357e,58b7f960522ef36b0dd3337e46b0aaf2583862ced82fd14f6aca9ecc9d14087c,9bbc0e1ac48f032d936850da2046c0aff59086152e886a98d9e9a23d2cac6950
rigorous_physical_resolvent_center,turn_00027113_of_00131072,adaptive_unresolved_midpoint,27113,131072,0.01,-0.25305978102060694,-0.29792857108115695,2048,4,4100,1258116,3607849,2.2463108809897676,26.434699979028665,175.94509743040211,7.020834059733328e-10,8.766282627212318e-14,7.020022493212529e-10,175.94509755393028,762e63947112c5621e7c9afe902583c72a6b1d577c4f91aafebf3f66b4ad54b2,5ecb124f1e0391a3492270c6e18d7f92cc11f1d1dcb0383fe42e6cb4bc8b2e24,4b4700e31b78a9ae5c14a79102ebcfff515052ecfee28b475151d7bf509e2d83
rigorous_physical_resolvent_center,turn_00000027_of_00000128,uniform_rational_turn,27,128,0.01,-0.25956844439479443,-0.2962092470132904,2048,4,4100,1258116,3607849,2.238760653010104,25.740802213957068,171.25730668120391,6.712828834111404e-10,8.22691699579408e-14,6.712063205403497e-10,171.25730679616606,67019270c83faef809d8a45a996d4e4b7b8dfa5fc40c6c341037d917826e1a7c,601a94f0fbfbd3a420d4c7edd682ded08cfbb9b68372ced8ca7c52de2d026a79,387c64c7384b1d6b1694968378f3c9166a7b8919fbd6bd063e410d5edc81b1ce
rigorous_physical_resolvent_center,turn_00112541_of_00524288,adaptive_unresolved_midpoint,112541,524288,0.01,-0.26553280572305626,-0.29478906570141883,2048,4,4100,1258116,3607849,2.2637617419823073,25.67995521199191,167.09065379474643,6.442369210546265e-10,7.778467407089396e-14,6.44164634185103e-10,167.09065390239243,ef22f9f7f772cd305e1e4b7a168b715d85b205af0cb80f5b5762b99dfbf94f79,6fdebb078d55c811096d3405adb33a2b1bbe0a2136c07cd2e240f4aee5f66241,5139eceabb407241f368ca0749f9cbf8447e31575fd5e3fd5e59590a8bacef11
rigorous_physical_resolvent_center,turn_00114587_of_00524288,adaptive_unresolved_midpoint,114587,524288,0.01,-0.2718278850996654,-0.29344850289405966,2048,4,4100,1258116,3607849,2.2339901819941588,25.45685613004025,162.82482234261465,6.168355206352094e-10,7.537250721963422e-14,6.16765385868787e-10,162.82482244305083,4e191a25a751be95acd4c13f7b113f4ef2b1eada403983b4e7ba27ec65aa5e1c,63a56d17208bdcc1f7dde452b0dd00ebb4a1149a12ac168dade4a247cf5bcc76,4b79a79895c839d044804707d54dc1efae0362a548f6347ca28c29c44c29f8e2
rigorous_physical_resolvent_center,turn_00116633_of_00524288,adaptive_unresolved_midpoint,116633,524288,0.01,-0.27815393915377434,-0.29226268119465615,2048,4,4100,1258116,3607849,2.2575936280190945,25.841158021998126,158.67261824756832,5.904114205302987e-10,7.268786436462162e-14,5.903434370078139e-10,158.67261834125048,a2e0dc4a25134b909e670bcf07c4ea1c187a358898deac55cae820061984323e,4d0f382f4cb9d0c252f344cb5b4ea9ec79434bbdba2fddaaab8184f12e0b5d74,61146bfd94301f0de436ecac2deec3b13722bd64aa15ec35ed051436bbe3c8e2
rigorous_physical_resolvent_center,turn_00000029_of_00000128,uniform_rational_turn,29,128,0.01,-0.2848338726564974,-0.2911836408648941,2048,4,4100,1258116,3607849,2.2584827480022795,25.929489699017722,154.43276281020925,5.636542237007169e-10,7.155914834549633e-14,5.635878924214737e-10,154.43276289725597,76860a494b724f03711b3e42e988edd7e1620474291bc44b309945c0a8f62b02,7c24a64af0515de669969979b974e65c795227a85c902ed81bc634bf35425c27,fd669e50a705c785c043524d2dc8de1069893c4003a5009c257476aac34876b1
rigorous_physical_resolvent_center,turn_00120723_of_00524288,adaptive_unresolved_midpoint,120723,524288,0.01,-0.2908774990299222,-0.2903587975152448,2048,4,4100,1258116,3607849,2.2350407449994236,25.99618463398656,150.72318911669748,5.404101164803584e-10,6.996146552252619e-14,5.403454465562672e-10,150.72318919814987,9b471c6b5f3f396dd3647a430bd511931098be16c979409448e5e5a06da26dcb,d76d5bc69a218b9b809b1c4a25428f64ce350e38c1053e46e448ac3742164920,c584bbab7c26b86116f4b96a5c5d2ed517d38ff86fdb6e0847b8fb1c57ecb94a
rigorous_physical_resolvent_center,turn_00122769_of_00524288,adaptive_unresolved_midpoint,122769,524288,0.01,-0.2972735780288772,-0.2896409490372135,2048,4,4100,1258116,3607849,2.24663656699704,25.397759468993172,146.92634953917585,5.167648438303984e-10,6.80175635829519e-14,5.167024481787075e-10,146.92634961510225,620481008ee2f869a4d23ff4ed433eedbeacc1320082193d90062587737a4375,af4a031481a8813f9ec3130ea68b355a0cc2352c8a380a9be641f6fe55f17a9f,543ae108c84a0214c87c345b160f7080869e7299841d8f68f3b4fa54c1e58fc5
rigorous_physical_resolvent_center,turn_00124815_of_00524288,adaptive_unresolved_midpoint,124815,524288,0.01,-0.30368533409186027,-0.2890801307180722,2048,4,4100,1258116,3607849,2.2303725669626147,25.82310720300302,143.25152567166688,4.940106235231231e-10,6.795388435324949e-14,4.93948738084102e-10,143.2515257424347,52c89842e5bdceb2390cb8cbd2f1dd53b5cd3d5e530bc6d1894e930029eeea53,3594533ebf7bb0eba1c2f205c5d00658a0b68b8b977346883a6f7e99393e2b16,86d76afbd4e9ef78748e58634056f9dc2f999572289654b0971676ae0a8f96d9
rigorous_physical_resolvent_center,turn_00000031_of_00000128,uniform_rational_turn,31,128,0.01,-0.31047023651846467,-0.2886586794111541,2048,4,4100,1258116,3607849,2.257460773049388,26.202393856015988,139.50366847509264,4.709262816125656e-10,6.687255105214074e-14,4.708651558263086e-10,139.50366854078862,889f2b64945f5eb5a21ac897e6bdf590caee85bedd260a622d24a4ec803a7052,ca615aa3f846604fb8b62fb0127344a49f3dfef08f511909f3b397961dcd1f05,a9dea9af4928c1acf5c697dd42a3152f3ead0c1f2eb74d00fc3e275cc1da9c64
rigorous_physical_resolvent_center,turn_00032739_of_00131072,adaptive_unresolved_midpoint,32739,131072,0.01,-0.3229855223444281,-0.28834274180845665,2048,4,4100,1258116,3607849,2.252565753995441,25.75263563997578,132.9609690912768,4.309065641738131e-10,6.46311940420439e-14,4.3084796636161735e-10,132.9609691485706,dafe9f4e82bf4c54182cd520a0550fcfe1860ec105401a935bd099da0c36d217,64f500ee43dbfaa8e00c3bc35e851ac117f7a6916fee72366ea8bce43f398e36,f429ee9ae6cdff70b29dea675118dee48a4179e4e58def828a713a605cfdfb3c
rigorous_physical_resolvent_center,turn_00000033_of_00000128,uniform_rational_turn,33,128,0.01,-0.33623064378244355,-0.2886586794111541,2048,4,4100,1258116,3607849,2.2429671270074323,25.32818055897951,126.54080062720278,3.919815098684113e-10,6.197204892143009e-14,3.919252710972486e-10,126.54080067680448,77740eb2e81901f741a602308369ad944722b8d4a3c0ed92bfc192be407f3f42,5b1e7794fb1da3a79b5b8846cdd42ede9f631749a604005dfae4aabbdc883f6f,18f149a55aa28ca76e74d267d01c1ab1ad4f7eb8f2663d7603a527abe24e93b7
rigorous_physical_resolvent_center,turn_00139143_of_00524288,adaptive_unresolved_midpoint,139143,524288,0.01,-0.34870097673269784,-0.2895694561597242,2048,4,4100,1258116,3607849,2.241968108981382,25.46782425697893,120.94552017111043,3.583635013460692e-10,6.15454161962324e-14,3.583083089518115e-10,120.94552021445291,4fc6a9c7ec65e8aaefaba78ea4d977497c1deef1d281b9b876a441215cf44ab6,25b912b86c2e2c884d9cc0bb9ad66af4ab75331432223d10f9fd3421a8feb4f7,34e8f1505a1eb25d9969b9183e81f19bdc6fe7df01e037a7b683304b43c01c7b
rigorous_physical_resolvent_center,turn_00000035_of_00000128,uniform_rational_turn,35,128,0.01,-0.3618670076444108,-0.2911836408648941,2048,4,4100,1258116,3607849,2.2475752340396866,26.103810801985674,115.48151682444595,3.2586064840667193e-10,6.004074224017487e-14,3.258077810933834e-10,115.48151686207686,274c2842da74141c6f4cbe0d721167cf50759566fd302599113f97ec1e889574,87fadb60fd2f1a0846d735db4e3ac896d1abc3d005d287bd1ecd4cd5aaa65c2e,6bb69a1dbcb662aa65edc662d9ec0d44d0591d807ca73b5b39efd3d8df2ada5f
rigorous_physical_resolvent_center,turn_00147335_of_00524288,adaptive_unresolved_midpoint,147335,524288,0.01,-0.3741880208006474,-0.29331233834922066,2048,4,4100,1258116,3607849,2.248204076953698,25.759727617027238,110.75158021322505,2.9805527897395443e-10,5.868339383229449e-14,2.9800335949441613e-10,110.75158024623516,906411b143f7fcd65f9e8545b6c7f0b74e7ada628b2846fd3d538a6e6af9ab91,635d52824e9ca605e9384d1e652b334988bb1ed33d034f31267f44a0f60da1ca,9d238d72aef2f6506fb0bd3e08ecd6802e58a96655e01b4f2c47a37dbb5a0011
rigorous_physical_resolvent_center,turn_00000037_of_00000128,uniform_rational_turn,37,128,0.01,-0.3871324359061138,-0.2962092470132904,2048,4,4100,1258116,3607849,2.239267898024991,25.231660371006,106.1492358113463,2.713808397328301e-10,5.770724502057653e-14,2.7132978227164417e-10,106.1492358401532,079b3010721f2b3ee1bb9cd4883a760a209877b6ae99e087839b43f07e0facc5,5ce40359584bfc503fadc1a7423f06d38e70afc519cf0d6c562532f00ef1eaee,b26a3c736e089e9d008a6d7afea3cf486c2940ead953f161d47d9f3902331d74
rigorous_physical_resolvent_center,turn_00155529_of_00524288,adaptive_unresolved_midpoint,155529,524288,0.01,-0.3991914945669409,-0.29953718243325567,2048,4,4100,1258116,3607849,2.2475741879898123,25.868411869043484,102.17035448463744,2.487080378723648e-10,5.655019386670422e-14,2.486583233783151e-10,102.17035451004806,98b5c4c5c81cac124471c5681e3735227fdccfb759800459ddb772947d4e7109,71d843a4cde7c1c7224ed6553398357eb132a022266dced4979d9bf91d9d0fae,47b4e67c4c51afa364dd0002957747bc92e9ced5e8d9942e1fede703928f0c1b
rigorous_physical_resolvent_center,turn_00000039_of_00000128,uniform_rational_turn,39,128,0.01,-0.4117836086819041,-0.303687098521858,2048,4,4100,1258116,3607849,2.2638565140077844,25.429885909950826,98.30281651411956,2.2710826530032633e-10,5.69719053191441e-14,2.2705826933675946e-10,98.30281653644496,43ab0c263648f79b8cc93b07d0e1a82b9451fb25f4fa1a18da0d648247624d87,32a628363dcb36d43d37eaf2325eca533e4471b1e8f3dae352f77c208ccc524a,4e55a092d481bcf5735e17ddf239a37eddcf62fa5a1daef7d3c05ed0d6d19dce
rigorous_physical_resolvent_center,turn_00163723_of_00524288,adaptive_unresolved_midpoint,163723,524288,0.01,-0.4234642211272599,-0.3081834029705922,2048,4,4100,1258116,3607849,2.2563370180432685,25.98618472297676,94.95126425164271,2.0881771820403707e-10,5.542931839589483e-14,2.087688689345836e-10,94.95126427147025,4e499a528d8f094909feece9b307562b2f1c4d5bf633812b84294579a4defbee,bd2f964f498ca82fc1825c4d4db901dd92f3f06c16339e81eacdf751ce348b5a,2cce44e8459f00c3ecc92b2a2b93b4a210215f2ca3517f85df3a26f696e3550f
rigorous_physical_resolvent_center,turn_00000041_of_00000128,uniform_rational_turn,41,128,0.01,-0.4355831217022492,-0.31354517959275996,2048,4,4100,1258116,3607849,2.247412756027188,26.035683059017174,91.68829460726086,1.914704127833326e-10,5.339399019223323e-14,1.9142340473534844e-10,91.68829462481648,19f32e6083fb1558c1c21274a13de64a05180302e85c51130db421506f7ecbe6,afe631dc8063f7247cf3ffd02b6bb07721b068492a74b199a162b897dadfc734,0ccedcfb29d46bba1c1a75605a77282e28eda55548d15e7509a1f63c1df7a559
rigorous_physical_resolvent_center,turn_00171919_of_00524288,adaptive_unresolved_midpoint,171919,524288,0.01,-0.44677787961392373,-0.3191706497983907,2048,4,4100,1258116,3607849,2.263195719977375,25.942086289986037,88.84676562354666,1.7679935249934444e-10,5.5522052471878137e-14,1.76751402250491e-10,88.84676563925473,aec554b8b8d2026344402ace3ff9c1a28680e41e5bae46ad664e2710b60920ee,2a86b8c04c526fff723b9e84749d80e3b014b844f45e3dbf6b9bb23ce81855fd,386dd777eab671f90ebc19604d445d42910363603e6bc7e420511f7dc6ce7606
rigorous_physical_resolvent_center,turn_00000043_of_00000128,uniform_rational_turn,43,128,0.01,-0.4583017726466261,-0.3256885515163084,2048,4,4100,1258116,3607849,2.24533743201755,25.984427950985264,86.07465628786798,1.6293101845371953e-10,5.440441505408058e-14,1.6288310449272127e-10,86.07465630189223,1bb60ca29832c40ab8e39772aa69908b3dc2287d31623445f7bcd072edcf50de,f8d92db41cf19d8fd28320ae571415f15fa4459ecabb300f99cffa5141f6313f,244ea3d00f6cf5647dc58cae20ae62f18814cafada1dd50744a02668b98c49b0
rigorous_physical_resolvent_center,turn_00180115_of_00524288,adaptive_unresolved_midpoint,180115,524288,0.01,-0.4689017042223197,-0.3323911887278253,2048,4,4100,1258116,3607849,2.2489210690255277,25.99976497096941,83.64538963567388,1.511820029556641e-10,5.407008731182438e-14,1.5113447209977284e-10,83.64538964831958,6b2d1f7ee4f8a6e0a0c03226b518ba7a8cb297ff25f4dd80201bce6765790340,4d70c7c45a452d3403d7b34c9c92dc744a1d72e1e5da369c59d46e529c7c719b,f9dbf0acdb51f3fe17d61538e7d64a97633134dc45d2fef00ae226669519979e
rigorous_physical_resolvent_center,turn_00000045_of_00000128,uniform_rational_turn,45,128,0.01,-0.4797207684871623,-0.34000026698263697,2048,4,4100,1258116,3607849,2.257324075035285,25.79465989401797,81.26966277970944,1.4009274000658569e-10,5.219254635938567e-14,1.400467067719412e-10,81.26966279109475,174d9ca9ff3efc0be70c0f8bdd8087d2be4c7352dc61a26f3ff65390d1316ac4,3db0ca1752a761c6965cc6bc26767f87e81da8e2a979fa4578823b6a5a7a9142,18733714e6e1283333c168a3e2c8fee7b7ca981c09afe9e33a25e787e65a6e0e
rigorous_physical_resolvent_center,turn_00188311_of_00524288,adaptive_unresolved_midpoint,188311,524288,0.01,-0.48962242247308374,-0.3477175744746416,2048,4,4100,1258116,3607849,2.2356323630083352,25.166161914006807,79.17462408450797,1.3067124702185572e-10,5.317025759612171e-14,1.3062491292506315e-10,79.17462409485384,df552f912f255bab793967c331c7c01ce5ad9b0bad80aba976bba74a50b149c5,6711a1a3bf644e282a7c497b55f693c487fc4500ca79628430d15763effd06a0,cd293a411f517ed3a4d527a81528641ad848397d9c1e04507a4dce8b49245a41
rigorous_physical_resolvent_center,turn_00000047_of_00000128,uniform_rational_turn,47,128,0.01,-0.49963383258509936,-0.35634249634822557,2048,4,4100,1258116,3607849,2.244543461012654,25.820900477003306,77.12131857868728,1.2178435920596894e-10,5.546515617543148e-14,1.2173548785688978e-10,77.12131858807948,cdd74373f3d687d1619ada3689b91878ecb3d3bbba1660bc3d12f6b7b2e74364,9aa88ac4eceac04d9f8b38085519743d5e41492259ed52decc3ba34dbd7c77db,527a3bae40b29d26bda613d76caa2f91270be7864aedcb9a3871ab78b9b3f03a
rigorous_physical_resolvent_center,turn_00000003_of_00000008,uniform_rational_turn,3,8,0.01,-0.5089650928945346,-0.36522659470127694,2048,4,4100,1258116,3607849,2.2568899960024282,26.23779901099624,75.255591947277,1.1401708651921624e-10,5.6183211725196595e-14,1.1396858209709795e-10,75.25559195585744,16d10941e5224f5b6f78b08ece2fea51dcb5dd376fd2bb49637753a259f31c82,d91eba70a07da10ee4ed6654a9c90cfa3cb639aece2cf4108559b98be0d6f6ab,37a549bc27092d4316ee115294a518c3cb3fdd735996b9663d474d1092c72327
rigorous_physical_resolvent_center,turn_00000049_of_00000128,uniform_rational_turn,49,128,0.01,-0.517849191247586,-0.37455785501071215,2048,4,4100,1258116,3607849,2.2502477309899405,25.370673037017696,73.51236430856919,1.0703701481515738e-10,5.598504040230664e-14,1.0698903770449053e-10,73.51236431643775,0015e9fd244d1f11dd7289eedc8e85d4d58f062d2f57f3aebd7f617cf4ed99f4,38a4b34ac26951ad767f44e115720cc5aea76b87e2937ad1f36b72f723f98878,c2527e5cea06fa16e2e45e3ac5190193ddcba8e6a0f709bc7717b1c1d47c3dd3
rigorous_physical_resolvent_center,turn_00000051_of_00000128,uniform_rational_turn,51,128,0.01,-0.5341914206131746,-0.39447091910864923,2048,4,4100,1258116,3607849,2.2447734769666567,25.410189439018723,70.35291355337796,9.50949280439213e-11,5.680823515397774e-14,9.50459862319002e-11,70.35291356006819,931e979b9dc245616f01073bcd5017a7dba02430c11412c7df4285be48516e43,23c6570e9c09a580f0f9f43e340a7ed04d8fbf989f7f1a24847f5d88e022ffb3,7444fa282b21dc8ef52ad15c0a7cf8a7c973c4d612e3ceea59e6ec183e83c4c6
rigorous_physical_resolvent_center,turn_00000053_of_00000128,uniform_rational_turn,53,128,0.01,-0.5485031360795032,-0.4158899149491855,2048,4,4100,1258116,3607849,2.2627250379882753,25.29438991501229,67.57370601201417,8.536031387062151e-11,5.472372876893366e-14,8.531341135106585e-11,67.5737060177823,dc99a38665143d066eef3ce0b79f790d01001561ac71b1362715d4b4c09163e0,22e7ab345a432808c65f63d53c93fd3d9b4346320593b6d365fa538a2862293e,dca1d6d63bbccbc1be22e894645b94635e569b58fcedec8721b8aa34f5c5ce0e
rigorous_physical_resolvent_center,turn_00000055_of_00000128,uniform_rational_turn,55,128,0.01,-0.5606465080030516,-0.4386085658935623,2048,4,4100,1258116,3607849,2.2445495260180905,25.79760124301538,65.12075525361342,7.738254191347363e-11,5.5676561999518047e-14,7.733334938457785e-11,65.12075525865265,82db2ad1e49c25654de864273d374a57da5ae039077948dc43aae771cfec0ded,064d45c3ff3083822a31ae3a5cf3dba52b60a5b8f38346899f49ace7d0635d37,988bf8e3d61b8f6c812af4ffd718592f6a6477567cd027ac6d120fd0aa531f40
rigorous_physical_resolvent_center,turn_00000057_of_00000128,uniform_rational_turn,57,128,0.01,-0.5705045890739535,-0.46240807891390734,2048,4,4100,1258116,3607849,2.2410336610046215,25.907597862009425,62.951381863938686,7.080112177302795e-11,5.441218018642724e-14,7.075287275755151e-11,62.95138186839573,a5b20586d3da4e5dc5f4002cc816ab1ed2a234d8120de849c20960611452a194,ea3afd7010a110a97e765f4433a54c5a6a94d5a5902f6f86699cbb7c15014e3b,5aa01e72ceea64d6880c7323f1a2e916b4483561982fdc550cc76de7cf9e6ba5
rigorous_physical_resolvent_center,turn_00000059_of_00000128,uniform_rational_turn,59,128,0.01,-0.5779824405825211,-0.48705925168969777,2048,4,4100,1258116,3607849,2.2374025419703685,25.982375179009978,61.0313632374143,6.53467973649903e-11,5.395372507691036e-14,6.529943983099334e-11,61.03136324140252,50f265e6cd8482b02597472896cb74c18982647bd7175e34a7070ce44e6c01d1,58fcf50f0699b1ace602fb7aa12e920e1e2e52ea145f04e2af4d8f58a7d7aebd,709ae6dc5ab743519f4a5ffe21053f2ed1d8b5f3c6a81d08ba0a7c9cfe32d035
rigorous_physical_resolvent_center,turn_00000061_of_00000128,uniform_rational_turn,61,128,0.01,-0.5830080467309174,-0.5123246799514007,2048,4,4100,1258116,3607849,2.2544594390201382,25.97255522495834,59.332905997602246,6.08113013370601e-11,5.5754292414923354e-14,6.076247445466099e-11,59.332906001210375,2d03baaff2b83f94fd037da17b361e6fdff51efb4d8b82684d62c811f7809351,83d791d01b48bcaf257a994bf74fd96d56746434b949c68a4910a85eb265ab28,94ad961fea871673044262a3d8a2682ac6fdf7baf5b89141d7358559f3fbb630
rigorous_physical_resolvent_center,turn_00000063_of_00000128,uniform_rational_turn,63,128,0.01,-0.5855330081846575,-0.5379610438133681,2048,4,4100,1258116,3607849,2.255098275025375,26.12457873299718,57.83319964390527,5.7027322620876825e-11,5.566607850437106e-14,5.697821909224423e-11,57.83319964720335,762a895ebc0fd31f146148958fa3516db45f28c89ba12536eee106f454d4c950,4be2c5ee33deda17e5d3e77d66fa0e441ff671ff0c3d187348b083c7e2d26f79,f45892b67b03cd0edbeefe20e23bea963ac34ee283ca8342aa0e0383a6b0b006
rigorous_physical_resolvent_center,turn_00000065_of_00000128,uniform_rational_turn,65,128,0.01,-0.5855330081846575,-0.5637214510773468,2048,4,4100,1258116,3607849,2.258854095998686,25.524593830981757,56.51337418027676,5.386855426549372e-11,5.613321307774294e-14,5.381936928180377e-11,56.51337418332107,fc98e7506aca3e224da8fd3304982db3060d3de3529aab3c14489c40782e2ba0,a571c360c060c4731170bf35bcadf7673988da45d3d1cb93e68db03027fc0d4c,67b2d631403796f4af27086e7bb231e9377e67814ae28f37d0a2ff85f71f11a9
rigorous_physical_resolvent_center,turn_00000067_of_00000128,uniform_rational_turn,67,128,0.01,-0.5830080467309174,-0.5893578149393142,2048,4,4100,1258116,3607849,2.2375784309697337,25.464436274953187,55.3577382302162,5.123618038995102e-11,5.562722875182969e-14,5.1186734182555906e-11,55.35773823305253,9ed24a425551e8dfa0ffecbe8ac4fb7e43382cf3dcbc68d3f6b2a30ad49e763d,27e959c7f19a70d561f6dc9226b5f1db7ac7bc38891284048557ca857068820f,da2370dce69e74d1078c9f2ddfb0e05784d6b517db11459df388f659666b7856
rigorous_physical_resolvent_center,turn_00000069_of_00000128,uniform_rational_turn,69,128,0.01,-0.5779824405825211,-0.6146232432010171,2048,4,4100,1258116,3607849,2.264823435980361,25.608463793992996,54.35321363658414,4.905359249437928e-11,5.73566961465835e-14,4.9002852148066865e-11,54.35321363925037,7571f22bd4a827dfc628c3848548b64ccab2c35bbaa2c9a42ff47ff0a3ba7d07,168ff9d10cd17def29656d2da1b302ef376e2407fc01ceeef2276f63b0fe64d4,93f7931a3d53f722dde183ba457b50016b475843d141d053d34e659fc5ad1ff8
rigorous_physical_resolvent_center,turn_00000071_of_00000128,uniform_rational_turn,71,128,0.01,-0.5705045890739535,-0.6392744159768076,2048,4,4100,1258116,3607849,2.2421971859876066,25.746739502996206,53.4889098772676,4.725748637236675e-11,5.558675705488074e-14,4.7207417791743917e-11,53.48890987979537,a646537e817558bdc3996d7ddf854c0c3b026ac93a6260af8d3c828d42b59c91,603d1cbda61dafb479df01edd61453c5740fc8e212da7943a5704ea1f816019b,cbc0181907b50f2bd7b7a5a9d68ccefd1a9532f1ef65a0b4d6d9bc2e3089a08f
rigorous_physical_resolvent_center,turn_00000073_of_00000128,uniform_rational_turn,73,128,0.01,-0.5606465080030516,-0.6630739289971526,2048,4,4100,1258116,3607849,2.246700546995271,25.828550832986366,52.75580002465449,4.580228550363868e-11,5.4208876334925195e-14,4.575378423291128e-11,52.75580002707084,0010b3b6797662969f08c426803fafab4a198c51566b7c8a26d2f4bfd470d1ff,a39de3e287c02efb5d4759faca7201587bac7fa548b5d68e059feb3dd6fdfdd6,fb144f665482e508c781e099838c65142f20ae1b093405500272323f82b5909b
rigorous_physical_resolvent_center,turn_00000075_of_00000128,uniform_rational_turn,75,128,0.01,-0.5485031360795032,-0.6857925799415294,2048,4,4100,1258116,3607849,2.2595093169948086,25.815543709963094,52.14647223960263,4.465613893077405e-11,5.496734602217446e-14,4.4606448661722485e-11,52.146472241931306,2bdd1b904136aea19cf1ec2c54068ac423d6ab9bdbb79e1d38c5358ef9c73476,a4d594b1e7b2c57898b3cebf177f3be1a277980b44d38a32bbde4336996071f3,fab7a737d0d96c40fd252effe11cd1c393cc030a06a291dc92c18a11961310dd
rigorous_physical_resolvent_center,turn_00000077_of_00000128,uniform_rational_turn,77,128,0.01,-0.5341914206131746,-0.7072115757820656,2048,4,4100,1258116,3607849,2.261615337978583,25.93846107000718,51.65493898403945,4.378768952056761e-11,5.443328730730554e-14,4.373943415863159e-11,51.65493898630131,a34c79b983ca82ddada737b33459ff67d278d01a303e372c47f4b273ca1f9f3b,cc464f8f5a8020f22fcf55f05d11be5559d8effa072759e24b85e98b5af60797,52ccd1a89f58eae66d5b05fec15cd811a12d898fa5a275aef919baba47eca23d
rigorous_physical_resolvent_center,turn_00000079_of_00000128,uniform_rational_turn,79,128,0.01,-0.517849191247586,-0.7271246398800026,2048,4,4100,1258116,3607849,2.257483717985451,25.883264275966212,51.276491678154066,4.318344105206233e-11,5.4318642913753617e-14,4.3134424352741064e-11,51.27649168036837,75eaf360c829ffaa0c2da7ebd63fa3e8989e2c3caf7d12c5cd2f2892b20a6fb7,33596c8b22586b962d9c02e9e2802973753a639b2ac48f73c4a297a9783efe63,b52944f9b0228780ec49c09a3872ef6c2569972ceefdf9fcb14fd4834e1c8f30
rigorous_physical_resolvent_center,turn_00000005_of_00000008,uniform_rational_turn,5,8,0.01,-0.5089650928945346,-0.736455900189438,2048,4,4100,1258116,3607849,2.2514395429752767,25.732873786007985,51.12852621819919,4.2973045676874594e-11,5.384944931543677e-14,4.292521158628169e-11,51.12852622039635,933e9c78bdd96f15f16eca3d7922ce9f9bf4af3714a13b7fafece24099ba62f2,35dc1527c3866f5c748077924ea8b46d56ccdcdc5f5bd6b158cb5b8f6017574e,4d5e44ab2b837e4b357c7967f3f7044e4bf6a775de837f24f862a75b436f4295
rigorous_physical_resolvent_center,turn_00000081_of_00000128,uniform_rational_turn,81,128,0.01,-0.4996338325850994,-0.7453399985424893,2048,4,4100,1258116,3607849,2.2547855020384304,25.369230762007646,51.0075923608552,4.2823233282849266e-11,5.20821800803335e-14,4.2776094474631615e-11,51.00759236303952,999a6202a55443b900ddd9de18917a9cbed0e23249feb843524314b48dadb50b,78e9ec142970d9a5d83606cb0d8f338e4913614f6a193c7b07deb566cbfc65ec,d5caebfda59ac7ba268d7bd892920450466eeb8b9a1d9c6c0eedbb9205747a6a
rigorous_physical_resolvent_center,turn_00000083_of_00000128,uniform_rational_turn,83,128,0.01,-0.4797207684871622,-0.7616822279080779,2048,4,4100,1258116,3607849,2.2387956770253368,25.304760650964454,50.84579665710889,4.269989730013311e-11,4.9429095096500436e-14,4.265470889863707e-11,50.84579665928001,a70360b794d82b80ac0e9c4290ecbb11c6fa3e760314c420c96e81b789d16d1b,1abbb51c3a3a16f23e74349d9a16cc2bcc0068c8f7fcba9dfc9071a2f8dec95a,2bd6976a74ca10d5baa350229c824cb732b896e7c0e890e5e5c8a47c0865d066
