parent_arc,start_numerator,end_numerator,turn_denominator,theta_midpoint,center_id,stored_complement_inverse_upper,projected_feshbach_inverse_upper,stored_feshbach_computed_ratio_upper,stored_feshbach_remainder_coefficient_upper,stored_feshbach_full_ratio_upper,stored_feshbach_inverse_upper,complement_neumann_product_upper,corrected_complement_inverse_upper,corrected_feshbach_difference_upper,feshbach_rouche_product_upper,complement_homotopy_denominator_lower,feshbach_homotopy_denominator_lower,complement_homotopy_certified,feshbach_homotopy_certified
514,801,802,8192,0.6147428007451707,turn_00025409_of_00262144,602.6929366330282,148.06846632739413,5.321436645865093e-07,2.941805559684637e-17,5.321436823165636e-07,148.068545121135,2.8345098209700594e-12,602.6929366347367,3.0234671736192577e-09,4.476803856193135e-07,0.9999999999971654,0.9999995523196142,True,True
515,802,803,8192,0.6155097911391135,turn_00103935_of_01048576,667.5614308410935,147.14868116706893,5.269079446096781e-07,2.909977092899955e-17,5.26907964035563e-07,147.1487587009218,3.1395911861698918e-12,667.5614308431894,3.708801744420199e-09,5.457455729592457e-07,0.9999999999968603,0.9999994542544269,True,True
516,803,804,8192,0.6162767815330563,turn_00103935_of_01048576,588.469883322739,146.250251889641,5.218027597659096e-07,2.8789329110131593e-17,5.218027767075629e-07,146.25032820346837,2.7676177407054066e-12,588.4698833243677,2.8825505703894912e-09,4.21573966982558e-07,0.9999999999972323,0.9999995784260329,True,True
517,804,805,8192,0.6170437719269991,turn_00103935_of_01048576,526.1343043312444,145.3723520757263,5.168232986391014e-07,2.848644360406789e-17,5.168233136267967e-07,145.37242720758587,2.4744488646367117e-12,526.1343043325464,2.3046182146901277e-09,3.3502794365631697e-07,0.9999999999975254,0.9999996649720563,True,True
518,805,806,8192,0.617810762320942,turn_00103935_of_01048576,475.73995292605775,144.51419562327587,5.1196498037765e-07,2.819084158461053e-17,5.119649937891597e-07,144.51426960952304,2.237440472307745e-12,475.73995292712226,1.884613486262029e-09,2.7235354146341396e-07,0.9999999999977625,0.9999997276464584,True,True
519,806,807,8192,0.6185777527148848,turn_00103935_of_01048576,434.15550258393966,143.6750343936271,5.072234412249365e-07,2.79022631338785e-17,5.072234533388577e-07,143.6751072690112,2.041865701591383e-12,434.1555025848262,1.569823940552751e-09,2.255446230523783e-07,0.9999999999979581,0.9999997744553768,True,True
520,807,808,8192,0.6193447431088276,turn_00103935_of_01048576,399.2564503943979,142.85415601876224,5.025945219751635e-07,2.7620460495782602e-17,5.025945330028106e-07,142.8542278165162,1.877732856885365e-12,399.2564503951477,1.3278269774694952e-09,1.8968569754034332e-07,0.9999999999981222,0.9999998103143023,True,True
521,808,809,8192,0.6201117335027705,turn_00103935_of_01048576,369.55056633881793,142.0508818583267,4.980742562862824e-07,2.7345197380542203e-17,4.980742663917157e-07,142.05095261025073,1.7380238691435545e-12,369.55056633946026,1.1377913264163709e-09,1.616243417891262e-07,0.9999999999982618,0.9999998383756581,True,True
522,809,810,8192,0.6208787238967133,turn_00103935_of_01048576,343.95896856349276,141.2645650946669,4.936588597830232e-07,2.707624831624967e-17,4.936588690961417e-07,141.2646348312068,1.6176646765608095e-12,343.9589685640492,9.85837676084534e-10,1.3926399931492719e-07,0.9999999999983822,0.9999998607360006,True,True
523,810,811,8192,0.6216457142906561,turn_00103935_of_01048576,321.6822707279834,140.49458895454825,4.893447198866258e-07,2.681339804371585e-17,4.893447285120207e-07,140.49465770486842,1.512895705571556e-12,321.68227072847014,8.624295746608923e-10,1.2116674788653732e-07,0.999999999998487,0.999999878833252,True,True
524,811,812,8192,0.6224127046845989,turn_00103935_of_01048576,302.1155794456701,139.74036504933505,4.8512838632079e-07,2.6556440951564703e-17,4.851283943439046e-07,139.7404328413869,1.420872097474459e-12,302.11557944609945,7.60839196933912e-10,1.0631999870223806e-07,0.999999999998579,0.9999998936800012,True,True
525,812,813,8192,0.6231796950785418,turn_00103935_of_01048576,302.40298581876397,139.00133182235263,4.810065622344754e-07,2.6305180548083777e-17,4.810065701892406e-07,139.00139868293869,1.4222237910776645e-12,302.4029858191941,7.622853589951545e-10,1.0595873109585249e-07,0.9999999999985777,0.9999998940412688,True,True
526,813,814,8192,0.6239466854724846,turn_00103935_of_01048576,322.00813076124734,138.27695309729418,4.76976095901912e-07,2.6059428967441937e-17,4.769761042932601e-07,138.27701905212808,1.5144282496058503e-12,322.00813076173506,8.641753181368094e-10,1.1949558693038243e-07,0.9999999999984854,0.9999998805044129,True,True
527,814,815,8192,0.6247136758664273,turn_00103935_of_01048576,344.33154935488926,137.56671671873326,4.730339729519157e-07,2.5819006507452836e-17,4.7303398184221427e-07,137.56678179249585,1.6194169518043491e-12,344.33154935544695,9.87971830853589e-10,1.3591210527216825e-07,0.9999999999983805,0.9999998640878947,True,True
528,815,816,8192,0.6254806662603701,turn_00103935_of_01048576,369.98068644124646,136.87013327770117,4.691773090867225e-07,2.558374119652747e-17,4.691773185522127e-07,136.87019749409345,1.7400467560573142e-12,369.9806864418903,1.1404382493682393e-09,1.5609200842084906e-07,0.9999999999982598,0.9999998439079915,True,True
529,816,817,8192,0.626247656654313,turn_00103935_of_01048576,399.75854581111884,136.18673491707847,4.654033432580378e-07,2.535346838788535e-17,4.654033533933035e-07,136.1867982988711,1.880094249069103e-12,399.7585458118705,1.3311650638775942e-09,1.8128710805680176e-07,0.9999999999981198,0.9999998187128918,True,True
530,817,818,8192,0.6270146470482558,turn_00103935_of_01048576,434.7492755441879,135.51607420962955,4.617094312626146e-07,2.5128030378819658e-17,4.6170944218700763e-07,135.5161367787095,2.0446582600982945e-12,434.7492755450769,1.5741164409630963e-09,2.133181789191703e-07,0.9999999999979552,0.999999786681821,True,True
531,818,819,8192,0.6277816374421986,turn_00103935_of_01048576,476.4530120784617,134.8577231034187,4.580930397273966e-07,2.4907276053254196e-17,4.5809305159454333e-07,134.85778488083292,2.2407940426709767e-12,476.4530120795294,1.8902619406179697e-09,2.549165381562839e-07,0.9999999999977591,0.9999997450834617,True,True
532,819,820,8192,0.6285486278361415,turn_00103935_of_01048576,527.0065685481101,134.2112719309203,4.545517404607294e-07,2.469106054620238e-17,4.5455175347308056e-07,134.21133293691705,2.4785511882892814e-12,527.0065685494164,2.3122596505329665e-09,3.103314497942794e-07,0.9999999999975213,0.9999996896685501,True,True
533,820,821,8192,0.6293156182300843,turn_00103935_of_01048576,589.5612937610732,133.57632847510814,4.510832051366812e-07,2.4479244928238808e-17,4.510832195686966e-07,133.57638872917565,2.7727507253782492e-12,589.561293762708,2.893244730450518e-09,3.8646918280329734e-07,0.9999999999972271,0.9999996135308171,True,True
534,821,822,8192,0.6300826086240271,turn_00103935_of_01048576,668.966280297739,132.95251708972629,4.4768520029370895e-07,2.4271695908868005e-17,4.4768521653065515e-07,132.95257661062936,3.146198297917529e-12,668.9662802998438,3.7244177836336633e-09,4.951709407085449e-07,0.9999999999968537,0.9999995048290592,True,True
535,822,823,8192,0.6308495990179699,arc_00545,601.8459145543146,132.33947786959618,4.4435558262454837e-07,2.4068285557394155e-17,4.4435559710994774e-07,132.33953667541005,2.830526212975406e-12,601.8459145560183,3.014981034204154e-09,3.990011931517262e-07,0.9999999999971694,0.9999996009988067,True,True
536,823,824,8192,0.6316165894119128,arc_00545,536.8010560531914,131.736865866407,4.410922945323122e-07,2.3868891039652905e-17,4.4109230734515814e-07,131.73692397455076,2.524615393354664e-12,536.8010560545467,2.398932206838639e-09,3.1602794975240304e-07,0.9999999999974752,0.9999996839720502,True,True
537,824,825,8192,0.6323835798058556,arc_00545,484.4443705911392,131.1443503485281,4.3789335993600277e-07,2.3673394369085777e-17,4.3789337140444543e-07,131.14440777579497,2.278377997634214e-12,484.444370592243,1.954143141128641e-09,2.5627494495244735e-07,0.9999999999977215,0.999999743725055,True,True
538,825,826,8192,0.6331505701997984,arc_00545,441.3932029027179,130.56161409906267,4.347568802901836e-07,2.348168216911638e-17,4.347568906548386e-07,130.56167086164876,2.075905145871956e-12,441.3932029036343,1.6225463558869996e-09,2.1184236327508599e-07,0.999999999997924,0.9999997881576366,True,True
539,826,827,8192,0.6339175605937412,arc_00545,405.36918112081736,129.9883527524036,4.316810308015997e-07,2.329364544443693e-17,4.316810402441257e-07,129.9884088659352,1.9064814852893697e-12,405.36918112159026,1.3687513627889388e-09,1.7792181178201454e-07,0.9999999999980934,0.9999998220781882,True,True
540,827,828,8192,0.6346845509876841,arc_00545,374.78159573648185,129.42427416427418,4.286640568168635e-07,2.3109179359364544e-17,4.2866406547775867e-07,129.42432964383352,1.7626257904540903e-12,374.7815957371425,1.1701913722965274e-09,1.5145123391447566e-07,0.9999999999982373,0.999999848548766,True,True
541,828,829,8192,0.6354515413816268,arc_00545,348.4861628424048,128.86909781487432,4.2570427039839293e-07,2.2928183026956673e-17,4.2570427838854753e-07,128.869152675024,1.638956408826172e-12,348.486162842976,1.0119259182054907e-09,1.304060356490372e-07,0.999999999998361,0.9999998695939643,True,True
542,829,830,8192,0.6362185317755696,arc_00545,325.63868245163394,128.32255424156,4.228000471184722e-07,2.2750559315977742e-17,4.228000545269344e-07,128.3226084963659,1.5315030049189464e-12,325.63868245213274,8.837448083499461e-10,1.1340443905258602e-07,0.9999999999984683,0.9999998865955608,True,True
543,830,831,8192,0.6369855221695125,arc_00545,305.60272118612215,127.78438450120198,4.199498230908675e-07,2.2576214679515654e-17,4.1994982999022023e-07,127.78443816425508,1.4372723850996058e-12,305.60272118656144,7.784784219299383e-10,9.947742776931307e-08,0.9999999999985626,0.9999999005225721,True,True
544,831,832,8192,0.6377525125634553,arc_00545,287.88940002636826,127.25433965934806,4.171520921955942e-07,2.2405058999212733e-17,4.1715209864577325e-07,127.25439274378508,1.3539653148860213e-12,287.8894000267581,6.909724536738662e-10,8.7929279994951e-08,0.999999999998646,0.9999999120707199,True,True
545,832,833,8192,0.6385195029573981,arc_00545,272.11697477632595,126.73218030619873,4.144054034441495e-07,2.2237005436487418e-17,4.144054094952162e-07,126.73223282472158,1.279786422859313e-12,272.1169747766743,6.174444412843032e-10,7.825011268917243e-08,0.9999999999987201,0.9999999217498872,True,True
546,833,834,8192,0.6392864933513409,arc_00545,287.8894000263696,126.21767609777568,4.117083584548163e-07,2.2071970286569224e-17,4.117083648091026e-07,126.21772806267012,1.3539653148860274e-12,287.8894000267594,6.909724536738724e-10,8.721297325660476e-08,0.999999999998646,0.9999999127870266,True,True
547,834,835,8192,0.6400534837452838,arc_00545,305.6027211861257,125.7106053224116,4.090596090413855e-07,2.190987283626925e-17,4.0905961573710233e-07,125.71065674556455,1.4372723850996224e-12,305.60272118656496,7.784784219299563e-10,9.78630336830655e-08,0.9999999999985626,0.9999999021369662,True,True
548,835,836,8192,0.6408204741392266,arc_00545,325.63868245163377,125.21075449125897,4.0645785492116336e-07,2.1750635227379248e-17,4.0645786200401163e-07,125.21080538417523,1.5315030049189456e-12,325.63868245213257,8.837448083499452e-10,1.1065439920758022e-07,0.9999999999984683,0.9999998893456007,True,True
549,836,837,8192,0.6415874645331694,arc_00545,348.48616284240796,124.71791795321796,4.0390184154958565e-07,2.15941823271588e-17,4.0390184907485944e-07,124.717968327036,1.6389564088261872e-12,348.4861628429792,1.011925918205509e-09,1.262053446160615e-07,0.999999999998361,0.9999998737946553,True,True
550,837,838,8192,0.6423544549271123,arc_00545,374.7815957364829,124.231897532954,4.013903580780453e-07,2.144044160618011e-17,4.013903661135283e-07,124.23194739846086,1.7626257904540953e-12,374.78159573714356,1.1701913722965342e-09,1.4537515300927574e-07,0.9999999999982373,0.9999998546248469,True,True
551,838,839,8192,0.6431214453210551,arc_00545,405.36918112082014,123.75250219229295,3.989222354340091e-07,2.1289343023578065e-17,3.989222440640527e-07,123.75255155993854,1.9064814852893827e-12,405.36918112159304,1.3687513627889576e-09,1.693864735962766e-07,0.9999999999980934,0.9999998306135263,True,True
552,839,840,8192,0.6438884357149979,arc_00545,441.3932029027236,123.2795477138768,3.9649634451684337e-07,2.114081891930515e-17,3.964963538482572e-07,123.27959659378736,2.075905145871983e-12,441.39320290364,1.6225463558870411e-09,2.0002686020847417e-07,0.999999999997924,0.9999997999731397,True,True
553,420,421,4096,0.6450389213059121,arc_00545,536.8012181659134,34573.73411144375,0.00011137445105262091,5.932587837181818e-15,0.0001113744542372413,34577.585171121034,2.524616155782884e-12,536.8012181672688,2.398933654590122e-09,8.294933276145857e-05,0.9999999999974752,0.9999170506672385,True,True
554,421,422,4096,0.6465729020937978,arc_00545,684.8275592864218,6125.347666790856,1.964519462811839e-05,1.0445788193448182e-15,1.9645195343474756e-05,6125.468002806342,3.22079507570247e-12,684.8275592886275,3.903004934353287e-09,2.390773184017632e-05,0.9999999999967791,0.9999760922681598,True,True
555,422,423,4096,0.6481068828816834,arc_00545,945.5750807810874,3390.4831695510247,1.0827429195611346e-05,5.74701310795396e-16,1.0827429739034586e-05,3390.5198801668066,4.44711011201134e-12,945.5750807852926,7.438305967822205e-09,2.5219724258664584e-05,0.9999999999955528,0.9999747802757413,True,True
556,423,424,4096,0.6496408636695691,turn_00055109_of_00524288,925.8792903233033,2358.031291372188,7.4989817007103445e-06,3.9733501519232175e-16,7.498982068594607e-06,2358.048974339164,4.3544793408656835e-12,925.8792903273351,7.1318037257711115e-09,1.6817142460742796e-05,0.9999999999956454,0.9999831828575392,True,True
557,424,425,4096,0.6511748444574547,turn_00055109_of_00524288,674.4373640913511,1815.6474216779673,5.750730056573917e-06,3.041732815393157e-16,5.750730261719744e-06,1815.6578630365855,3.1719292129519396e-12,674.4373640934905,3.78554597597024e-09,6.873256317156869e-06,0.999999999996828,0.9999931267436827,True,True
558,425,426,4096,0.6527088252453404,turn_00055109_of_00524288,530.3965523217319,1481.287311229554,4.673241782345518e-06,2.467548854841439e-16,4.6732419132234595e-06,1481.2942336758529,2.4944945347518116e-12,530.3965523230551,2.342077559458493e-09,3.4693059836474794e-06,0.9999999999975054,0.9999965306940163,True,True
559,426,427,4096,0.6542428060332259,turn_00055109_of_00524288,437.0538843958195,1254.498932910569,3.942616031346082e-06,2.078200152223594e-16,3.942616122174628e-06,1254.5038789377877,2.0554970073713887e-12,437.05388439671793,1.5908324246671445e-09,1.9957054474849384e-06,0.9999999999979444,0.9999980042945524,True,True
560,427,428,4096,0.6557767868211116,turn_00055109_of_00524288,371.64857284793084,1090.5388708405226,3.414580535657953e-06,1.796807845693638e-16,3.4145806024360606e-06,1090.5425945861125,1.7478909501944156e-12,371.6485728485805,1.1507313657589785e-09,1.2549215692864168e-06,0.999999999998252,0.9999987450784306,True,True
561,428,429,4096,0.6573107676089972,turn_00055109_of_00524288,323.2708564275333,966.4561820933736,3.0151313503917783e-06,1.583937178135692e-16,3.0151314015958517e-06,966.4590960945427,1.5203669425699226e-12,323.27085642802484,8.709568430325734e-10,8.417441632546174e-07,0.9999999999984795,0.9999991582558366,True,True
562,429,430,4096,0.6588447483968829,turn_00055109_of_00524288,286.03718125602103,869.2649742561241,2.702396145337663e-06,1.4172754670649774e-16,2.7023961858770113e-06,869.2673233608234,1.3452541918978137e-12,286.03718125640586,6.821234702731864e-10,5.929476432059688e-07,0.9999999999986546,0.9999994070523567,True,True
563,430,431,4096,0.6603787291847685,turn_00055109_of_00524288,256.49463630036223,791.0656350698004,2.450902947894108e-06,1.2832493395732776e-16,2.4509029808087656e-06,791.0675738996754,1.2063134001223632e-12,256.4946363006717,5.486925249874897e-10,4.340528645587404e-07,0.9999999999987935,0.9999995659471353,True,True
564,431,432,4096,0.6619127099726542,turn_00055109_of_00524288,283.4862918463432,726.7767286023424,2.2442668005926144e-06,1.173127648505379e-16,2.2442668338491756e-06,726.7783596869107,1.3332571687962422e-12,283.4862918467212,6.700299374496079e-10,4.869632588807494e-07,0.9999999999986666,0.9999995130367411,True,True
565,432,433,4096,0.6634466907605399,turn_00055109_of_00524288,320.0164220875299,672.9811935415499,2.07146940884161e-06,1.0810389968364268e-16,2.0714694434366334e-06,672.9825876044163,1.5050610952009851e-12,320.0164220880116,8.535326309920952e-10,5.744125986098654e-07,0.9999999999984949,0.9999994255874013,True,True
566,433,434,4096,0.6649806715484254,turn_00055109_of_00524288,367.3536742617402,627.2964942774302,1.9248282380107297e-06,1.0028895242785004e-16,1.9248282748522452e-06,627.2977017177833,1.7276917218931218e-12,367.3536742623749,1.124319804695179e-09,7.052832294810726e-07,0.9999999999982722,0.9999992947167704,True,True
567,434,435,4096,0.6665146523363111,turn_00055109_of_00524288,431.1263415066367,588.0106690793751,1.7988229770256675e-06,9.357375614612696e-17,1.798823017367779e-06,588.0117268084039,2.027619331174496e-12,431.1263415075109,1.5480167583442603e-09,9.10252007202356e-07,0.9999999999979723,0.9999990897479927,True,True
568,435,436,4096,0.6680486331241967,turn_00055109_of_00524288,521.6919518692274,553.8619248660915,1.6893848577455483e-06,8.774149274942395e-17,1.6893849035195792e-06,553.8628605536469,2.4535561497624627e-12,521.6919518705075,2.2658973911865364e-09,1.2549964108036206e-06,0.9999999999975463,0.9999987450035891,True,True
569,436,437,4096,0.6695826139120824,turn_00055109_of_00524288,660.4254321757064,523.8998006709545,1.593448986716168e-06,8.26288379722804e-17,1.593449041286354e-06,523.90063547992,3.1060300523486322e-12,660.4254321777578,3.6299859019236008e-09,1.9017519208009243e-06,0.9999999999968938,0.9999980982480791,True,True
570,437,438,4096,0.671116594699968,turn_00055109_of_00524288,899.6750840445574,497.3947275244121,1.5086627276323445e-06,7.811042186831597e-17,1.508662797906345e-06,497.3954779264655,4.231239004812009e-12,899.6750840483642,6.734015484955812e-09,3.3494688505038154e-06,0.9999999999957686,0.9999966505311494,True,True
571,438,439,4096,0.6726505754878537,arc_00579,970.1569483024641,473.7773835501111,1.4331901562618414e-06,7.408840874651426e-17,1.4331902281392262e-06,473.77806256420075,4.562720467918917e-12,970.1569483068907,7.829890824123362e-09,3.7096305047423788e-06,0.9999999999954372,0.9999962903694951,True,True
572,439,440,4096,0.6741845562757393,arc_00579,697.6310501397319,452.5969884687416,1.3655775840758153e-06,7.048533129282812e-17,1.365577633248571e-06,452.59760652590995,3.2810108478818365e-12,697.631050142021,4.050213852783705e-09,1.833117095687989e-06,0.9999999999967188,0.9999981668829042,True,True
573,440,441,4096,0.675718537063625,arc_00579,544.6369533057913,433.49197833578165,1.3046590010162076e-06,6.723905187422493e-17,1.30465903763708e-06,433.49254389574685,2.5614682024197397e-12,544.6369533071864,2.469421193729054e-09,1.0704756752196794e-06,0.9999999999974384,0.9999989295243247,True,True
574,441,442,4096,0.6772525178515105,arc_00579,446.6778460718779,416.1689750623195,1.2494882641790459e-06,6.429914905959015e-17,1.2494882929000514e-06,416.1694950612315,2.1007592167475656e-12,446.67784607281635,1.6615919098394344e-09,6.915038661157046e-07,0.9999999999978991,0.9999993084961337,True,True
575,442,443,4096,0.6787864986393962,arc_00579,378.58487944283183,400.38743666331277,1.1992896035812287e-06,6.162428020877043e-17,1.1992896269112496e-06,400.38791684438826,1.7805129173180782e-12,378.58487944350594,1.194033801882051e-09,4.780767065773394e-07,0.9999999999982194,0.9999995219232933,True,True
576,443,444,4096,0.6803204794272819,arc_00579,328.50624335334845,385.94827510641704,1.1534209211748748e-06,5.918022577925637e-17,1.1534209406159488e-06,385.94872026775306,1.544989357660274e-12,328.50624335385606,8.993564795529654e-10,3.4710548234797856e-07,0.9999999999984549,0.9999996528945175,True,True
577,444,445,4096,0.6818544602151675,arc_00579,290.12842564898824,372.6852946757818,1.1113461844169103e-06,5.693841825759388e-17,1.1113462009363642e-06,372.6857088586285,1.3644956193428399e-12,290.12842564938416,7.017455445530642e-10,2.6153053571014297e-07,0.9999999999986354,0.9999997384694642,True,True
578,445,446,4096,0.6833884410030532,arc_00579,259.7795804899736,360.45866774990236,1.0726143893447355e-06,5.487482116258178e-17,1.0726144036000938e-06,360.45905438347603,1.2217627375889833e-12,259.7795804902911,5.62812302096902e-10,2.0287079020923648e-07,0.9999999999987781,0.9999997971292097,True,True
579,446,447,4096,0.6849224217909388,arc_00579,235.17872676129002,349.14990391209477,1.0368433388044078e-06,5.296906463544366e-17,1.036843351261605e-06,349.15026592622667,1.1060630881327296e-12,235.17872676155017,4.6142811916767534e-10,1.6110775051323244e-07,0.9999999999988938,0.9999998388922494,True,True
580,447,448,4096,0.6864564025788245,arc_00579,259.7795804899788,338.6579282682535,1.0037069972421776e-06,5.120377161581038e-17,1.003707010543872e-06,338.65826818193153,1.2217627375890077e-12,259.77958049029627,5.628123020969243e-10,1.906010395396304e-07,0.9999999999987781,0.9999998093989604,True,True
581,448,449,4096,0.68799038336671,arc_00579,290.1284256489874,328.89599380417593,9.729255347984805e-07,4.9564027323018625e-17,9.72925549178414e-07,328.8963137958027,1.3644956193428358e-12,290.1284256493833,7.0174554455306e-10,2.3080152282612965e-07,0.9999999999986354,0.9999997691984771,True,True
582,449,450,4096,0.6895243641545957,arc_00579,328.5062433533516,319.7892279805599,9.442574164520024e-07,4.803695771167258e-17,9.442574322324431e-07,319.78952994420035,1.5449893576602885e-12,328.5062433538592,8.993564795529824e-10,2.87604785848519e-07,0.9999999999984549,0.999999712395214,True,True
583,450,451,4096,0.6910583449424813,arc_00579,378.58487944283604,311.2726667080821,9.1749306246629e-07,4.6611391660090516e-17,9.174930801126581e-07,311.2729522988619,1.780512917318098e-12,378.58487944351015,1.1940338018820775e-09,3.716704266564686e-07,0.9999999999982194,0.9999996283295732,True,True
584,451,452,4096,0.692592325730367,arc_00579,446.6778460718823,303.2896665290454,8.924497284598761e-07,4.527758814263811e-17,8.924497486843718e-07,303.2899372000737,2.100759216747586e-12,446.6778460728207,1.6615919098394669e-09,5.039441059873623e-07,0.9999999999978991,0.9999994960558939,True,True
585,452,453,4096,0.6941263065182526,arc_00579,544.6369533057981,295.7906130261669,8.689673405082825e-07,4.402701428930644e-17,8.689673644870215e-07,295.7908700587798,2.561468202419772e-12,544.6369533071933,2.4694211937291156e-09,7.304322434347255e-07,0.9999999999974384,0.9999992695677564,True,True
586,453,454,4096,0.6956602873061383,arc_00579,697.6310501397489,288.7318633602668,8.469050848576478e-07,4.285216365261869e-17,8.469051147526478e-07,288.7321078889658,3.2810108478819165e-12,697.631050142038,4.050213852783903e-09,1.1694267831153856e-06,0.9999999999967188,0.9999988305732168,True,True
587,454,455,4096,0.697194268094024,turn_00059173_of_00524288,710.311926260362,282.07487551096506,8.261385993482456e-07,4.174640652766975e-17,8.261386290012161e-07,282.07510854410856,3.340649953830604e-12,710.311926262735,4.19869895635724e-09,1.1843484638585034e-06,0.9999999999966592,0.999998815651536,True,True
588,455,456,4096,0.6987282488819095,turn_00059173_of_00524288,552.3354556809232,275.7854869383693,8.065576463940238e-07,4.070386592503288e-17,8.065576688762122e-07,275.7857093754482,2.5976748331311924e-12,552.3354556823582,2.539668201642098e-09,7.004041965681346e-07,0.9999999999974022,0.9999992995958034,True,True
589,456,457,4096,0.7002622296697952,turn_00059173_of_00524288,451.84316387202915,269.8333091589471,7.880641608922392e-07,3.9719313554197865e-17,7.880641788391397e-07,269.83352180507995,2.1250520915151934e-12,451.8431638729894,1.700204458109056e-09,4.58772156720264e-07,0.9999999999978748,0.9999995412278432,True,True
590,457,458,4096,0.7017962104576808,turn_00059173_of_00524288,382.2890034017329,264.19120610839934,7.705705724973025e-07,3.8788080546164167e-17,7.705705873255592e-07,264.19140968652914,1.7979336884959367e-12,382.2890034024203,1.2174857355769738e-09,3.216492727553215e-07,0.999999999998202,0.9999996783507271,True,True
591,458,459,4096,0.7033301912455665,turn_00059173_of_00524288,331.2917037121101,258.83485367320304,7.539983894638165e-07,3.790598211612244e-17,7.53998402021754e-07,258.8350488344163,1.5580895854262419e-12,331.2917037126264,9.146520502067971e-10,2.3674400808177526e-07,0.9999999999984418,0.9999997632559918,True,True
592,459,460,4096,0.7048641720334521,turn_00059173_of_00524288,292.2989744125683,253.74239510888262,7.382770824160137e-07,3.706925794836871e-17,7.3827709325132e-07,253.74258244121884,1.3747038720255958e-12,292.2989744129702,7.122687087602853e-10,1.8073290155290715e-07,0.9999999999986252,0.9999998192670984,True,True
593,460,461,4096,0.7063981528213378,turn_00059173_of_00524288,261.5184432888966,248.89415272865514,7.233431484472925e-07,3.62745221513754e-17,7.233431579337492e-07,248.89433276466784,1.2299407389911598e-12,261.51844328921834,5.703591160371061e-10,1.4195915162230126e-07,0.99999999999877,0.9999998580408482,True,True
594,461,462,4096,0.7079321336092234,turn_00059173_of_00524288,236.60295310783377,244.27236661310033,7.091392676312365e-07,3.5518718282894034e-17,7.091392760350703e-07,244.27253983635242,1.112761330838402e-12,236.60295310809707,4.670232412640679e-10,1.1408095330617942e-07,0.9999999999988871,0.9999998859190465,True,True
595,462,463,4096,0.709466114397109,turn_00059173_of_00524288,224.25132873230066,239.86096523088372,6.956135641920308e-07,3.479908000263572e-17,6.956135719957708e-07,239.86113208154262,1.0546707203975842e-12,224.25132873253722,4.1962126373690016e-10,1.0065083136542043e-07,0.9999999999989452,0.9999998993491686,True,True
596,463,464,4096,0.7110000951849946,turn_00059173_of_00524288,246.51098210109345,235.64536852900335,6.827189721056536e-07,3.41130972829795e-17,6.827189805149068e-07,235.64552940867898,1.1593595299889437e-12,246.51098210137928,5.068804831868764e-10,1.1944411980749848e-07,0.9999999999988405,0.9999998805558801,True,True
597,464,465,4096,0.7125340759728803,turn_00059173_of_00524288,273.6766792201217,231.6123186845662,6.704126895441978e-07,3.3458487344113523e-17,6.704126987010056e-07,231.61247396050993,1.287121829158328e-12,273.676679220474,6.245312385617002e-10,1.4464922522889677e-07,0.9999999999987128,0.9999998553507746,True,True
598,465,466,4096,0.714068056760766,turn_00059173_of_00524288,307.57121636282454,227.74973375598597,6.586557069994421e-07,3.283316951075038e-17,6.586557170979801e-07,227.749883764749,1.4465303646970877e-12,307.5712163632695,7.885250426953766e-10,1.7958648681946575e-07,0.9999999999985534,0.9999998204135131,True,True
599,466,467,4096,0.7156020375486516,turn_00059173_of_00524288,351.048021813243,224.04658046513154,6.474123970492565e-07,3.223524335224539e-17,6.47412408365375e-07,224.04672551576172,1.6510050225918295e-12,351.04802181382263,1.0268397370017664e-09,2.3006008070471165e-07,0.9999999999983489,0.9999997699399192,True,True
600,467,468,4096,0.7171360183365373,turn_00059173_of_00524288,408.8394853403531,220.49276314614167,6.366501562557179e-07,3.166296960065881e-17,6.366501692007902e-07,220.49290352298604,1.922802584798152e-12,408.8394853411393,1.3922612578759974e-09,3.0698372721164344e-07,0.9999999999980771,0.9999996930162727,True,True
601,468,469,4096,0.7186699991244229,turn_00059173_of_00524288,489.4083416377584,217.07902646473312,6.263390914847955e-07,3.1114753436411676e-17,6.263391067126154e-07,217.07916242990183,2.3017239236064978e-12,489.4083416388849,1.99435856463336e-09,4.329336867955109e-07,0.9999999999976982,0.9999995670663131,True,True
602,469,470,4096,0.7202039799123086,turn_00059173_of_00524288,609.5253653010991,213.79686993594822,6.164517442914127e-07,3.058912980294474e-17,6.164517629362633e-07,213.7970017314869,2.86664324245815e-12,609.5253653028465,3.092355961368815e-09,6.611364328271422e-07,0.9999999999971333,0.9999993388635671,True,True
603,470,471,4096,0.7217379607001941,turn_00059173_of_00524288,807.7806655637594,210.638472606182,6.069628480947495e-07,3.008475046913762e-17,6.069628723966294e-07,210.638600455992,3.799052702561126e-12,807.7806655668282,5.429229444508909e-09,1.1436052917458195e-06,0.9999999999962008,0.9999988563947081,True,True
604,471,472,4096,0.7232719414880798,arc_00612,625.5768813115019,207.59662651544292,5.978491136774124e-07,2.9600372601406686e-17,5.978491321947213e-07,207.59675062698017,2.9421347191413225e-12,625.5768813133425,3.257250282193306e-09,6.761945745621444e-07,0.9999999999970578,0.9999993238054253,True,True
