status,parent_arc,start_numerator,end_numerator,turn_denominator,refinement_level,extra_refinement,theta_start,theta_end,theta_midpoint,center_real,center_imag,disc_radius,center_id,center_arc,distance_upper,neumann_product_upper,transported_inverse_upper,budget_lower,budget_ratio_upper
closed,439,726,727,8192,7,0,0.5568350260024878,0.5576020163964306,0.5572185211994591,-0.10056004804282162,-0.41202467850944635,0.00010066701278021154,turn_00186941_of_02097152,,0.0008533099723206507,0.3633545355070095,668.8459705005921,2690304819910885.5,2.486134528513194e-13
closed,440,727,728,8192,7,0,0.5576020163964306,0.5583690067903734,0.5579855115934019,-0.10066658453820033,-0.4118538412666964,0.000100667012780216,turn_00186941_of_02097152,,0.000651976102011855,0.2776229991358501,589.4674845049417,3134362934903229.5,1.880661227647975e-13
closed,441,728,729,8192,7,0,0.5583690067903734,0.5591359971843162,0.5587525019873448,-0.100773252032754,-0.4116830857866566,0.000100667012780224,turn_00186941_of_02097152,,0.00045064215062284624,0.19189142823929636,526.9313659621807,3578832849152676.5,1.47235534089539e-13
closed,442,729,730,8192,7,0,0.5591359971843162,0.5599029875782591,0.5595194923812876,-0.10088005046373286,-0.4115124121697779,0.00010066701278021894,turn_00186941_of_02097152,,0.00024930814776345794,0.1061598354257413,476.3913845451709,4023629969783498.0,1.18398408432872e-13
closed,443,730,731,8192,7,0,0.5599029875782591,0.5606699779722019,0.5602864827752304,-0.10098697976831013,-0.4113418205164633,0.0001006670127802154,turn_00186941_of_02097152,,0.00015335990251680602,0.06530336917644125,455.56787038852127,4468672588061067.5,1.0194702373265384e-13
closed,444,731,732,8192,7,0,0.5606699779722019,0.5614369683661447,0.5610534731691733,-0.10109403988358209,-0.41117131092706743,0.00010066701278021192,turn_00186941_of_02097152,,0.0003546939194871464,0.15103496799869023,501.5727827562132,4913881803031537.0,1.0207261852468172e-13
closed,445,732,733,8192,7,0,0.5614369683661447,0.5622039587600874,0.5618204635631161,-0.101201230746568,-0.41100088350189673,0.00010066701278022916,turn_00186941_of_02097152,,0.0005560278990981172,0.23676655091265636,557.9128562470595,5359181442874652.0,1.0410411780120594e-13
closed,446,733,734,8192,7,0,0.5622039587600874,0.5629709491540303,0.5625874539570589,-0.10130855229421026,-0.4108305383412092,0.00010066701278022155,turn_00186941_of_02097152,,0.0007573618117398183,0.32249810530991857,628.5115317033939,5804497990631517.0,1.0828008429287322e-13
closed,447,734,735,8192,7,0,0.5629709491540303,0.5637379395479731,0.5633544443510017,-0.10141600446337437,-0.4106602755452145,0.00010066701278022298,turn_00186941_of_02097152,,0.0009586956278023923,0.40822961858207374,719.5658433315355,6249760515540432.0,1.1513494661792062e-13
closed,448,735,736,8192,7,0,0.5637379395479731,0.5645049299419159,0.5641214347449446,-0.10152358719084897,-0.4104900952140739,0.000100667012780229,turn_00186941_of_02097152,,0.00116002931767591,0.49396107812068846,841.4723357290894,6694900609997059.0,1.25688547858735e-13
closed,449,736,737,8192,7,0,0.5645049299419159,0.5652719203358588,0.5648884251388874,-0.10163130041334593,-0.41031999744790015,0.00010066701278021817,turn_00186941_of_02097152,,0.0013613628517505044,0.5796924713173558,1013.1099837736447,7139852331935640.0,1.4189508923624854e-13
closed,450,737,738,8192,7,0,0.5652719203358588,0.5660389107298016,0.5656554155328302,-0.10173914406750031,-0.4101499823467573,0.00010066701278021755,turn_00095269_of_01048576,,0.0014675347598214954,0.576448047590575,927.3957213444569,7584552151340019.0,1.222742889546362e-13
closed,451,738,739,8192,7,0,0.5660389107298016,0.5668059011237444,0.566422405926773,-0.1018471180898705,-0.40998005001066085,0.00010066701278022751,turn_00095269_of_01048576,,0.0012662013198308415,0.4973642183179904,781.4809107245278,8028938900174021.0,9.733302500378847e-14
closed,452,739,740,8192,7,0,0.5668059011237444,0.5675728915176872,0.5671893963207159,-0.10195522241693815,-0.4098102005395777,0.00010066701278021043,turn_00095269_of_01048576,,0.0010648677084267478,0.4182803217141605,675.2397814511986,8472953724846797.0,7.969355237608217e-14
closed,453,740,741,8192,7,0,0.5675728915176872,0.5683398819116301,0.5679563867146586,-0.10206345698510827,-0.40964043403342576,0.00010066701278023265,turn_00095269_of_01048576,,0.0008635339552190367,0.3391963694098318,594.4281330306543,8916540040469823.0,6.666578407461884e-14
closed,454,741,742,8192,7,0,0.5683398819116301,0.5691068723055729,0.5687233771086014,-0.10217182173070925,-0.4094707505920745,0.0001006670127802285,turn_00095269_of_01048576,,0.0006622000898176187,0.2601123730357848,530.8917923702348,9359643486741848.0,5.672136904811123e-14
closed,455,742,743,8192,7,0,0.5691068723055729,0.5698738626995157,0.5694903675025443,-0.1022803165899929,-0.40930115031534414,0.00010066701278022239,turn_00095269_of_01048576,,0.00046086614183229514,0.1810283442227576,479.62620642689524,9802211884539106.0,4.893040592026001e-14
closed,456,743,744,8192,7,0,0.5698738626995157,0.5706408530934585,0.5702573578964871,-0.1023889414991345,-0.4091316333030062,0.00010066701278021359,turn_00095269_of_01048576,,0.00025953214087299196,0.10194429460153694,437.3896475133558,1.0244195193117302e+16,4.2696340636619447e-14
closed,457,744,745,8192,7,0,0.5706408530934585,0.5714078434874014,0.5710243482904299,-0.1024976963942328,-0.40896219965478325,0.00010066701278021786,turn_00095269_of_01048576,,0.00014313590901078867,0.05622382348163768,416.2006609243431,1.0685545467625192e+16,3.894987506115976e-14
closed,458,745,746,8192,7,0,0.5714078434874014,0.5721748338813442,0.5717913386843727,-0.1026065812113101,-0.40879284947034866,0.00010066701278022014,turn_00095269_of_01048576,,0.0003444699270882954,0.1353078798268933,454.26604367917145,1.1126216816272502e+16,4.0828437121123747e-14
closed,459,746,747,8192,7,0,0.5721748338813442,0.572941824275287,0.5725583290783156,-0.10271559588631228,-0.40862358284932676,0.00010066701278022961,turn_00095269_of_01048576,,0.0005458039093101072,0.2143919220880223,499.99520050200215,1.1566165357251222e+16,4.322912435179204e-14
closed,460,747,748,8192,7,0,0.572941824275287,0.5737088146692298,0.5733253194722584,-0.1028247403551088,-0.40845439989129284,0.00010066701278021122,turn_00095269_of_01048576,,0.0007471378260661922,0.29347593863419624,555.9616294910853,1.2005349175385652e+16,4.630949265773655e-14
closed,461,748,749,8192,7,0,0.5737088146692298,0.5744758050631726,0.5740923098662012,-0.1029340145534928,-0.4082853006957728,0.00010066701278022041,turn_00095269_of_01048576,,0.0009484716477467986,0.37255991783469666,626.0363014680754,1.2443728277710722e+16,5.0309383771215525e-14
closed,462,749,750,8192,7,0,0.5744758050631726,0.5752427954571154,0.574859300260144,-0.10304341841718107,-0.40811628536224337,0.00010066701278021188,turn_00095269_of_01048576,,0.00114980534474195,0.45164384805871693,716.3232637055418,1.2881264548835632e+16,5.56097005064842e-14
closed,463,750,751,8192,7,0,0.5752427954571154,0.5760097858510582,0.5756262906540869,-0.10315295188181414,-0.4079473539901319,0.00010066701278021634,turn_00095269_of_01048576,,0.001351138887441882,0.5307277176755335,837.0412726827108,1.3317921705240248e+16,6.285074287179188e-14
closed,464,751,752,8192,7,0,0.5760097858510582,0.5767767762450011,0.5763932810480297,-0.1032626148829563,-0.4077785066788164,0.00010066701278023343,turn_00095269_of_01048576,,0.0015524722462366743,0.609811515054362,1006.6936457294931,1.3753665248657144e+16,7.319457232156955e-14
closed,465,752,753,8192,7,0,0.5767767762450011,0.5775437666389439,0.5771602714419725,-0.10337240735609561,-0.4076097435276253,0.0001006670127802334,arc_00473,473,0.0017113367004226668,0.6153548345700312,934.8240453706068,1.418846241853955e+16,6.588621217681108e-14
closed,466,753,754,8192,7,0,0.5775437666389439,0.5783107570328867,0.5779272618359154,-0.10348232923664401,-0.4074410646358377,0.0001006670127802126,arc_00473,473,0.001510003507640264,0.5429603411267053,786.749120340944,1.4622282142879436e+16,5.380481053869315e-14
closed,467,754,755,8192,7,0,0.5783107570328867,0.5790777474268295,0.5786942522298582,-0.10359238045993728,-0.40727247010268297,0.00010066701278022946,arc_00473,473,0.0013086701075887945,0.4705657731544908,679.1694441855858,1.505509498758927e+16,4.5112265631366794e-14
closed,468,755,756,8192,7,0,0.5790777474268295,0.5798447378207724,0.5794612426238009,-0.10370256096123512,-0.40710396002734106,0.00010066701278020915,arc_00473,473,0.0011073365298780587,0.39817114130034814,597.4714312577345,1.5486873103473378e+16,3.857921655752021e-14
closed,469,756,757,8192,7,0,0.5798447378207724,0.5806117282147152,0.5802282330177437,-0.10381287067572119,-0.406935534508942,0.00010066701278021629,arc_00473,473,0.0009060028041178704,0.3257764562112421,533.3179965191916,1.5917590169571976e+16,3.350494583901783e-14
closed,470,757,758,8192,7,0,0.5806117282147152,0.581378718608658,0.5809952234116866,-0.10392330953850312,-0.4067671936465662,0.00010066701278021481,arc_00473,473,0.0007046689599181196,0.25338172853416535,481.6056120265254,1.6347221332129756e+16,2.946100760744889e-14
closed,471,758,759,8192,7,0,0.581378718608658,0.5821457090026009,0.5817622138056294,-0.10403387748461257,-0.4065989375392443,0.00010066701278023137,arc_00473,473,0.0005033350268886938,0.18098696891610935,439.03519960314145,1.6775743135533328e+16,2.6170834642383422e-14
closed,472,759,760,8192,7,0,0.5821457090026009,0.5829126993965437,0.5825292041995722,-0.10414457444900527,-0.406430766285957,0.00010066701278023141,arc_00473,473,0.00030200103463942705,0.10859218800404652,403.3794013700231,1.7203133442375024e+16,2.3448019090313675e-14
closed,473,760,761,8192,7,0,0.5829126993965437,0.5836796897904865,0.583296194593515,-0.10425540036656104,-0.40626267998563503,0.00010066701278021167,arc_00473,473,0.00010066701278021168,0.036197396444970144,373.0800770335949,1.7629371335033522e+16,2.116241526390683e-14
closed,474,761,762,8192,7,0,0.5836796897904865,0.5844466801844292,0.5840631849874579,-0.10436635517208386,-0.4060946787371594,0.00010066701278021507,arc_00473,473,0.00030200103463937485,0.10859218800402774,403.37940137001465,1.805443698862225e+16,2.2342397141723166e-14
closed,475,762,763,8192,7,0,0.5844466801844292,0.5852136705783721,0.5848301753814007,-0.10447743880030186,-0.4059267626393607,0.00010066701278023312,arc_00473,473,0.0005033350268886873,0.18098696891610702,439.0351996031402,1.8478311498287604e+16,2.3759486879730647e-14
closed,476,763,764,8192,7,0,0.5852136705783721,0.5859806609723149,0.5855971657753435,-0.10458865118586742,-0.4057589317910199,0.00010066701278021528,arc_00473,473,0.0007046689599181151,0.25338172853416374,481.6056120265244,1.890097663475595e+16,2.5480461741904214e-14
closed,477,764,765,8192,7,0,0.5859806609723149,0.5867476513662577,0.5863641561692864,-0.10469999226335716,-0.40559118629086743,0.00010066701278022957,arc_00473,473,0.000906002804117863,0.32577645621123946,533.3179965191896,1.9322414496632932e+16,2.76010017594915e-14
closed,478,765,766,8192,7,0,0.5867476513662577,0.5875146417602005,0.5871311465632292,-0.104811461967272,-0.4054235262375836,0.00010066701278021196,arc_00473,473,0.001107336529878051,0.39817114130034525,597.4714312577316,1.9742607044021604e+16,3.026304631022154e-14
closed,479,766,767,8192,7,0,0.5875146417602005,0.5882816321541434,0.587898136957172,-0.10492306023203714,-0.40525595172979856,0.00010066701278021003,arc_00473,473,0.0013086701075887908,0.4705657731544895,679.1694441855841,2.0161535601729104e+16,3.3686394608123846e-14
closed,480,767,768,8192,7,0,0.5882816321541434,0.5890486225480862,0.5886651273511148,-0.10503478699200224,-0.40508846286609207,0.00010066701278021352,arc_00473,473,0.001510003507640254,0.5429603411267017,786.7491203409379,2.057918074076452e+16,3.823034212350818e-14
closed,481,768,769,8192,7,0,0.5890486225480862,0.589815612942029,0.5894321177450577,-0.10514664218144132,-0.40492105974499354,0.00010066701278022786,turn_00099337_of_01048576,,0.001624826371444303,0.540241725790939,723.1886656713096,2.0995523445358324e+16,3.4444898101894757e-14
closed,482,769,770,8192,7,0,0.589815612942029,0.5905826033359719,0.5901991081390005,-0.10525862573455283,-0.40475374246498186,0.00010066701278023346,turn_00099337_of_01048576,,0.0014234930859729814,0.47330002450287917,631.2739478348667,2.1410548182296176e+16,2.948424965395565e-14
closed,483,770,771,8192,7,0,0.5905826033359719,0.5913495937299147,0.5909660985329432,-0.10537073758545977,-0.40458651112448546,0.00010066701278021096,turn_00099337_of_01048576,,0.001222159605955459,0.4063582585297693,560.0886016423568,2.182424606354278e+16,2.5663594518299545e-14
closed,484,771,772,8192,7,0,0.5913495937299147,0.5921165841238575,0.591733088926886,-0.10548297766820959,-0.4044193658218823,0.00010066701278021946,turn_00099337_of_01048576,,0.0010208259610017098,0.33941643771668795,503.33067887328895,2.223661469163708e+16,2.2635220596891737e-14
closed,485,772,773,8192,7,0,0.5921165841238575,0.5928835745178003,0.5925000793208289,-0.10559534591677436,-0.4042523066554996,0.00010066701278022141,turn_00099337_of_01048576,,0.000819492180721458,0.2724745719086309,457.01766566272886,2.264765489182577e+16,2.0179469699870806e-14
closed,486,773,774,8192,7,0,0.5928835745178003,0.5936505649117432,0.5932670697147717,-0.10570784226505073,-0.40408533372361405,0.0001006670127802283,turn_00099337_of_01048576,,0.0006181582947246821,0.20553267095067804,418.5093089409512,2.3057367749361292e+16,1.815078431719702e-14
closed,487,774,775,8192,7,0,0.5936505649117432,0.594417555305686,0.5940340601087145,-0.10582046664685998,-0.4039184471244514,0.00010066701278022449,turn_00099337_of_01048576,,0.00041682433262116476,0.13859074468784466,385.9860696947207,2.3465753487111588e+16,1.6448910106667622e-14
closed,488,775,776,8192,7,0,0.594417555305686,0.5951845456996288,0.5948010505026574,-0.10593321899594813,-0.4037516469561868,0.00010066701278022374,turn_00099337_of_01048576,,0.00021549032402084546,0.07164880296519781,358.1532225289203,2.3872811509832044e+16,1.5002557297510373e-14
closed,489,776,777,8192,7,0,0.5951845456996288,0.5959515360935715,0.5955680408966002,-0.10604609924598585,-0.4035849333169445,0.00010066701278021755,turn_00099337_of_01048576,,0.00018717772702682396,0.0622350917339619,354.55791736906104,2.4278540780069996e+16,1.4603757309010683e-14
closed,490,777,778,8192,7,0,0.5959515360935715,0.5967185264875144,0.596335031290543,-0.10615910733056859,-0.4034183063047978,0.00010066701278021881,turn_00099337_of_01048576,,0.00038851173979105526,0.12917703484107607,381.81350993185595,2.468294016487536e+16,1.5468720799930848e-14
closed,491,778,779,8192,7,0,0.5967185264875144,0.5974855168814572,0.5971020216844858,-0.10627224318321661,-0.40325176601776913,0.00010066701278021469,turn_00099337_of_01048576,,0.0005898457102223449,0.1961189638728269,413.60842949900757,2.5086008676503776e+16,1.6487614065381566e-14
closed,492,779,780,8192,7,0,0.5974855168814572,0.5982525072754,0.5978690120784287,-0.10638550673737501,-0.40308531255382984,0.00010066701278022109,turn_00099337_of_01048576,,0.0007911796087108202,0.2630608689841695,451.17969566668677,2.5487745621195816e+16,1.7701828257870014e-14
closed,493,780,781,8192,7,0,0.5982525072754,0.5990194976693429,0.5986360024723715,-0.10649889792641377,-0.40291894601090017,0.00010066701278021061,turn_00099337_of_01048576,,0.000992513405646619,0.33000274033006227,496.25870562573834,2.588815068421337e+16,1.9169337805514155e-14
closed,494,781,782,8192,7,0,0.5990194976693429,0.5997864880632857,0.5994029928663143,-0.10661241668362775,-0.4027526664868493,0.00010066701278022376,turn_00099337_of_01048576,,0.001193847071419843,0.39694456806545186,551.3456230548995,2.628722397395549e+16,2.0973900614273863e-14
closed,495,782,783,8192,7,0,0.5997864880632857,0.6005534784572285,0.6001699832602571,-0.10672606294223681,-0.4025864740794952,0.00010066701278022483,turn_00099337_of_01048576,,0.0013951805764206493,0.46388634234530307,620.1893350584035,2.6684966040384264e+16,2.3241151370394355e-14
closed,496,783,784,8192,7,0,0.6005534784572285,0.6013204688511713,0.6009369736542,-0.10683983663538578,-0.40242036888660454,0.00010066701278022603,turn_00099337_of_01048576,,0.0015965138910392386,0.5308280533245954,708.6782899375454,2.708137787736741e+16,2.61684724147587e-14
closed,497,784,785,8192,7,0,0.6013204688511713,0.6020874592451142,0.6017039640481427,-0.10695373769614451,-0.4022543510058928,0.00010066701278021047,turn_00025409_of_00262144,,0.002019627682640478,0.6188346638181036,803.8775855336265,2.747646091507061e+16,2.925695518132419e-14
closed,498,785,786,8192,7,0,0.6020874592451142,0.602854449639057,0.6024709544420855,-0.10706776605750797,-0.40208842053502397,0.00010066701278021831,turn_00025409_of_00262144,,0.0018182948646223358,0.5571442206613154,691.8962886666571,2.7870217006007576e+16,2.4825651286371945e-14
closed,499,786,787,8192,7,0,0.602854449639057,0.6036214400329998,0.6032379448360284,-0.10718192165239618,-0.40192257757161065,0.00010066701278021098,turn_00025409_of_00262144,,0.0016169617939950937,0.4954537001025045,607.298616997621,2.826264840742237e+16,2.1487675473404385e-14
closed,500,787,788,8192,7,0,0.6036214400329998,0.6043884304269426,0.6040049352299712,-0.10729620441365437,-0.401756822213214,0.00010066701278022222,turn_00025409_of_00262144,,0.001415628500368575,0.4337631112144251,541.1344195468847,2.865375776132162e+16,1.8885286322806046e-14
closed,501,788,789,8192,7,0,0.6043884304269426,0.6051554208208855,0.604771925623914,-0.10741061427405293,-0.4015911545573437,0.00010066701278022405,turn_00025409_of_00262144,,0.0012142950133525502,0.3720724630698149,487.9707484035432,2.904354807372694e+16,1.680134765782856e-14
closed,502,789,790,8192,7,0,0.6051554208208855,0.6059224112148283,0.6055389160178568,-0.10752515116628748,-0.4014255747014577,0.00010066701278022123,turn_00025409_of_00262144,,0.001012961362556888,0.31038176474144175,444.31868891073293,2.9432022693969904e+16,1.509643742568077e-14
closed,503,790,791,8192,7,0,0.6059224112148283,0.606689401608771,0.6063059064117997,-0.10763981502297892,-0.40126008274296227,0.00010066701278023179,turn_00025409_of_00262144,,0.0008116275775913562,0.2486910253020426,407.83523218553273,2.981918529537992e+16,1.3676940806586066e-14
closed,504,791,792,8192,7,0,0.606689401608771,0.607456392002714,0.6070728968057425,-0.10775460577667348,-0.40109467877921223,0.00010066701278021409,turn_00025409_of_00262144,,0.0006102936880658874,0.18700025382440488,376.8885188222878,3.020503985793712e+16,1.2477669971465078e-14
closed,505,792,793,8192,7,0,0.607456392002714,0.6082233823966567,0.6078398871996853,-0.10786952335984268,-0.4009293629075104,0.00010066701278021661,turn_00025409_of_00262144,,0.0004089597235903831,0.12530945938130658,350.3070582223095,3.0589590653811204e+16,1.1451838705094415e-14
closed,506,793,794,8192,7,0,0.6082233823966567,0.6089903727905995,0.6086068775936281,-0.10798456770488347,-0.40076413522510784,0.00010066701278021297,turn_00025409_of_00262144,,0.00020762571377468868,0.06361865104550837,327.2280791166288,3.0972842235612684e+16,1.0565000028973151e-14
closed,507,794,795,8192,7,0,0.6089903727905995,0.6097573631845423,0.609373867987571,-0.10809973874411827,-0.4005989958292037,0.00010066701278022912,turn_00025409_of_00262144,,0.00019504233733173463,0.05976297527036188,325.8861989902208,3.135479942565307e+16,1.0393502907360191e-14
closed,508,795,796,8192,7,0,0.6097573631845423,0.6105243535784852,0.6101408583815138,-0.10821503640979487,-0.4004339448169454,0.0001006670127802269,turn_00025409_of_00262144,,0.0003963763489979995,0.12145378417319388,348.7696658628836,3.17354673041836e+16,1.0989901693267529e-14
closed,509,796,797,8192,7,0,0.6105243535784852,0.611291343972428,0.6109078487754566,-0.10833046063408666,-0.40026898228542795,0.00010066701278021716,turn_00025409_of_00262144,,0.0005977103171747836,0.18314457975040233,375.1095512659872,3.2114851193771204e+16,1.1680251887287e-14
closed,510,797,798,8192,7,0,0.611291343972428,0.6120583343663708,0.6116748391693995,-0.10844601134909253,-0.40010410833169474,0.00010066701278021453,turn_00025409_of_00262144,,0.0007990442122520949,0.24483535292918157,405.7529325923029,3.2492956638527736e+16,1.2487411875322889e-14
closed,511,798,799,8192,7,0,0.6120583343663708,0.6128253247603136,0.6124418295633423,-0.10856168848683696,-0.39993932305273683,0.00010066701278021889,turn_00025409_of_00262144,,0.0010003780046200653,0.30652609463676395,441.8483057102498,3.286978937951978e+16,1.344238323551756e-14
closed,512,799,800,8192,7,0,0.6128253247603136,0.6135923151542565,0.613208819957285,-0.10867749197927008,-0.3997746265454931,0.00010066701278022531,turn_00025409_of_00262144,,0.0012017116646688417,0.36821679580038635,484.9927445082962,3.3245355328199388e+16,1.4588285783696094e-14
closed,513,800,801,8192,7,0,0.6135923151542565,0.6143593055481993,0.6139758103512278,-0.1087934217582677,-0.39961001890685033,0.00010066701278022371,turn_00025409_of_00262144,,0.0014030451627885683,0.4299074473472848,537.4746060323871,3.361966054099172e+16,1.5986913531653782e-14
closed,514,801,802,8192,7,0,0.6143593055481993,0.6151262959421421,0.6147428007451707,-0.10890947775563128,-0.3994455002336429,0.00010066701278021553,turn_00025409_of_00262144,,0.0016043784693694047,0.4915980402047002,602.6929366330282,3.3992711196165364e+16,1.7730063752638143e-14
closed,515,802,803,8192,7,0,0.6151262959421421,0.615893286336085,0.6155097911391135,-0.1090256599030881,-0.3992810706226529,0.0001006670127802312,turn_00103935_of_01048576,,0.002011763124540984,0.5731922878266185,667.5614308410935,3.43645135740742e+16,1.9425894954169393e-14
closed,516,803,804,8192,7,0,0.615893286336085,0.6166602767300278,0.6162767815330563,-0.10914196813229118,-0.3991167301706101,0.00010066701278020896,turn_00103935_of_01048576,,0.0018104302960995542,0.5158284644513996,588.469883322739,3.473507403982255e+16,1.694166198258506e-14
closed,517,804,805,8192,7,0,0.6166602767300278,0.6174272671239706,0.6170437719269991,-0.10925840237481939,-0.3989524789741917,0.00010066701278021388,turn_00103935_of_01048576,,0.0016090972162057034,0.45846456943226477,526.1343043312444,3.5104399028382044e+16,1.498770293449157e-14
closed,518,805,806,8192,7,0,0.6174272671239706,0.6181942575179133,0.617810762320942,-0.10937496256217745,-0.3987883171300225,0.00010066701278021419,turn_00103935_of_01048576,,0.0014077639144691807,0.40110061120563445,475.73995292605775,3.5472495031184944e+16,1.3411516514635365e-14
closed,519,806,807,8192,7,0,0.6181942575179133,0.6189612479118562,0.6185777527148848,-0.10949164862579604,-0.3986242447346746,0.00010066701278021443,turn_00103935_of_01048576,,0.0012064304204997853,0.34373659820794344,434.15550258393966,3.5839368583775344e+16,1.2113927218586213e-14
closed,520,807,808,8192,7,0,0.6189612479118562,0.619728238305799,0.6193447431088276,-0.10960846049703171,-0.39846026188466765,0.00010066701278022454,turn_00103935_of_01048576,,0.00100509676390738,0.28637253887564484,399.2564503943979,3.62050262542932e+16,1.1027652558242629e-14
closed,521,808,809,8192,7,0,0.619728238305799,0.6204952286997418,0.6201117335027705,-0.10972539810716707,-0.39829636867646845,0.00010066701278021577,turn_00103935_of_01048576,,0.000803762974301742,0.2290084416451671,369.55056633881793,3.656947463240124e+16,1.0105438211884764e-14
closed,522,809,810,8192,7,0,0.6204952286997418,0.6212622190936846,0.6208787238967133,-0.10984246138741074,-0.3981325652064912,0.00010066701278022568,turn_00103935_of_01048576,,0.0006024290812928151,0.17164431495298632,343.95896856349276,3.6932720318604664e+16,9.313123040931954e-15
closed,523,810,811,8192,7,0,0.6212622190936846,0.6220292094876275,0.6216457142906561,-0.10995965026889741,-0.3979688515710973,0.00010066701278021713,turn_00103935_of_01048576,,0.000401095114490461,0.11428016723555523,321.6822707279834,3.729476991408947e+16,8.625398989429242e-15
closed,524,811,812,8192,7,0,0.6220292094876275,0.6227961998815703,0.6224127046845989,-0.11007696468268786,-0.3978052278665952,0.00010066701278022698,turn_00103935_of_01048576,,0.00019976110350461773,0.05691600692934816,302.1155794456701,3.765563001064316e+16,8.023118438339202e-15
closed,525,812,813,8192,7,0,0.6227961998815703,0.6235631902755131,0.6231796950785418,-0.11019440455976906,-0.39764169418924056,0.00010066701278023231,turn_00103935_of_01048576,,0.0002029069476153406,0.05781232198800226,302.40298581876397,3.801530718124202e+16,7.954768966538286e-15
closed,526,813,814,8192,7,0,0.6235631902755131,0.624330180669456,0.6239466854724846,-0.11031196983105417,-0.39747825063523595,0.00010066701278021859,turn_00103935_of_01048576,,0.00040424095813857113,0.11517648216240155,322.00813076124734,3.837380797074564e+16,8.39135201298581e-15
closed,527,814,815,8192,7,0,0.624330180669456,0.6250971710633988,0.6247136758664273,-0.11042966042738253,-0.39731489730073105,0.00010066701278021584,turn_00103935_of_01048576,,0.0006055749240156271,0.1725406296161964,344.33154935488926,3.873113888705862e+16,8.890302718930429e-15
closed,528,815,816,8192,7,0,0.6250971710633988,0.6258641614573416,0.6254806662603701,-0.11054747627951982,-0.39715163428182243,0.00010066701278022882,turn_00103935_of_01048576,,0.0008069088156366051,0.22990475591292223,369.98068644124646,3.908730639279692e+16,9.46549457062171e-15
closed,529,816,817,8192,7,0,0.6258641614573416,0.6266311518512844,0.626247656654313,-0.11066541731815802,-0.39698846167455354,0.00010066701278020887,turn_00103935_of_01048576,,0.0010082426033915667,0.2872688526161046,399.75854581111884,3.944231689714239e+16,1.0135270370997945e-14
closed,530,817,818,8192,7,0,0.6266311518512844,0.6273981422452273,0.6270146470482558,-0.11078348347391542,-0.3968253795749146,0.00010066701278023126,turn_00103935_of_01048576,,0.0012095762576707161,0.3446329112893095,434.7492755441879,3.979617674823669e+16,1.0924398046941811e-14
closed,531,818,819,8192,7,0,0.6273981422452273,0.6281651326391701,0.6277816374421986,-0.11090167467733679,-0.3966623880788425,0.00010066701278021736,turn_00103935_of_01048576,,0.0014109097488642,0.40199692349608673,476.4530120784617,4.014889222606529e+16,1.1867152134502506e-14
closed,532,819,820,8192,7,0,0.6281651326391701,0.6289321230331129,0.6285486278361415,-0.11101999085889325,-0.3964994872822211,0.00010066701278021371,turn_00103935_of_01048576,,0.0016122430473621365,0.4593608807999779,527.0065685481101,4.0500469535402936e+16,1.3012357007057276e-14
closed,533,820,821,8192,7,0,0.6289321230331129,0.6296991134270556,0.6293156182300843,-0.11113843194898246,-0.3963366772808807,0.00010066701278022722,turn_00103935_of_01048576,,0.0018135761235547909,0.5167247747645666,589.5612937610732,4.085091479938636e+16,1.4432021820229335e-14
closed,534,821,822,8192,7,0,0.6296991134270556,0.6304661038209985,0.6300826086240271,-0.11125699787792856,-0.3961739581705982,0.00010066701278022504,turn_00103935_of_01048576,,0.0020149089478322963,0.5740885969533983,668.966280297739,4.1200234053255224e+16,1.6236953397717025e-14
closed,535,822,823,8192,7,0,0.6304661038209985,0.6312330942149413,0.6308495990179699,-0.11137568857598229,-0.39601133004709704,0.00010066701278023298,arc_00545,545,0.002114002345741001,0.559917976219747,601.8459145543146,4.1548433238411576e+16,1.4485405769715223e-14
closed,536,823,824,8192,7,0,0.6312330942149413,0.6320000846088841,0.6316165894119128,-0.11149450397332096,-0.39584879300604714,0.00010066701278022216,arc_00545,545,0.0019126696563260938,0.5065926843953619,536.8010560531914,4.189551819757465e+16,1.2812851568554345e-14
closed,537,824,825,8192,7,0,0.6320000846088841,0.632767075002827,0.6323835798058556,-0.11161344400004852,-0.39568634714306494,0.00010066701278021358,arc_00545,545,0.0017113367004226122,0.4532673219883949,484.4443705911392,4.2241494671862616e+16,1.1468447656844666e-14
closed,538,825,826,8192,7,0,0.632767075002827,0.6335340653967698,0.6331505701997984,-0.11173250858619566,-0.3955239925537131,0.00010066701278021692,arc_00545,545,0.0015100035076402577,0.3999418968413183,441.3932029027179,4.25863683036448e+16,1.0364659408276918e-14
closed,539,826,827,8192,7,0,0.6335340653967698,0.6343010557907126,0.6339175605937412,-0.11185169766171969,-0.39536172933350067,0.00010066701278020997,arc_00545,545,0.0013086701075887882,0.3466164167966189,405.36918112081736,4.293014464843209e+16,9.442530055291172e-15
closed,540,827,828,8192,7,0,0.6343010557907126,0.6350680461846554,0.6346845509876841,-0.1119710111565048,-0.3951995575778829,0.00010066701278021325,arc_00545,545,0.00110733652987805,0.293290889696807,374.78159573648185,4.327282919852851e+16,8.660898829079248e-15
closed,541,828,829,8192,7,0,0.6350680461846554,0.6358350365785983,0.6354515413816268,-0.11209044900036191,-0.39503747738226125,0.00010066701278022991,arc_00545,545,0.0009060028041178987,0.23996532338439538,348.4861628424048,4.3614427411017656e+16,7.990157925456842e-15
